sha256,copy_count,relative_path,is_canonical,duplicate_index
acec110be8eb7ef43784d195d1bd55e44ac13833ab258b8d7ab696e18ac6b5bd,2,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw10.csv,False,1
ae6059b51b52fd216c38f4f9f26893207fec80e5a9c75991a51c709b1766f8ce,2,Synchronised V abd S datasets/Categorised IOVNB Dataset/Vta (Driver E)/Vta24/S-Vta24.csv,True,0
ae6059b51b52fd216c38f4f9f26893207fec80e5a9c75991a51c709b1766f8ce,2,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta24.csv,False,1
af147288035d510dc6b315959b7b36dc63d5b327d57c8a9578bc573c18734128,2,Synchronised V abd S datasets/Categorised IOVNB Dataset/Vta (Driver E)/Vta11/S-Vta11.csv,True,0
af147288035d510dc6b315959b7b36dc63d5b327d57c8a9578bc573c18734128,2,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta11.csv,False,1
aff9b34045c90e930b8c759770d435df4f136f97ce532593829c57e112277600,2,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/S (Driver A)/S3a/V-S3a.csv,True,0
aff9b34045c90e930b8c759770d435df4f136f97ce532593829c57e112277600,2,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-S3a.csv,False,1
b0958971cd26d31ac74cb0f3496e9bfbd1a0cdcec022b2a192e727539bb8d0b1,2,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vtb (Driver E)/Vtb10/V-Vtb10.csv,True,0
b0958971cd26d31ac74cb0f3496e9bfbd1a0cdcec022b2a192e727539bb8d0b1,2,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vtb10.csv,False,1
b16817eecd63a0f8bc27ae8b3490760e394391535c798587602f6feaab856001,2,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta10/V-Vta10.csv,True,0
b16817eecd63a0f8bc27ae8b3490760e394391535c798587602f6feaab856001,2,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vta10.csv,False,1
b2aa8e3d7bae40e9f17cd20fe4c80d79f34b012a07e3b8aeb0eedf5ed42b7790,2,Synchronised V abd S datasets/Categorised IOVNB Dataset/Vw (Driver E)/Vw10/S-Vw10.csv,True,0
b2aa8e3d7bae40e9f17cd20fe4c80d79f34b012a07e3b8aeb0eedf5ed42b7790,2,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vw10.csv,False,1
b3a4d14906d1783b565ee27c43d012804cfefaef14a4c6f5114ea683269ff06f,2,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta23/V-Vta23.csv,True,0
b3a4d14906d1783b565ee27c43d012804cfefaef14a4c6f5114ea683269ff06f,2,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vta23.csv,False,1
b41878109b774666af1698b374c2273f3c0c9092888522ac8fadaf10f3b70160,2,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb01d/V-Vfb01d.csv,True,0
b41878109b774666af1698b374c2273f3c0c9092888522ac8fadaf10f3b70160,2,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vfb01d.csv,False,1
b4a8f30e4fa8c1399c9c4d58a8220305d233e99789f2997e47be9dbb2dfa1eb0,2,Synchronised V abd S datasets/Categorised IOVNB Dataset/Vta (Driver E)/Vta13/S-Vta13.csv,True,0
b4a8f30e4fa8c1399c9c4d58a8220305d233e99789f2997e47be9dbb2dfa1eb0,2,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta13.csv,False,1
b4d103f19dc93cc422393360b0b1baa26797bc24cc59230db927e6cd1c044d9e,2,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-S3b.csv,True,0
b4d103f19dc93cc422393360b0b1baa26797bc24cc59230db927e6cd1c044d9e,2,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-S3b.csv,False,1
b5aac0532f3eb63843807d10c6130b6c0b39f94c844acd3027ddb2f200b0be6b,2,Synchronised V abd S datasets/Categorised IOVNB Dataset/Vtb (Driver E)/Vtb04/V-vtb4.csv,True,0
b5aac0532f3eb63843807d10c6130b6c0b39f94c844acd3027ddb2f200b0be6b,2,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vtb4.csv,False,1
b798d898dc371334ce8627ed416fcbfc423852b204993bdfe884a2dc11b56696,2,Synchronised V abd S datasets/Categorised IOVNB Dataset/Vtb (Driver E)/Vtb07/S-Vtb7.csv,True,0
b798d898dc371334ce8627ed416fcbfc423852b204993bdfe884a2dc11b56696,2,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vtb7.csv,False,1
b79e883cc8d3b4c6d5fef0954aa707bea947b8d796bd138c7b3eec1f6e6390c2,2,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta07/V-Vta7.csv,True,0
b79e883cc8d3b4c6d5fef0954aa707bea947b8d796bd138c7b3eec1f6e6390c2,2,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vta7.csv,False,1
b7d62314fbcf376310f503e6dc664e0672d095926523297b5a539a7b29a9cad0,2,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/M (Driver B)/V-M.csv,True,0
b7d62314fbcf376310f503e6dc664e0672d095926523297b5a539a7b29a9cad0,2,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-M.csv,False,1
b81e128fd1594a0730f36d285c1c447d17a370e6637616e4017b44ff3c714742,2,Synchronised V abd S datasets/Categorised IOVNB Dataset/Vtb (Driver E)/Vtb10/S-Vtb10.csv,True,0
b81e128fd1594a0730f36d285c1c447d17a370e6637616e4017b44ff3c714742,2,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vtb10.csv,False,1
b866394640dd88ec9b8946f3bd8b4f4bb9e56253b4ef77fff7e23889a25d5a5d,2,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta17/V-Vta17.csv,True,0
b866394640dd88ec9b8946f3bd8b4f4bb9e56253b4ef77fff7e23889a25d5a5d,2,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vta17.csv,False,1
b87fa6978d7d50087ca63bfee5230692013485aaccef5474dbc847a9c1498739,2,Synchronised V abd S datasets/Categorised IOVNB Dataset/S (Driver A)/S3c/S-S3c.csv,True,0
b87fa6978d7d50087ca63bfee5230692013485aaccef5474dbc847a9c1498739,2,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-S3c.csv,False,1
b89ca7c566b668ab0f4c16eda1343f9e0527a31bf6c603212e146ba84928dd6f,2,Synchronised V abd S datasets/Categorised IOVNB Dataset/Vw (Driver E)/Vw03/V-Vw3.csv,True,0
b89ca7c566b668ab0f4c16eda1343f9e0527a31bf6c603212e146ba84928dd6f,2,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw3.csv,False,1
b9030167541be560621a7aa9ef6a89710cb666ec47ad204f65cb1d96f7606fa0,2,Synchronised V abd S datasets/Categorised IOVNB Dataset/Vta (Driver E)/Vta05/S-Vta5.csv,True,0
b9030167541be560621a7aa9ef6a89710cb666ec47ad204f65cb1d96f7606fa0,2,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta5.csv,False,1
b9dd70fc7282ba469fdf8835062286bb3cb53bbf4f6d3d2dff4d71c5b597a5c1,2,Synchronised V abd S datasets/Categorised IOVNB Dataset/Vw (Driver E)/Vw11/S-Vw11.csv,True,0
b9dd70fc7282ba469fdf8835062286bb3cb53bbf4f6d3d2dff4d71c5b597a5c1,2,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vw11.csv,False,1
b9e45dc8d856271f0a69030b7dd98f32c6b6b88b627138d67e8d3a1b7c5329fe,2,Synchronised V abd S datasets/Categorised IOVNB Dataset/S (Driver A)/S3a/S-S3a.csv,True,0
b9e45dc8d856271f0a69030b7dd98f32c6b6b88b627138d67e8d3a1b7c5329fe,2,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-S3a.csv,False,1
bb66b9394af2f8f9183e5cc986ce94fcd36627455e6e3512206b974082b6ca62,2,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vtb (Driver E)/Vtb11/V-Vtb11.csv,True,0
bb66b9394af2f8f9183e5cc986ce94fcd36627455e6e3512206b974082b6ca62,2,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vtb11.csv,False,1
bb8cee07da2802f0b543cd9ffe682262a19e8e0e9d6692b1eb792e03bc512d3b,2,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta27/V-Vta27.csv,True,0
bb8cee07da2802f0b543cd9ffe682262a19e8e0e9d6692b1eb792e03bc512d3b,2,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vta27.csv,False,1
bce837348c306ba343b36f2d44878f0ac1e68ada3c2852bba50056749f40ca7d,4,Synchronised V abd S datasets/Categorised IOVNB Dataset/Vf (Driver E)/V-Vfa02/V-Vfa02.csv,True,0
bce837348c306ba343b36f2d44878f0ac1e68ada3c2852bba50056749f40ca7d,4,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vfa02.csv,False,1
bce837348c306ba343b36f2d44878f0ac1e68ada3c2852bba50056749f40ca7d,4,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfa02/V-Vfa02.csv,False,2
bce837348c306ba343b36f2d44878f0ac1e68ada3c2852bba50056749f40ca7d,4,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vfa02.csv,False,3
bd65ae3932fc1b6ec64d0347c34bfa66bf3ff8ef276f8aff31c546e0bac2684f,2,Synchronised V abd S datasets/Categorised IOVNB Dataset/Vw (Driver E)/Vw15/V-Vw15.csv,True,0
bd65ae3932fc1b6ec64d0347c34bfa66bf3ff8ef276f8aff31c546e0bac2684f,2,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw15.csv,False,1
be656f544b45a72a38ac5bfc4d24aeaa4ab24a24c8654639829e913491908c78,2,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vw (Driver E)/Vw14a/V-Vw14a.csv,True,0
be656f544b45a72a38ac5bfc4d24aeaa4ab24a24c8654639829e913491908c78,2,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vw14a.csv,False,1
bf061d676cd45ae8fcef4d07714dc9a6a32a148a8b9123fa7a085f44221b017c,2,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vw (Driver E)/Vw03/V-Vw3.csv,True,0
bf061d676cd45ae8fcef4d07714dc9a6a32a148a8b9123fa7a085f44221b017c,2,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vw3.csv,False,1
c0f9419e6cb8b5937663af729a2aa007fbb3c8add15074bff78a0b120ecaf8ac,2,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta09/V-Vta9.csv,True,0
c0f9419e6cb8b5937663af729a2aa007fbb3c8add15074bff78a0b120ecaf8ac,2,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vta9.csv,False,1
c153268bf5f53e173934f50084c598d0c29ba93aad4a3b50b14a314d5402dbab,2,Synchronised V abd S datasets/Categorised IOVNB Dataset/Vw (Driver E)/Vw02/S-Vw2.csv,True,0
c153268bf5f53e173934f50084c598d0c29ba93aad4a3b50b14a314d5402dbab,2,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vw2.csv,False,1
c16729168b373c1aba8e71f6af00e5e92fcd232d513b2b5ac2c275586694aded,2,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta15/V-Vta15.csv,True,0
c16729168b373c1aba8e71f6af00e5e92fcd232d513b2b5ac2c275586694aded,2,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vta15.csv,False,1
c24b48fcf0ee5ab1be0416a5b0b5d4fc087cc65fc990f850e799e705fa1cb1bd,2,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta12/V-Vta12.csv,True,0
c24b48fcf0ee5ab1be0416a5b0b5d4fc087cc65fc990f850e799e705fa1cb1bd,2,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vta12.csv,False,1
c267851b7fbd16e978fe898a57440b2ca5c3cf72ae6d165db4cc27bab1f2e581,2,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vw (Driver E)/Vw16b/V-Vw16b.csv,True,0
c267851b7fbd16e978fe898a57440b2ca5c3cf72ae6d165db4cc27bab1f2e581,2,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vw16b.csv,False,1
c52a7a642ebb61501d2ce4f805e06ca218e91d5ade7f1327f5c46d9933c33ecc,2,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta19/V-Vta19.csv,True,0
c52a7a642ebb61501d2ce4f805e06ca218e91d5ade7f1327f5c46d9933c33ecc,2,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vta19.csv,False,1
c5f9f4161bd33ec880d4cabab48189a02db647f86315860dd21bb48f5764cd75,2,Synchronised V abd S datasets/Categorised IOVNB Dataset/Vta (Driver E)/Vta23/S-Vta23.csv,True,0
c5f9f4161bd33ec880d4cabab48189a02db647f86315860dd21bb48f5764cd75,2,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta23.csv,False,1
c68f61a381555a0c5669b9952b59d7424f1bef82fd05b1cb8fbc26bb549b12aa,2,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02c/V-Vfb02c.csv,True,0
c68f61a381555a0c5669b9952b59d7424f1bef82fd05b1cb8fbc26bb549b12aa,2,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vfb02c.csv,False,1
cc1b57b0b539f1e756662c49ff4c4925d66e44396ad283e4d5fa472024675dec,2,Synchronised V abd S datasets/Categorised IOVNB Dataset/Vta (Driver E)/Vta08/S-Vta8.csv,True,0
cc1b57b0b539f1e756662c49ff4c4925d66e44396ad283e4d5fa472024675dec,2,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta8.csv,False,1
cc55c4ce1a945a78ccfa71d3f3e290a30145f88610d1e6cbc541cb1c48cd6ce4,2,Synchronised V abd S datasets/Categorised IOVNB Dataset/Vw (Driver E)/Vw17/S-Vw17.csv,True,0
cc55c4ce1a945a78ccfa71d3f3e290a30145f88610d1e6cbc541cb1c48cd6ce4,2,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vw17.csv,False,1
cd3ec5fb7285089c5e37e8f42e7e899875839b7911ebec77751d8b1a01d90510,2,Synchronised V abd S datasets/Categorised IOVNB Dataset/Vtb (Driver E)/Vtb11/S-Vtb11.csv,True,0
cd3ec5fb7285089c5e37e8f42e7e899875839b7911ebec77751d8b1a01d90510,2,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vtb11.csv,False,1
cdc2626adc124083a440cefb8a5ed0299e4c5e25aa4a5612316fb3dc784708c4,2,Synchronised V abd S datasets/Categorised IOVNB Dataset/Vtb (Driver E)/Vtb04/S-Vtb4.csv,True,0
cdc2626adc124083a440cefb8a5ed0299e4c5e25aa4a5612316fb3dc784708c4,2,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vtb4.csv,False,1
cdd40e3a04fe2f39eddf8dbaac68db124e0a1d858e70d08992ebc81708701e16,2,Synchronised V abd S datasets/Categorised IOVNB Dataset/Vtb (Driver E)/Vtb08/S-Vtb8.csv,True,0
cdd40e3a04fe2f39eddf8dbaac68db124e0a1d858e70d08992ebc81708701e16,2,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vtb8.csv,False,1
ce69ae88e13086a35f6c21ed468959f79084a8e833e60ef886c303ce76297318,2,Synchronised V abd S datasets/Categorised IOVNB Dataset/Vtb (Driver E)/Vtb09/V-vtb9.csv,True,0
ce69ae88e13086a35f6c21ed468959f79084a8e833e60ef886c303ce76297318,2,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vtb9.csv,False,1
ce97c12ec0c9cff740dfe3a18e17aa0be0b8b7ec43bc53daa01b357dd6bf11d7,2,Synchronised V abd S datasets/Categorised IOVNB Dataset/Vw (Driver E)/Vw14c/S-Vw14c.csv,True,0
ce97c12ec0c9cff740dfe3a18e17aa0be0b8b7ec43bc53daa01b357dd6bf11d7,2,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vw14c.csv,False,1
cf17b89f6eec6872de2412f8a17a82ab9821a881c20cbcadc23d867d9e1dde84,2,Synchronised V abd S datasets/Categorised IOVNB Dataset/Y (Driver D)/Y1/S-Y1.csv,True,0
cf17b89f6eec6872de2412f8a17a82ab9821a881c20cbcadc23d867d9e1dde84,2,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Y1.csv,False,1
cf68527313ded423bd25dd72f004239f31453b8948365a550c6db3385fdf9b70,2,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vw (Driver E)/Vw14c/V-Vw14c.csv,True,0
cf68527313ded423bd25dd72f004239f31453b8948365a550c6db3385fdf9b70,2,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vw14c.csv,False,1
cffedec2b0088ae62d8323417cd25905a94261aa8e58ec81759d81bb72058620,2,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vtb (Driver E)/Vtb03/V-Vtb3.csv,True,0
cffedec2b0088ae62d8323417cd25905a94261aa8e58ec81759d81bb72058620,2,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vtb3.csv,False,1
d2a5d2206394b29e775ffa7a240d49770c49168a898d78e0f87e8426dc6f2f32,2,Synchronised V abd S datasets/Categorised IOVNB Dataset/Vtb (Driver E)/Vtb07/V-vtb7.csv,True,0
d2a5d2206394b29e775ffa7a240d49770c49168a898d78e0f87e8426dc6f2f32,2,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vtb7.csv,False,1
d2d0de4a8ff2793825af978523c888e3579c788c98db13542b19f429288bf4d9,2,Synchronised V abd S datasets/Categorised IOVNB Dataset/Vta (Driver E)/Vta26/S-Vta26.csv,True,0
d2d0de4a8ff2793825af978523c888e3579c788c98db13542b19f429288bf4d9,2,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta26.csv,False,1
d2d563ba86d9d9ef1a636a3a9ecca4ff4983a15b6214a44db999f64934af8dc7,2,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vtb (Driver E)/Vtb06/V-Vtb6.csv,True,0
d2d563ba86d9d9ef1a636a3a9ecca4ff4983a15b6214a44db999f64934af8dc7,2,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vtb6.csv,False,1
d386dd533a38e6a8e053788f274c619b3a2bcd097daa0983144b491573ca9237,2,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/St (Driver C)/St1/V-St1.csv,True,0
d386dd533a38e6a8e053788f274c619b3a2bcd097daa0983144b491573ca9237,2,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-St1.csv,False,1
d44d29d46b7c46c574cdc90d5633cc90ac1b9cee57fb7f6b90d865aecc14ff64,2,Synchronised V abd S datasets/Categorised IOVNB Dataset/S (Driver A)/S3b/V-S3b.csv,True,0
d44d29d46b7c46c574cdc90d5633cc90ac1b9cee57fb7f6b90d865aecc14ff64,2,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-S3b.csv,False,1
d50851c0f724a3b839674071240deacdcb3ed1ea2d582691ea459355c32fa45f,2,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vtb (Driver E)/Vtb09/V-Vtb9.csv,True,0
d50851c0f724a3b839674071240deacdcb3ed1ea2d582691ea459355c32fa45f,2,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vtb9.csv,False,1
d6f65e16288c2fd1150435bca4c2383e323d55935824a8ae21799a8563271ccb,2,Synchronised V abd S datasets/Categorised IOVNB Dataset/Vta (Driver E)/Vta30/S-Vta30.csv,True,0
d6f65e16288c2fd1150435bca4c2383e323d55935824a8ae21799a8563271ccb,2,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta30.csv,False,1
d73b5ac746240670e9a420fa38bf910eacef4e7eb6a85e4c86c76abcae33fec1,2,Synchronised V abd S datasets/Categorised IOVNB Dataset/Vta (Driver E)/Vta30/V-vta30.csv,True,0
d73b5ac746240670e9a420fa38bf910eacef4e7eb6a85e4c86c76abcae33fec1,2,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta30.csv,False,1
d7a98f02899d331265eb0b892e44d343892ad6ec9dcb1e90ce6c6f80b264c0f3,2,Synchronised V abd S datasets/Categorised IOVNB Dataset/S (Driver A)/S3c/V-S3c.csv,True,0
d7a98f02899d331265eb0b892e44d343892ad6ec9dcb1e90ce6c6f80b264c0f3,2,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-S3c.csv,False,1
d918e507f6cf2b0c38004a61e90211e0c43c0a69fe268b468bb0471d80b439ab,2,Synchronised V abd S datasets/Categorised IOVNB Dataset/Vta (Driver E)/Vta17/S-Vta17.csv,True,0
d918e507f6cf2b0c38004a61e90211e0c43c0a69fe268b468bb0471d80b439ab,2,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta17.csv,False,1
dad39fa7ff152dc13ab8e7d903047bcfdb7882c8fe03b7c0f8f12eef07cbc115,2,Synchronised V abd S datasets/Categorised IOVNB Dataset/Vtb (Driver E)/Vtb12/V-vtb12.csv,True,0
dad39fa7ff152dc13ab8e7d903047bcfdb7882c8fe03b7c0f8f12eef07cbc115,2,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vtb12.csv,False,1
db3726bc5e11c73f1623ff74da229726d014e04a4dbf5ded403906f23ed8f3e5,2,Synchronised V abd S datasets/Categorised IOVNB Dataset/Vta (Driver E)/Vta24/V-vta24.csv,True,0
db3726bc5e11c73f1623ff74da229726d014e04a4dbf5ded403906f23ed8f3e5,2,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta24.csv,False,1
db64f82bd2badebe3c63394495045aeee9579f1e62fe0532a09c7752c4dba5d9,2,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta28/V-Vta28.csv,True,0
db64f82bd2badebe3c63394495045aeee9579f1e62fe0532a09c7752c4dba5d9,2,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vta28.csv,False,1
db9ba7d930842b5f15543c71c1b350f52bef0fe0c27653279d3c35cffb331556,2,Synchronised V abd S datasets/Categorised IOVNB Dataset/Vw (Driver E)/Vw04/V-Vw4.csv,True,0
db9ba7d930842b5f15543c71c1b350f52bef0fe0c27653279d3c35cffb331556,2,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw4.csv,False,1
dc24cf9cd6b8cce2553f283d5c042396d7a4df29b7094321a09585e65d996476,2,Synchronised V abd S datasets/Categorised IOVNB Dataset/Vta (Driver E)/Vta29/S-Vta29.csv,True,0
dc24cf9cd6b8cce2553f283d5c042396d7a4df29b7094321a09585e65d996476,2,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta29.csv,False,1
ddd26e084b97fe661ae6e783efbdbc5f45add9e5288cf7800370577ff2bc2b08,2,Synchronised V abd S datasets/Categorised IOVNB Dataset/Vta (Driver E)/Vta14/V-vta14.csv,True,0
ddd26e084b97fe661ae6e783efbdbc5f45add9e5288cf7800370577ff2bc2b08,2,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta14.csv,False,1
ddd4bb7ffd3aaf080e55c61c4ea5f92388b255fb65405188fa0932cc0dcfcf5c,2,Synchronised V abd S datasets/Categorised IOVNB Dataset/Vta (Driver E)/Vta22/V-vta22.csv,True,0
ddd4bb7ffd3aaf080e55c61c4ea5f92388b255fb65405188fa0932cc0dcfcf5c,2,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta22.csv,False,1
de5b5da05baa7bedd0d9fa66c6faa908823ab731849c1dad0156d400252e4646,2,Synchronised V abd S datasets/Categorised IOVNB Dataset/Vw (Driver E)/Vw14a/S-Vw14a.csv,True,0
de5b5da05baa7bedd0d9fa66c6faa908823ab731849c1dad0156d400252e4646,2,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vw14a.csv,False,1
dff3ac18f9f2056275868af8caada86ea8c903c48c3b35d207bb808602aba88f,2,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/St (Driver C)/St7/V-St7.csv,True,0
dff3ac18f9f2056275868af8caada86ea8c903c48c3b35d207bb808602aba88f,2,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-St7.csv,False,1
e1067b6fd8561c4fd7b851f387c6a43df2c6fcd088f0552a321db210a4d05e09,2,Synchronised V abd S datasets/Categorised IOVNB Dataset/Vta (Driver E)/Vta26/V-vta26.csv,True,0
e1067b6fd8561c4fd7b851f387c6a43df2c6fcd088f0552a321db210a4d05e09,2,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta26.csv,False,1
e3794b1e4da783ad5ee5eb98eb687b78f1a0ebcec519aa6d68ae029d10d72313,2,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta29/V-Vta29.csv,True,0
e3794b1e4da783ad5ee5eb98eb687b78f1a0ebcec519aa6d68ae029d10d72313,2,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vta29.csv,False,1
