segment_id,group_key,split,payload_hash,session_id,source_file,dataset_family,stream,row_count,duration_s
4e0f18c9aeea:000,48a7e1a7d14de91d,train,4e0f18c9aeea9f9e60e595697a77046828ce633f96d4c84a9df8dc04067d0d4a,Y1,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Y1.csv,synchronized_uncategorized,smartphone,338,39.60700011253357
4e0f18c9aeea:001,48a7e1a7d14de91d,train,4e0f18c9aeea9f9e60e595697a77046828ce633f96d4c84a9df8dc04067d0d4a,Y1,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Y1.csv,synchronized_uncategorized,smartphone,3037,303.60000014305115
4e0f18c9aeea:002,48a7e1a7d14de91d,train,4e0f18c9aeea9f9e60e595697a77046828ce633f96d4c84a9df8dc04067d0d4a,Y1,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Y1.csv,synchronized_uncategorized,smartphone,66910,6690.795000076294
382cb04c75e8:000,48a7e1a7d14de91d,train,382cb04c75e8655bb498c98f50a354f1091c3750a391310e1bf2c1767a7f6478,Y1,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Y1.csv,synchronized_uncategorized,vehicle,4558,455.6999999999971
382cb04c75e8:001,48a7e1a7d14de91d,train,382cb04c75e8655bb498c98f50a354f1091c3750a391310e1bf2c1767a7f6478,Y1,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Y1.csv,synchronized_uncategorized,vehicle,65542,6554.0999999999985
382cb04c75e8:002,48a7e1a7d14de91d,train,382cb04c75e8655bb498c98f50a354f1091c3750a391310e1bf2c1767a7f6478,Y1,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Y1.csv,synchronized_uncategorized,vehicle,185,18.39999999999418
9d011603a57b:000,48a7e1a7d14de91d,train,9d011603a57b7c6638cfbef531e19176ab7301cb4256d781356c388a050c5c8f,Y1,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Y (Driver D)/Y1/V-Y1.csv,unsynchronized_categorized,vehicle,4613,461.1999999999971
9d011603a57b:001,48a7e1a7d14de91d,train,9d011603a57b7c6638cfbef531e19176ab7301cb4256d781356c388a050c5c8f,Y1,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Y (Driver D)/Y1/V-Y1.csv,unsynchronized_categorized,vehicle,65542,6554.0999999999985
9d011603a57b:002,48a7e1a7d14de91d,train,9d011603a57b7c6638cfbef531e19176ab7301cb4256d781356c388a050c5c8f,Y1,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Y (Driver D)/Y1/V-Y1.csv,unsynchronized_categorized,vehicle,186,18.5
4e0f18c9aeea:000,48a7e1a7d14de91d,train,4e0f18c9aeea9f9e60e595697a77046828ce633f96d4c84a9df8dc04067d0d4a,Y1,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Y1.csv,unsynchronized_uncategorized,smartphone,338,39.60700011253357
4e0f18c9aeea:001,48a7e1a7d14de91d,train,4e0f18c9aeea9f9e60e595697a77046828ce633f96d4c84a9df8dc04067d0d4a,Y1,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Y1.csv,unsynchronized_uncategorized,smartphone,3037,303.60000014305115
4e0f18c9aeea:002,48a7e1a7d14de91d,train,4e0f18c9aeea9f9e60e595697a77046828ce633f96d4c84a9df8dc04067d0d4a,Y1,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Y1.csv,unsynchronized_uncategorized,smartphone,66910,6690.795000076294
9d011603a57b:000,48a7e1a7d14de91d,train,9d011603a57b7c6638cfbef531e19176ab7301cb4256d781356c388a050c5c8f,Y1,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Y1.csv,unsynchronized_uncategorized,vehicle,4613,461.1999999999971
9d011603a57b:001,48a7e1a7d14de91d,train,9d011603a57b7c6638cfbef531e19176ab7301cb4256d781356c388a050c5c8f,Y1,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Y1.csv,unsynchronized_uncategorized,vehicle,65542,6554.0999999999985
9d011603a57b:002,48a7e1a7d14de91d,train,9d011603a57b7c6638cfbef531e19176ab7301cb4256d781356c388a050c5c8f,Y1,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Y1.csv,unsynchronized_uncategorized,vehicle,186,18.5
06ad03911f2d:000,48bfbfcddb8704ca,train,06ad03911f2d31320e711bebbf41a3e0a3fb6264de7934b319d5e48eb89b4b75,VTB2,Synchronised V abd S datasets/Categorised IOVNB Dataset/Vtb (Driver E)/Vtb02/S-Vtb2.csv,synchronized_categorized,smartphone,5712,571.0999999046326
87da4e0c77e9:000,48bfbfcddb8704ca,train,87da4e0c77e961c3eeef19d22bfada34e460ac1cd9fe8e7ac28d09bd91716fe3,VTB2,Synchronised V abd S datasets/Categorised IOVNB Dataset/Vtb (Driver E)/Vtb02/V-vtb2.csv,synchronized_categorized,vehicle,5712,571.0999999999985
06ad03911f2d:000,48bfbfcddb8704ca,train,06ad03911f2d31320e711bebbf41a3e0a3fb6264de7934b319d5e48eb89b4b75,VTB2,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vtb2.csv,synchronized_uncategorized,smartphone,5712,571.0999999046326
87da4e0c77e9:000,48bfbfcddb8704ca,train,87da4e0c77e961c3eeef19d22bfada34e460ac1cd9fe8e7ac28d09bd91716fe3,VTB2,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vtb2.csv,synchronized_uncategorized,vehicle,5712,571.0999999999985
06d3c23b0822:000,48bfbfcddb8704ca,train,06d3c23b08224ed04fdc71a985f253fad51856ac892cec13f2b3287726c46d1d,VTB2,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vtb (Driver E)/Vtb02/V-Vtb2.csv,unsynchronized_categorized,vehicle,5712,571.0999999999985
06ad03911f2d:000,48bfbfcddb8704ca,train,06ad03911f2d31320e711bebbf41a3e0a3fb6264de7934b319d5e48eb89b4b75,VTB2,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vtb2.csv,unsynchronized_uncategorized,smartphone,5712,571.0999999046326
06d3c23b0822:000,48bfbfcddb8704ca,train,06d3c23b08224ed04fdc71a985f253fad51856ac892cec13f2b3287726c46d1d,VTB2,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vtb2.csv,unsynchronized_uncategorized,vehicle,5712,571.0999999999985
82e456eb6e00:000,49e771c425e48546,validation,82e456eb6e006cd29f1b13b37ba125e2afdb25bde878c3349bf3d63ea6aea966,VTA11,Synchronised V abd S datasets/Categorised IOVNB Dataset/Vta (Driver E)/Vta11/S-Vta11.csv,synchronized_categorized,smartphone,510,50.90000009536743
12cf51936ea2:000,49e771c425e48546,validation,12cf51936ea2cf4c98b5fda07bf6660ec48fac16ef8025160b7cf300b3a283b9,VTA11,Synchronised V abd S datasets/Categorised IOVNB Dataset/Vta (Driver E)/Vta11/V-vta11.csv,synchronized_categorized,vehicle,510,50.900000000001455
55296eaadaa7:000,49e771c425e48546,validation,55296eaadaa797bde6a790f5f8b7ac7b98c250ff186b00773f33a0eda8f21db3,VTA11,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta11.csv,synchronized_uncategorized,smartphone,510,50.90000009536743
12cf51936ea2:000,49e771c425e48546,validation,12cf51936ea2cf4c98b5fda07bf6660ec48fac16ef8025160b7cf300b3a283b9,VTA11,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta11.csv,synchronized_uncategorized,vehicle,510,50.900000000001455
8dd0b5b44dfa:000,49e771c425e48546,validation,8dd0b5b44dfae32f3baad91bb63a4d9c850830314ac4cb597bf5577c33ad0672,VTA11,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta11/V-Vta11.csv,unsynchronized_categorized,vehicle,589,58.80000000000291
82e456eb6e00:000,49e771c425e48546,validation,82e456eb6e006cd29f1b13b37ba125e2afdb25bde878c3349bf3d63ea6aea966,VTA11,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta11.csv,unsynchronized_uncategorized,smartphone,510,50.90000009536743
8dd0b5b44dfa:000,49e771c425e48546,validation,8dd0b5b44dfae32f3baad91bb63a4d9c850830314ac4cb597bf5577c33ad0672,VTA11,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vta11.csv,unsynchronized_uncategorized,vehicle,589,58.80000000000291
85be9e57dfa6:000,4a5ed57a4f5297d8,validation,85be9e57dfa63a53432bc8a30fb6a652f4ea9d6deb2f3309edd149420ec7afbc,VW15,Synchronised V abd S datasets/Categorised IOVNB Dataset/Vw (Driver E)/Vw15/S-Vw15.csv,synchronized_categorized,smartphone,1380,137.90000009536743
1b9ee8079353:000,4a5ed57a4f5297d8,validation,1b9ee80793538ff7c9fc1675ff83a749cbcdb27174acf85865bebdb4b1ae0fe3,VW15,Synchronised V abd S datasets/Categorised IOVNB Dataset/Vw (Driver E)/Vw15/V-Vw15.csv,synchronized_categorized,vehicle,1391,139.0
68e3eeebef96:000,4a5ed57a4f5297d8,validation,68e3eeebef9679a1e4ac0306ea4a689c6a49470886e8376b4ee7f1889f4beb3d,VW15,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw15.csv,synchronized_uncategorized,smartphone,1380,137.90000009536743
1b9ee8079353:000,4a5ed57a4f5297d8,validation,1b9ee80793538ff7c9fc1675ff83a749cbcdb27174acf85865bebdb4b1ae0fe3,VW15,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw15.csv,synchronized_uncategorized,vehicle,1391,139.0
e9a78a8fc5df:000,4a5ed57a4f5297d8,validation,e9a78a8fc5df8aa9655914fac3e530912db94d34cbfc7ba767e17625afa12a39,VW15,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vw (Driver E)/Vw15/V-Vw15.csv,unsynchronized_categorized,vehicle,1391,139.0
85be9e57dfa6:000,4a5ed57a4f5297d8,validation,85be9e57dfa63a53432bc8a30fb6a652f4ea9d6deb2f3309edd149420ec7afbc,VW15,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vw15.csv,unsynchronized_uncategorized,smartphone,1380,137.90000009536743
e9a78a8fc5df:000,4a5ed57a4f5297d8,validation,e9a78a8fc5df8aa9655914fac3e530912db94d34cbfc7ba767e17625afa12a39,VW15,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vw15.csv,unsynchronized_uncategorized,vehicle,1391,139.0
7a8bd69ead89:000,4b0a70d6c533a524,validation,7a8bd69ead897490494fb6c6742a324800b0e3dcf4e6ee256aae5e71a468fcc1,VTB3,Synchronised V abd S datasets/Categorised IOVNB Dataset/Vtb (Driver E)/Vtb03/S-Vtb3.csv,synchronized_categorized,smartphone,8240,823.8999998569489
91667e76e8e0:000,4b0a70d6c533a524,validation,91667e76e8e0dbdff283a386e42799bd2baf68ae7191da919d2c162a390e5dfd,VTB3,Synchronised V abd S datasets/Categorised IOVNB Dataset/Vtb (Driver E)/Vtb03/V-vtb3.csv,synchronized_categorized,vehicle,8240,823.9000000000015
7a8bd69ead89:000,4b0a70d6c533a524,validation,7a8bd69ead897490494fb6c6742a324800b0e3dcf4e6ee256aae5e71a468fcc1,VTB3,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vtb3.csv,synchronized_uncategorized,smartphone,8240,823.8999998569489
91667e76e8e0:000,4b0a70d6c533a524,validation,91667e76e8e0dbdff283a386e42799bd2baf68ae7191da919d2c162a390e5dfd,VTB3,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vtb3.csv,synchronized_uncategorized,vehicle,8240,823.9000000000015
dea1ddbfcb41:000,4b0a70d6c533a524,validation,dea1ddbfcb41c74d798990b9d9f97b6a55b44b962662682a599213d3958969ed,VTB3,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vtb (Driver E)/Vtb03/V-Vtb3.csv,unsynchronized_categorized,vehicle,8289,828.7999999999956
7a8bd69ead89:000,4b0a70d6c533a524,validation,7a8bd69ead897490494fb6c6742a324800b0e3dcf4e6ee256aae5e71a468fcc1,VTB3,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vtb3.csv,unsynchronized_uncategorized,smartphone,8240,823.8999998569489
dea1ddbfcb41:000,4b0a70d6c533a524,validation,dea1ddbfcb41c74d798990b9d9f97b6a55b44b962662682a599213d3958969ed,VTB3,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vtb3.csv,unsynchronized_uncategorized,vehicle,8289,828.7999999999956
c33f936d8de8:000,51ba1dd78be4121d,train,c33f936d8de8a1ea40bab912b3ff8f3efb3692c08208c7ff002e881691fc5575,VW14A,Synchronised V abd S datasets/Categorised IOVNB Dataset/Vw (Driver E)/Vw14a/S-Vw14a.csv,synchronized_categorized,smartphone,3138,313.7000000476837
a5bebc38b09c:000,51ba1dd78be4121d,train,a5bebc38b09ca1e98b892acaee2431a83beb68e498e55014b62493dc416eb1e4,VW14A,Synchronised V abd S datasets/Categorised IOVNB Dataset/Vw (Driver E)/Vw14a/V-Vw14a.csv,synchronized_categorized,vehicle,3138,313.70000000000437
836db6cc3414:000,51ba1dd78be4121d,train,836db6cc3414518a391158b87d9bb094c16c8183a86f1251c6ffe045e8c55e37,VW14A,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw14a.csv,synchronized_uncategorized,smartphone,3138,313.7000000476837
a5bebc38b09c:000,51ba1dd78be4121d,train,a5bebc38b09ca1e98b892acaee2431a83beb68e498e55014b62493dc416eb1e4,VW14A,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw14a.csv,synchronized_uncategorized,vehicle,3138,313.70000000000437
4f750963ebb7:000,51ba1dd78be4121d,train,4f750963ebb7d654f7baf5a610611176d7227e7bbacd51f85ff78ee3e430f0b6,VW14A,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vw (Driver E)/Vw14a/V-Vw14a.csv,unsynchronized_categorized,vehicle,3140,313.90000000000146
c33f936d8de8:000,51ba1dd78be4121d,train,c33f936d8de8a1ea40bab912b3ff8f3efb3692c08208c7ff002e881691fc5575,VW14A,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vw14a.csv,unsynchronized_uncategorized,smartphone,3138,313.7000000476837
4f750963ebb7:000,51ba1dd78be4121d,train,4f750963ebb7d654f7baf5a610611176d7227e7bbacd51f85ff78ee3e430f0b6,VW14A,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vw14a.csv,unsynchronized_uncategorized,vehicle,3140,313.90000000000146
cfabd101e8e0:000,549bd972224f1444,test,cfabd101e8e06df30dfd00c692ccb9d102267c0c2b887e5d8bfc8a5e3a2c3a18,VTA17,Synchronised V abd S datasets/Categorised IOVNB Dataset/Vta (Driver E)/Vta17/S-Vta17.csv,synchronized_categorized,smartphone,4519,452.9859998226166
d635527b069d:000,549bd972224f1444,test,d635527b069dd3ad661ac4ab72aa73ca9c393610b07db8ce6c29985861878a68,VTA17,Synchronised V abd S datasets/Categorised IOVNB Dataset/Vta (Driver E)/Vta17/V-vta17.csv,synchronized_categorized,vehicle,4519,451.79999999999563
e7dd97db647b:000,549bd972224f1444,test,e7dd97db647b400f8be06c52f2366d76761cb6255d85da7e5f218714809f0ea4,VTA17,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta17.csv,synchronized_uncategorized,smartphone,4519,452.9859998226166
d635527b069d:000,549bd972224f1444,test,d635527b069dd3ad661ac4ab72aa73ca9c393610b07db8ce6c29985861878a68,VTA17,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta17.csv,synchronized_uncategorized,vehicle,4519,451.79999999999563
b7937e94b73e:000,549bd972224f1444,test,b7937e94b73e534111cc2b9c8deb932a2350ceb17fa9d5abb2972329190f1ca1,VTA17,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta17/V-Vta17.csv,unsynchronized_categorized,vehicle,4594,459.3000000000029
cfabd101e8e0:000,549bd972224f1444,test,cfabd101e8e06df30dfd00c692ccb9d102267c0c2b887e5d8bfc8a5e3a2c3a18,VTA17,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta17.csv,unsynchronized_uncategorized,smartphone,4519,452.9859998226166
b7937e94b73e:000,549bd972224f1444,test,b7937e94b73e534111cc2b9c8deb932a2350ceb17fa9d5abb2972329190f1ca1,VTA17,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vta17.csv,unsynchronized_uncategorized,vehicle,4594,459.3000000000029
02929be6c896:000,5671870bf99fabea,test,02929be6c8962eac080c855303ed2f0966a2fcc722b81c86c970eb222bbce54b,VTA24,Synchronised V abd S datasets/Categorised IOVNB Dataset/Vta (Driver E)/Vta24/S-Vta24.csv,synchronized_categorized,smartphone,1171,117.00100016593933
719438458b2e:000,5671870bf99fabea,test,719438458b2e383cc6fb8f27b5e2b4201fbe769fafb22b5f8ba1b633ff7a663c,VTA24,Synchronised V abd S datasets/Categorised IOVNB Dataset/Vta (Driver E)/Vta24/V-vta24.csv,synchronized_categorized,vehicle,1171,117.0
0e1987018484:000,5671870bf99fabea,test,0e19870184841a8f9ccdf8b74aa657dbb2fdae66ac7112cb6597c648aca155a0,VTA24,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta24.csv,synchronized_uncategorized,smartphone,1171,117.00100016593933
719438458b2e:000,5671870bf99fabea,test,719438458b2e383cc6fb8f27b5e2b4201fbe769fafb22b5f8ba1b633ff7a663c,VTA24,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta24.csv,synchronized_uncategorized,vehicle,1171,117.0
d48c89250454:000,5671870bf99fabea,test,d48c89250454ff4d7bb4c66fd21771863c9293a7bad5e693b16c3d3860f88e1a,VTA24,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta24/V-Vta24.csv,unsynchronized_categorized,vehicle,1184,118.30000000000291
02929be6c896:000,5671870bf99fabea,test,02929be6c8962eac080c855303ed2f0966a2fcc722b81c86c970eb222bbce54b,VTA24,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta24.csv,unsynchronized_uncategorized,smartphone,1171,117.00100016593933
d48c89250454:000,5671870bf99fabea,test,d48c89250454ff4d7bb4c66fd21771863c9293a7bad5e693b16c3d3860f88e1a,VTA24,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vta24.csv,unsynchronized_uncategorized,vehicle,1184,118.30000000000291
fa378298fb40:000,5f61932b6ba0faaa,train,fa378298fb403d4bf857d4aa0f9d717aa5516e478bcd77f143498e760a83b751,VTA21,Synchronised V abd S datasets/Categorised IOVNB Dataset/Vta (Driver E)/Vta21/S-Vta21.csv,synchronized_categorized,smartphone,2079,207.79999995231628
9fef5d99355c:000,5f61932b6ba0faaa,train,9fef5d99355c9f3f92b0ae5369b44af9f7d2f28dd374a48ee90964633473d6fd,VTA21,Synchronised V abd S datasets/Categorised IOVNB Dataset/Vta (Driver E)/Vta21/V-vta21.csv,synchronized_categorized,vehicle,2079,207.8000000000029
8aa3df49db9b:000,5f61932b6ba0faaa,train,8aa3df49db9bd45d40751a5d0f31939a3a9181a945d10a9e1540dac24beef5e4,VTA21,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta21.csv,synchronized_uncategorized,smartphone,2079,207.79999995231628
9fef5d99355c:000,5f61932b6ba0faaa,train,9fef5d99355c9f3f92b0ae5369b44af9f7d2f28dd374a48ee90964633473d6fd,VTA21,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta21.csv,synchronized_uncategorized,vehicle,2079,207.8000000000029
735e5337c6f4:000,5f61932b6ba0faaa,train,735e5337c6f45103eb2aefc7804334331addd9129292d0708126ff1867232903,VTA21,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta21/V-Vta21.csv,unsynchronized_categorized,vehicle,2088,208.6999999999971
fa378298fb40:000,5f61932b6ba0faaa,train,fa378298fb403d4bf857d4aa0f9d717aa5516e478bcd77f143498e760a83b751,VTA21,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta21.csv,unsynchronized_uncategorized,smartphone,2079,207.79999995231628
735e5337c6f4:000,5f61932b6ba0faaa,train,735e5337c6f45103eb2aefc7804334331addd9129292d0708126ff1867232903,VTA21,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vta21.csv,unsynchronized_uncategorized,vehicle,2088,208.6999999999971
4a3b9065b673:000,6496ad5efeb2e8e4,train,4a3b9065b673c57492bc3668afe3bf3d5fcac1eb7bb6ba9e3d3a54b9dba53d93,S4,Synchronised V abd S datasets/Categorised IOVNB Dataset/S (Driver A)/S4/S-S4.csv,synchronized_categorized,smartphone,35186,3518.5
4a3b9065b673:001,6496ad5efeb2e8e4,train,4a3b9065b673c57492bc3668afe3bf3d5fcac1eb7bb6ba9e3d3a54b9dba53d93,S4,Synchronised V abd S datasets/Categorised IOVNB Dataset/S (Driver A)/S4/S-S4.csv,synchronized_categorized,smartphone,59414,5942.463000059128
12044e2b839a:000,6496ad5efeb2e8e4,train,12044e2b839a9871d7e2608beabde9f7f1cf1e36ef1ae83739b2a4192f9cb05f,S4,Synchronised V abd S datasets/Categorised IOVNB Dataset/S (Driver A)/S4/V-S4.csv,synchronized_categorized,vehicle,94600,9459.900000000001
4a3b9065b673:000,6496ad5efeb2e8e4,train,4a3b9065b673c57492bc3668afe3bf3d5fcac1eb7bb6ba9e3d3a54b9dba53d93,S4,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-S4.csv,synchronized_uncategorized,smartphone,35186,3518.5
4a3b9065b673:001,6496ad5efeb2e8e4,train,4a3b9065b673c57492bc3668afe3bf3d5fcac1eb7bb6ba9e3d3a54b9dba53d93,S4,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-S4.csv,synchronized_uncategorized,smartphone,59414,5942.463000059128
12044e2b839a:000,6496ad5efeb2e8e4,train,12044e2b839a9871d7e2608beabde9f7f1cf1e36ef1ae83739b2a4192f9cb05f,S4,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-S4.csv,synchronized_uncategorized,vehicle,94600,9459.900000000001
7232747a441e:000,6496ad5efeb2e8e4,train,7232747a441e4e317b0f506619a53189eb41e00e89bc0128327fc668269c0c42,S4,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/S (Driver A)/S4/V-S4.csv,unsynchronized_categorized,vehicle,97824,9782.300000000003
4a3b9065b673:000,6496ad5efeb2e8e4,train,4a3b9065b673c57492bc3668afe3bf3d5fcac1eb7bb6ba9e3d3a54b9dba53d93,S4,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-S4.csv,unsynchronized_uncategorized,smartphone,35186,3518.5
4a3b9065b673:001,6496ad5efeb2e8e4,train,4a3b9065b673c57492bc3668afe3bf3d5fcac1eb7bb6ba9e3d3a54b9dba53d93,S4,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-S4.csv,unsynchronized_uncategorized,smartphone,59414,5942.463000059128
7232747a441e:000,6496ad5efeb2e8e4,train,7232747a441e4e317b0f506619a53189eb41e00e89bc0128327fc668269c0c42,S4,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-S4.csv,unsynchronized_uncategorized,vehicle,97824,9782.300000000003
ca1e22196e53:000,6a8af838927a1ba8,test,ca1e22196e53ee373c8f06fa018d9f3f896c684a36902c142388debf77361ea2,VTB13,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vtb (Driver E)/Vtb13/V-Vtb13.csv,unsynchronized_categorized,vehicle,1245,124.39999999999418
ca1e22196e53:000,6a8af838927a1ba8,test,ca1e22196e53ee373c8f06fa018d9f3f896c684a36902c142388debf77361ea2,VTB13,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vtb13.csv,unsynchronized_uncategorized,vehicle,1245,124.39999999999418
5b2fbe40e507:000,6b5daed839c272a9,train,5b2fbe40e507e9813d47413517e5392fcd36885aa9efa4f5b4afa8b3e0d38b58,S3B,Synchronised V abd S datasets/Categorised IOVNB Dataset/S (Driver A)/S3b/S-S3b.csv,synchronized_categorized,smartphone,6813,685.5279998779297
0de2ff37232f:000,6b5daed839c272a9,train,0de2ff37232feaa0c59896f5c53151efda817c8311f74756c079260a2a491ac7,S3B,Synchronised V abd S datasets/Categorised IOVNB Dataset/S (Driver A)/S3b/V-S3b.csv,synchronized_categorized,vehicle,6813,681.1999999999971
19e3c80523ef:000,6b5daed839c272a9,train,19e3c80523efaccf8c56245c1f8d4806d175b088616daca65b877eda68397d31,S3B,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-S3b.csv,synchronized_uncategorized,smartphone,6813,685.5279998779297
0de2ff37232f:000,6b5daed839c272a9,train,0de2ff37232feaa0c59896f5c53151efda817c8311f74756c079260a2a491ac7,S3B,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-S3b.csv,synchronized_uncategorized,vehicle,6813,681.1999999999971
5899a1aa7900:000,6b5daed839c272a9,train,5899a1aa790075c7ac0bb5683dcf106a6b880b549cca155bd7c0d37c6544606a,S3B,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/S (Driver A)/S3b/V-S3b.csv,unsynchronized_categorized,vehicle,6840,683.9000000000087
19e3c80523ef:000,6b5daed839c272a9,train,19e3c80523efaccf8c56245c1f8d4806d175b088616daca65b877eda68397d31,S3B,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-S3b.csv,unsynchronized_uncategorized,smartphone,6813,685.5279998779297
5899a1aa7900:000,6b5daed839c272a9,train,5899a1aa790075c7ac0bb5683dcf106a6b880b549cca155bd7c0d37c6544606a,S3B,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-S3b.csv,unsynchronized_uncategorized,vehicle,6840,683.9000000000087
9809c567bbe8:000,6bfb23eda84c444b,train,9809c567bbe8a3b5df48437e5ee9de7a19966376728395debb1fda1eead97553,VTA12,Synchronised V abd S datasets/Categorised IOVNB Dataset/Vta (Driver E)/Vta12/S-Vta12.csv,synchronized_categorized,smartphone,610,60.90000009536743
c2ba3053903b:000,6bfb23eda84c444b,train,c2ba3053903b4afb93a72cf63d760120c66b9d4bc9b6abcd5a18f5e97c04b0a4,VTA12,Synchronised V abd S datasets/Categorised IOVNB Dataset/Vta (Driver E)/Vta12/V-vta12.csv,synchronized_categorized,vehicle,610,60.900000000001455
