relative_path,time_column_role,time_is_absolute,time_unit,valid_timestamps,missing_timestamps,first_timestamp_s,last_timestamp_s,duration_s,duration_kind,is_monotonic,non_monotonic_count,duplicate_timestamp_count,zero_interval_count,negative_interval_count,delta_mean_s,delta_median_s,delta_std_s,delta_min_s,delta_max_s,delta_p99_s,estimated_rate_hz,rate_kind,sampling_class,coefficient_of_variation,suspected_column_misalignment,evidence,note
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw14c.csv,time_of_day_s,True,s,15826,0,61147.0,62729.5,1582.5,estimated,True,0,0,0,0,0.1,0.09999999999854481,2.9103830456786644e-12,0.09999999999854481,0.10000000000582077,0.10000000000582077,10.00000000014552,exact,stable,2.910383045678664e-11,False,VERIFIED_FROM_FILE,
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw15.csv,time_of_day_s,True,s,1391,0,62986.9,63125.9,139.0,estimated,True,0,0,0,0,0.1,0.09999999999854481,2.9103830456786644e-12,0.09999999999854481,0.10000000000582077,0.10000000000582077,10.00000000014552,exact,stable,2.910383045678664e-11,False,VERIFIED_FROM_FILE,
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw16a.csv,time_of_day_s,True,s,5879,0,63143.8,63731.6,587.7999999999956,estimated,True,0,0,0,0,0.09999999999999926,0.09999999999854481,2.9098258746219857e-12,0.09999999999854481,0.10000000000582077,0.10000000000582077,10.00000000014552,exact,stable,2.9098258746220072e-11,False,VERIFIED_FROM_FILE,
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw16b.csv,time_of_day_s,True,s,1126,0,63736.2,63848.7,112.5,estimated,True,0,0,0,0,0.1,0.09999999999854481,2.9103830456786644e-12,0.09999999999854481,0.10000000000582077,0.10000000000582077,10.00000000014552,exact,stable,2.910383045678664e-11,False,VERIFIED_FROM_FILE,
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw17.csv,time_of_day_s,True,s,329,0,63853.1,63885.9,32.80000000000291,estimated,True,0,0,0,0,0.10000000000000887,0.09999999999854481,2.917016798568932e-12,0.09999999999854481,0.10000000000582077,0.10000000000582077,10.00000000014552,exact,stable,2.917016798568673e-11,False,VERIFIED_FROM_FILE,
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw2.csv,time_of_day_s,True,s,52712,0,36944.8,42215.9,5271.0999999999985,estimated,True,0,0,0,0,0.09999999999999998,0.09999999999854481,6.159768233484157e-06,0.0989999999947031,0.10100000000238651,0.10000000000582077,10.00000000014552,exact,stable,6.159768233484158e-05,False,VERIFIED_FROM_FILE,
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw3.csv,time_of_day_s,True,s,3861,0,42240.0,42626.0,386.0,estimated,True,0,0,0,0,0.1,0.09999999999854481,2.9103830456786644e-12,0.09999999999854481,0.10000000000582077,0.10000000000582077,10.00000000014552,exact,stable,2.910383045678664e-11,False,VERIFIED_FROM_FILE,
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw4.csv,time_of_day_s,True,s,126527,0,44126.7,56779.3,12652.600000000006,estimated,True,0,0,0,0,0.10000000000000005,0.09999999999854481,5.622637761050504e-06,0.09900000000197906,0.10099999999511056,0.10000000000582077,10.00000000014552,exact,stable,5.622637761050501e-05,False,VERIFIED_FROM_FILE,
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw5.csv,time_of_day_s,True,s,1012,0,56794.1,56895.2,101.09999999999854,estimated,True,0,0,0,0,0.09999999999999856,0.09999999999854481,2.9093029704015635e-12,0.09999999999854481,0.10000000000582077,0.10000000000582077,10.00000000014552,exact,stable,2.9093029704016053e-11,False,VERIFIED_FROM_FILE,
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw6.csv,time_of_day_s,True,s,1281,0,56904.2,57032.2,128.0,estimated,True,0,0,0,0,0.1,0.09999999999854481,2.9103830456786644e-12,0.09999999999854481,0.10000000000582077,0.10000000000582077,10.00000000014552,exact,stable,2.910383045678664e-11,False,VERIFIED_FROM_FILE,
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw7.csv,time_of_day_s,True,s,1602,0,57476.8,57636.9,160.09999999999854,estimated,True,0,0,0,0,0.09999999999999909,0.09999999999854481,2.9097011288874854e-12,0.09999999999854481,0.10000000000582077,0.10000000000582077,10.00000000014552,exact,stable,2.9097011288875117e-11,False,VERIFIED_FROM_FILE,
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw8.csv,time_of_day_s,True,s,1529,0,57650.0,57802.8,152.8000000000029,estimated,True,0,0,0,0,0.1000000000000019,0.09999999999854481,2.91181059800818e-12,0.09999999999854481,0.10000000000582077,0.10000000000582077,10.00000000014552,exact,stable,2.911810598008124e-11,False,VERIFIED_FROM_FILE,
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw9.csv,time_of_day_s,True,s,553,0,57839.9,57895.1,55.19999999999709,estimated,True,0,0,0,0,0.09999999999999473,0.09999999999854481,2.906421248607749e-12,0.09999999999854481,0.10000000000582077,0.10000000000582077,10.00000000014552,exact,stable,2.9064212486079022e-11,False,VERIFIED_FROM_FILE,
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Y1.csv,time_of_day_s,True,s,70285,0,61959.9,69626.7,7666.799999999996,estimated,True,0,0,0,0,0.10908314836947236,0.09999999999854481,1.7379865677769202,0.09900000001653098,384.6000000000058,0.10000000000582077,10.00000000014552,exact,severely_irregular,15.932676987743665,False,VERIFIED_FROM_FILE,
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/M (Driver B)/V-M.csv,time_of_day_s,True,s,105995,0,29606.4,40205.8,10599.400000000001,estimated,False,0,1,1,0,0.10000094345853029,0.09999999999854481,0.00030718696599838126,0.0989999999947031,0.19999999999708962,0.10000000000582077,10.00000000014552,exact,stable,0.0030718406784408948,False,VERIFIED_FROM_FILE,
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/S (Driver A)/S1/V-S1.csv,time_of_day_s,True,s,51790,0,32864.7,38043.6,5178.9000000000015,estimated,True,0,0,0,0,0.10000000000000003,0.09999999999854481,6.214357544524959e-06,0.0989999999947031,0.10100000000238651,0.10000000000582077,10.00000000014552,exact,stable,6.214357544524957e-05,False,VERIFIED_FROM_FILE,
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/S (Driver A)/S2/V-S2.csv,time_of_day_s,True,s,93900,0,39824.4,49214.3,9389.900000000001,estimated,True,0,0,0,0,0.10000000000000002,0.09999999999854481,6.526788075129246e-06,0.09900000000197906,0.10100000000238651,0.10000000000582077,10.00000000014552,exact,stable,6.526788075129245e-05,False,VERIFIED_FROM_FILE,
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/S (Driver A)/S3a/V-S3a.csv,time_of_day_s,True,s,24660,0,66114.2,68580.1,2465.9000000000087,estimated,True,0,0,0,0,0.10000000000000035,0.10000000000582077,7.1288811334174845e-12,0.09999999999126885,0.10000000000582077,0.10000000000582077,9.999999999417923,exact,stable,7.12888113341746e-11,False,VERIFIED_FROM_FILE,
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/S (Driver A)/S3b/V-S3b.csv,time_of_day_s,True,s,6840,0,68580.2,69264.1,683.9000000000087,estimated,True,0,0,0,0,0.10000000000000128,0.10000000000582077,7.128692699604873e-12,0.09999999999126885,0.10000000000582077,0.10000000000582077,9.999999999417923,exact,stable,7.128692699604782e-11,False,VERIFIED_FROM_FILE,
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/S (Driver A)/S3c/V-S3c.csv,time_of_day_s,True,s,37220,0,69264.2,72986.1,3721.9000000000087,estimated,True,0,0,0,0,0.10000000000000024,0.10000000000582077,7.3304839326782075e-06,0.09900000000197906,0.10099999999511056,0.10000000000582077,9.999999999417923,exact,stable,7.330483932678189e-05,False,VERIFIED_FROM_FILE,
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/S (Driver A)/S4/V-S4.csv,time_of_day_s,True,s,97824,0,62172.8,71955.1,9782.300000000003,estimated,True,0,0,0,0,0.10000000000000003,0.09999999999854481,4.521624648311075e-06,0.09900000000197906,0.10099999999511056,0.10000000000582077,10.00000000014552,exact,stable,4.521624648311074e-05,False,VERIFIED_FROM_FILE,
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/St (Driver C)/St1/V-St1.csv,time_of_day_s,True,s,57213,0,35349.9,41071.1,5721.199999999997,estimated,True,0,0,0,0,0.09999999999999995,0.09999999999854481,2.910344892366041e-12,0.09999999999854481,0.10000000000582077,0.10000000000582077,10.00000000014552,exact,stable,2.9103448923660424e-11,False,VERIFIED_FROM_FILE,
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/St (Driver C)/St4/V-St4.csv,time_of_day_s,True,s,13591,0,45917.6,47276.6,1359.0,estimated,False,0,1,1,0,0.10000735889322246,0.09999999999854481,0.0008578083521397576,0.09999999999854481,0.20000000000436557,0.10000000000582077,10.00000000014552,exact,stable,0.008577452315840447,False,VERIFIED_FROM_FILE,
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/St (Driver C)/St6/V-St6.csv,time_of_day_s,True,s,51360,0,47933.7,53069.6,5135.9000000000015,estimated,True,0,0,0,0,0.10000000000000003,0.09999999999854481,2.910404295752082e-12,0.09999999999854481,0.10000000000582077,0.10000000000582077,10.00000000014552,exact,stable,2.910404295752081e-11,False,VERIFIED_FROM_FILE,
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/St (Driver C)/St7/V-St7.csv,time_of_day_s,True,s,44427,0,63257.9,67767.6,4509.700000000004,estimated,False,0,450,450,0,0.10254911770056405,0.09999999999854481,0.056625002365497584,0.09900000000197906,5.100000000005821,0.10000000000582077,10.00000000014552,exact,irregular,0.5521744470863071,False,VERIFIED_FROM_FILE,
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfa01/V-Vfa01.csv,time_of_day_s,True,s,11535,0,33622.0,34775.4,1153.4000000000015,estimated,True,0,0,0,0,0.10000000000000013,0.09999999999854481,2.9104776654407343e-12,0.09999999999854481,0.10000000000582077,0.10000000000582077,10.00000000014552,exact,stable,2.9104776654407307e-11,False,VERIFIED_FROM_FILE,
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfa02/V-Vfa02.csv,time_of_day_s,True,s,67755,0,35829.9,42605.3,6775.4000000000015,estimated,True,0,0,0,0,0.10000000000000002,0.09999999999854481,5.43309786606368e-06,0.09900000000197906,0.10100000000238651,0.10000000000582077,10.00000000014552,exact,stable,5.433097866063679e-05,False,VERIFIED_FROM_FILE,
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb01a/V-Vfb01a.csv,time_of_day_s,True,s,17000,0,59124.2,60824.1,1699.9000000000015,estimated,True,0,0,0,0,0.10000000000000009,0.09999999999854481,1.0846841883136452e-05,0.09900000000197906,0.10099999999511056,0.10000000000582077,10.00000000014552,exact,stable,0.00010846841883136443,False,VERIFIED_FROM_FILE,
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb01b/V-Vfb01b.csv,time_of_day_s,True,s,3880,0,60824.2,61212.1,387.90000000000146,estimated,True,0,0,0,0,0.10000000000000038,0.09999999999854481,2.9106643674398654e-12,0.09999999999854481,0.10000000000582077,0.10000000000582077,10.00000000014552,exact,stable,2.910664367439854e-11,False,VERIFIED_FROM_FILE,
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb01c/V-Vfb01c.csv,time_of_day_s,True,s,6320,0,61212.2,61844.1,631.9000000000015,estimated,True,0,0,0,0,0.10000000000000023,0.09999999999854481,2.9105557476355455e-12,0.09999999999854481,0.10000000000582077,0.10000000000582077,10.00000000014552,exact,stable,2.9105557476355386e-11,False,VERIFIED_FROM_FILE,
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb01d/V-Vfb01d.csv,time_of_day_s,True,s,10713,0,61844.2,62915.4,1071.2000000000044,estimated,True,0,0,0,0,0.10000000000000041,0.09999999999854481,2.910688656520115e-12,0.09999999999854481,0.10000000000582077,0.10000000000582077,10.00000000014552,exact,stable,2.910688656520103e-11,False,VERIFIED_FROM_FILE,
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02a/V-Vfb02a.csv,time_of_day_s,True,s,35960,0,64933.4,68529.3,3595.9000000000015,estimated,True,0,0,0,0,0.10000000000000005,0.10000000000582077,7.457807862277386e-06,0.09900000001653098,0.10099999999511056,0.10000000000582077,9.999999999417923,exact,stable,7.457807862277382e-05,False,VERIFIED_FROM_FILE,
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02b/V-Vfb02b.csv,time_of_day_s,True,s,11000,0,68529.4,69629.3,1099.9000000000087,estimated,True,0,0,0,0,0.1000000000000008,0.10000000000582077,7.128791335510054e-12,0.09999999999126885,0.10000000000582077,0.10000000000582077,9.999999999417923,exact,stable,7.128791335509997e-11,False,VERIFIED_FROM_FILE,
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02c/V-Vfb02c.csv,time_of_day_s,True,s,640,0,69629.4,69693.3,63.90000000000873,estimated,True,0,0,0,0,0.10000000000001366,0.10000000000582077,7.126150667198494e-12,0.09999999999126885,0.10000000000582077,0.10000000000582077,9.999999999417923,exact,stable,7.126150667197521e-11,False,VERIFIED_FROM_FILE,
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02d/V-Vfb02d.csv,time_of_day_s,True,s,880,0,69693.4,69781.3,87.90000000000873,estimated,True,0,0,0,0,0.10000000000000993,0.10000000000582077,7.126918632588103e-12,0.09999999999126885,0.10000000000582077,0.10000000000582077,9.999999999417923,exact,stable,7.126918632587395e-11,False,VERIFIED_FROM_FILE,
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02e/V-Vfb02e.csv,time_of_day_s,True,s,980,0,69781.4,69879.3,97.90000000000873,estimated,True,0,0,0,0,0.10000000000000892,0.10000000000582077,7.127127137280755e-12,0.09999999999126885,0.10000000000582077,0.10000000000582077,9.999999999417923,exact,stable,7.12712713728012e-11,False,VERIFIED_FROM_FILE,
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02f/V-Vfb02f.csv,time_of_day_s,True,s,660,0,69879.4,69945.3,65.90000000000873,estimated,True,0,0,0,0,0.10000000000001324,0.10000000000582077,7.126236129627624e-12,0.09999999999126885,0.10000000000582077,0.10000000000582077,9.999999999417923,exact,stable,7.12623612962668e-11,False,VERIFIED_FROM_FILE,
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02g/V-Vfb02g.csv,time_of_day_s,True,s,27159,0,69945.4,72661.2,2715.800000000003,estimated,True,0,0,0,0,0.1000000000000001,0.10000000000582077,7.128931542175578e-12,0.09999999999126885,0.10000000000582077,0.10000000000582077,9.999999999417923,exact,stable,7.128931542175571e-11,False,VERIFIED_FROM_FILE,
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta01a/V-Vta1a.csv,time_of_day_s,True,s,25821,0,38506.6,41088.6,2582.0,estimated,True,0,0,0,0,0.1,0.09999999999854481,2.9103830456786644e-12,0.09999999999854481,0.10000000000582077,0.10000000000582077,10.00000000014552,exact,stable,2.910383045678664e-11,False,VERIFIED_FROM_FILE,
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta01b/V-Vta1b.csv,time_of_day_s,True,s,956,0,41088.7,41184.2,95.5,estimated,True,0,0,0,0,0.1,0.09999999999854481,2.9103830456786644e-12,0.09999999999854481,0.10000000000582077,0.10000000000582077,10.00000000014552,exact,stable,2.910383045678664e-11,False,VERIFIED_FROM_FILE,
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta02/V-Vta2.csv,time_of_day_s,True,s,10995,0,41190.0,42289.4,1099.4000000000015,estimated,True,0,0,0,0,0.10000000000000013,0.09999999999854481,2.9104823127232843e-12,0.09999999999854481,0.10000000000582077,0.10000000000582077,10.00000000014552,exact,stable,2.9104823127232806e-11,False,VERIFIED_FROM_FILE,
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta03/V-Vta3.csv,time_of_day_s,True,s,875,0,42351.1,42438.5,87.40000000000146,estimated,True,0,0,0,0,0.10000000000000167,0.09999999999854481,2.91163103599814e-12,0.09999999999854481,0.10000000000582077,0.10000000000582077,10.00000000014552,exact,stable,2.911631035998091e-11,False,VERIFIED_FROM_FILE,
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta04/V-Vta4.csv,time_of_day_s,True,s,1809,0,42443.3,42624.1,180.79999999999563,estimated,True,0,0,0,0,0.09999999999999759,0.09999999999854481,2.90857053888421e-12,0.09999999999854481,0.10000000000582077,0.10000000000582077,10.00000000014552,exact,stable,2.90857053888428e-11,False,VERIFIED_FROM_FILE,
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta05/V-Vta5.csv,time_of_day_s,True,s,357,0,42628.7,42664.3,35.60000000000582,estimated,True,0,0,0,0,0.10000000000001635,0.09999999999854481,2.922574432883577e-12,0.09999999999854481,0.10000000000582077,0.10000000000582077,10.00000000014552,exact,stable,2.9225744328830994e-11,False,VERIFIED_FROM_FILE,
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta06/V-Vta6.csv,time_of_day_s,True,s,1393,0,42668.1,42807.3,139.20000000000437,estimated,True,0,0,0,0,0.10000000000000314,0.09999999999854481,2.9127325490350293e-12,0.09999999999854481,0.10000000000582077,0.10000000000582077,10.00000000014552,exact,stable,2.912732549034938e-11,False,VERIFIED_FROM_FILE,
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta07/V-Vta7.csv,time_of_day_s,True,s,857,0,42812.1,42897.7,85.59999999999854,estimated,True,0,0,0,0,0.0999999999999983,0.09999999999854481,2.9091072769916073e-12,0.09999999999854481,0.10000000000582077,0.10000000000582077,10.00000000014552,exact,stable,2.9091072769916568e-11,False,VERIFIED_FROM_FILE,
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta08/V-Vta8.csv,time_of_day_s,True,s,3697,0,42902.0,43271.6,369.59999999999854,estimated,True,0,0,0,0,0.0999999999999996,0.09999999999854481,2.9100877135715237e-12,0.09999999999854481,0.10000000000582077,0.10000000000582077,10.00000000014552,exact,stable,2.9100877135715352e-11,False,VERIFIED_FROM_FILE,
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta09/V-Vta9.csv,time_of_day_s,True,s,226,0,43276.2,43298.7,22.5,estimated,True,0,0,0,0,0.1,0.09999999999854481,2.9103830456786644e-12,0.09999999999854481,0.10000000000582077,0.10000000000582077,10.00000000014552,exact,stable,2.910383045678664e-11,False,VERIFIED_FROM_FILE,
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta10/V-Vta10.csv,time_of_day_s,True,s,1570,0,43303.2,43460.1,156.90000000000146,estimated,True,0,0,0,0,0.10000000000000092,0.09999999999854481,2.911078413071436e-12,0.09999999999854481,0.10000000000582077,0.10000000000582077,10.00000000014552,exact,stable,2.911078413071409e-11,False,VERIFIED_FROM_FILE,
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta11/V-Vta11.csv,time_of_day_s,True,s,589,0,43464.1,43522.9,58.80000000000291,estimated,True,0,0,0,0,0.10000000000000495,0.09999999999854481,2.9140887009589917e-12,0.09999999999854481,0.10000000000582077,0.10000000000582077,10.00000000014552,exact,stable,2.9140887009588475e-11,False,VERIFIED_FROM_FILE,
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta12/V-Vta12.csv,time_of_day_s,True,s,690,0,43527.2,43596.1,68.90000000000146,estimated,True,0,0,0,0,0.10000000000000211,0.09999999999854481,2.9119658745244998e-12,0.09999999999854481,0.10000000000582077,0.10000000000582077,10.00000000014552,exact,stable,2.911965874524438e-11,False,VERIFIED_FROM_FILE,
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta13/V-Vta13.csv,time_of_day_s,True,s,473,0,43600.1,43647.3,47.200000000004366,estimated,True,0,0,0,0,0.10000000000000925,0.09999999999854481,2.91729696065017e-12,0.09999999999854481,0.10000000000582077,0.10000000000582077,10.00000000014552,exact,stable,2.9172969606499006e-11,False,VERIFIED_FROM_FILE,
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta14/V-Vta14.csv,time_of_day_s,True,s,2893,0,43651.1,43940.3,289.20000000000437,estimated,True,0,0,0,0,0.1000000000000015,0.09999999999854481,2.911514585314224e-12,0.09999999999854481,0.10000000000582077,0.10000000000582077,10.00000000014552,exact,stable,2.91151458531418e-11,False,VERIFIED_FROM_FILE,
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta15/V-Vta15.csv,time_of_day_s,True,s,869,0,43945.3,44032.1,86.79999999999563,estimated,True,0,0,0,0,0.09999999999999497,0.09999999999854481,2.906604148802361e-12,0.09999999999854481,0.10000000000582077,0.10000000000582077,10.00000000014552,exact,stable,2.9066041488025073e-11,False,VERIFIED_FROM_FILE,
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta16/V-Vta16.csv,time_of_day_s,True,s,11361,0,44036.4,45172.4,1136.0,estimated,True,0,0,0,0,0.1,0.09999999999854481,1.3268622313560374e-05,0.09900000000197906,0.10100000000238651,0.10000000000582077,10.00000000014552,exact,stable,0.00013268622313560374,False,VERIFIED_FROM_FILE,
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta17/V-Vta17.csv,time_of_day_s,True,s,4594,0,45177.5,45636.8,459.3000000000029,estimated,True,0,0,0,0,0.10000000000000063,0.09999999999854481,2.91085818008038e-12,0.09999999999854481,0.10000000000582077,0.10000000000582077,10.00000000014552,exact,stable,2.910858180080362e-11,False,VERIFIED_FROM_FILE,
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta19/V-Vta19.csv,time_of_day_s,True,s,310,0,45655.2,45686.1,30.900000000001455,estimated,True,0,0,0,0,0.10000000000000471,0.09999999999854481,2.91390911776803e-12,0.09999999999854481,0.10000000000582077,0.10000000000582077,10.00000000014552,exact,stable,2.9139091177678926e-11,False,VERIFIED_FROM_FILE,
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta20/V-Vta20.csv,time_of_day_s,True,s,3223,0,45715.0,46037.2,322.1999999999971,estimated,True,0,0,0,0,0.0999999999999991,0.09999999999854481,2.909705363142567e-12,0.09999999999854481,0.10000000000582077,0.10000000000582077,10.00000000014552,exact,stable,2.909705363142593e-11,False,VERIFIED_FROM_FILE,
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta21/V-Vta21.csv,time_of_day_s,True,s,2088,0,46042.9,46251.6,208.6999999999971,estimated,True,0,0,0,0,0.0999999999999986,0.09999999999854481,2.9093366263387804e-12,0.09999999999854481,0.10000000000582077,0.10000000000582077,10.00000000014552,exact,stable,2.909336626338821e-11,False,VERIFIED_FROM_FILE,
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta22/V-Vta22.csv,time_of_day_s,True,s,1572,0,46256.3,46413.4,157.09999999999854,estimated,True,0,0,0,0,0.09999999999999908,0.09999999999854481,2.909688102607199e-12,0.09999999999854481,0.10000000000582077,0.10000000000582077,10.00000000014552,exact,stable,2.909688102607226e-11,False,VERIFIED_FROM_FILE,
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta23/V-Vta23.csv,time_of_day_s,True,s,1119,0,46418.3,46530.1,111.79999999999563,estimated,True,0,0,0,0,0.09999999999999609,0.09999999999854481,2.9074503430946893e-12,0.09999999999854481,0.10000000000582077,0.10000000000582077,10.00000000014552,exact,stable,2.907450343094803e-11,False,VERIFIED_FROM_FILE,
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta24/V-Vta24.csv,time_of_day_s,True,s,1184,0,46534.6,46652.9,118.30000000000291,estimated,True,0,0,0,0,0.10000000000000246,0.09999999999854481,2.9122265507393004e-12,0.09999999999854481,0.10000000000582077,0.10000000000582077,10.00000000014552,exact,stable,2.9122265507392285e-11,False,VERIFIED_FROM_FILE,
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta25/V-Vta25.csv,time_of_day_s,True,s,646,0,46657.6,46722.1,64.5,estimated,True,0,0,0,0,0.1,0.09999999999854481,2.9103830456786644e-12,0.09999999999854481,0.10000000000582077,0.10000000000582077,10.00000000014552,exact,stable,2.910383045678664e-11,False,VERIFIED_FROM_FILE,
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta26/V-Vta26.csv,time_of_day_s,True,s,1947,0,46726.5,46921.1,194.59999999999854,estimated,True,0,0,0,0,0.09999999999999926,0.09999999999854481,2.9098220560551004e-12,0.09999999999854481,0.10000000000582077,0.10000000000582077,10.00000000014552,exact,stable,2.909822056055122e-11,False,VERIFIED_FROM_FILE,
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta27/V-Vta27.csv,time_of_day_s,True,s,2853,0,46925.6,47210.8,285.20000000000437,estimated,True,0,0,0,0,0.10000000000000153,0.09999999999854481,2.9115304467385614e-12,0.09999999999854481,0.10000000000582077,0.10000000000582077,10.00000000014552,exact,stable,2.9115304467385166e-11,False,VERIFIED_FROM_FILE,
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta28/V-Vta28.csv,time_of_day_s,True,s,4219,0,47215.5,47637.3,421.8000000000029,estimated,True,0,0,0,0,0.10000000000000069,0.09999999999854481,2.9109004113297546e-12,0.09999999999854481,0.10000000000582077,0.10000000000582077,10.00000000014552,exact,stable,2.910900411329735e-11,False,VERIFIED_FROM_FILE,
