segment_id,session_id,source_file,status,sample_count,duration_s,measured_rate_hz,is_regular,duplicate_timestamp_rows,analysis_time_source,gravity_method,gravity_confidence,gravity_tilt_from_phone_z_deg,magnetometer_weight,magnetometer_issues,yaw_support,orientation_mean_confidence,orientation_skipped_steps,speed_reference,speed_valid_fraction,alignment_confidence,yaw_resolved,roll_deg,pitch_deg,yaw_deg,forward_correlation,forward_lag_s,gravity_residual_deg,longitudinal_correlation,lateral_correlation,dynamic_sample_count,seconds_per_sample,error
b98958cc351e:000,VTA1B,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta1b.csv,SUCCESS,954,95.3,10.000009536752259,True,0,wall_clock,gravity_channel,0.98,0.005052798737735229,0.7569,no issues detected,observed,0.8847,0,ref_velocity_mps,1.0,0.2559,True,0.004089291955792974,-0.0029679060630859004,-7.652973323809226,0.909175547239516,0.6000000000000001,9.293398502624385e-18,0.39001596868378197,0.17638413280579338,538,7.257348007219405e-05,
bb4a6ff8b36a:000,VTA14,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta14.csv,SUCCESS,2885,288.4,10.000009536752259,True,0,wall_clock,gravity_channel,0.9852,0.0024841202392319266,0.0,"abrupt direction change, dip inconsistent",dead_reckoned,0.5,0,ref_velocity_mps,0.9844,0.1537,True,-0.0020172847767568527,0.001449625983933462,-26.882406946527098,0.6640380297998028,5.4,1.6929073780350893e-18,-0.022432392726598145,-0.010351500450443862,651,5.484166377759902e-05,
bd191de76af1:000,VTB4,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vtb4.csv,INSUFFICIENT_MOTION,556,55.5,10.000009536752259,True,0,wall_clock,gravity_channel,0.9773,0.0069317522616321875,0.0,"abrupt direction change, dip inconsistent",dead_reckoned,0.5,0,gnss_speed_mps,0.0108,0.0,False,0.0046405802446822485,0.005149194545486964,,,0.0,,,,0,5.285971222312203e-05,
c33f936d8de8:000,VW14A,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vw14a.csv,SUCCESS,3138,313.7,10.000009536752259,True,0,wall_clock,gravity_channel,0.9844,0.006505699696437718,0.0,"abrupt direction change, dip inconsistent",dead_reckoned,0.5,0,ref_velocity_mps,0.9959,0.2591,True,-0.006415757928228752,-0.0010780439469043586,-80.41222348653945,0.9141176547822505,4.0,1.2420108672523735e-18,-0.0016754650374851525,-0.034741801495426924,801,4.3879987248602406e-05,
c352dd554b95:000,VW14C,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw14c.csv,SUCCESS,15826,1582.5,10.000009536752259,True,0,wall_clock,gravity_channel,0.9889,0.0016312296307335506,0.0,"abrupt direction change, dip inconsistent",dead_reckoned,0.5,0,ref_velocity_mps,0.9988,0.099,True,-4.954376199025113e-05,0.0016304770847306116,-8.599464700610643,0.5335707702900667,4.2,2.69421450699474e-18,-0.008555302143230904,-0.12860679164173447,5319,6.36630355110056e-05,
c3e5f69ec8f4:000,VW13,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw13.csv,INSUFFICIENT_MOTION,284,28.3,10.000009536752259,True,0,wall_clock,gravity_channel,0.9806,0.022958449296186338,0.3,abrupt direction change,observed,0.7061,0,gnss_speed_mps,0.0141,0.0,False,0.021313546363233123,-0.008533647453861903,,,0.0,,,,1,5.613873237424242e-05,
c51e706ffc90:000,T10,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-T10.csv,INSUFFICIENT_MOTION,6699,669.8,10.000009536752259,True,0,wall_clock,gravity_channel,0.9948,0.0004998770563922173,0.0,magnitude out of range,dead_reckoned,0.5,0,gnss_speed_mps,0.0085,0.0,False,0.0004147113035284998,-0.0002790906774463367,,,0.0,,,,7,6.897057769752667e-05,
c674f8de297f:000,A12,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-A12.csv,INSUFFICIENT_MOTION,4673,2335.999,2.0,True,0,wall_clock,gravity_channel,0.987,0.006908623879773088,0.3,dip inconsistent,observed,0.7107,1983,gnss_speed_mps,0.0334,0.0,False,-0.004548563971410394,0.005199966323624591,,,0.0,,,,33,9.61826235821878e-05,
c743ad854bd5:000,VFA01,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vfa01.csv,SUCCESS,11486,1148.5,10.000009536752259,True,0,wall_clock,gravity_channel,0.9871,0.002885263057700546,0.6295,no issues detected,observed,0.8408,0,ref_velocity_mps,1.0,0.4672,True,-0.0015485069449088752,-0.0024345162055619068,66.79234431009635,0.9015502790533713,4.6000000000000005,5.200387484068041e-19,-0.04718468438341718,-0.10183212924630257,3873,7.598568692315829e-05,
c8360323ca02:000,VTB12,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vtb12.csv,INSUFFICIENT_MOTION,447,44.601,10.000009536752259,True,0,wall_clock,gravity_channel,0.9907,0.005455319744909674,0.0,"abrupt direction change, dip inconsistent",dead_reckoned,0.5,0,gnss_speed_mps,0.0112,0.0,False,0.005374673916430788,-0.0009345554096020427,,,0.0,,,,1,6.561364653135882e-05,
cac38e6d5a1f:000,T6,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-T6.csv,MAG_DISTURBED,86440,2510.857,999.8340882002384,False,59411,wall_clock,gravity_channel,0.8277,1.035632279477921,0.0,unusable,dead_reckoned,0.5,34723,gnss_speed_mps,0.0087,0.0,False,0.9071832539758234,0.499573436076743,,0.1448507332064595,0.0,,,,76,4.583831906529247e-05,
cae29ddeeff1:000,VTB9,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vtb9.csv,INSUFFICIENT_MOTION,452,45.099,10.000009536752259,True,0,wall_clock,gravity_channel,0.9864,0.0213184667997308,0.9438,no issues detected,observed,0.9642,0,gnss_speed_mps,0.0133,0.0,False,0.02007696165472114,-0.007168865984895942,,,0.0,,,,0,8.048893804883428e-05,
cd923def23f5:000,VW11,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw11.csv,SUCCESS,4909,490.8,10.000009536752259,True,0,wall_clock,gravity_channel,0.9858,0.005480867314963532,0.0,"abrupt direction change, dip inconsistent",dead_reckoned,0.5,0,ref_velocity_mps,0.9935,0.1677,True,-0.003089498231617684,0.004527130130770516,-21.68712569734642,0.6969028676623207,5.0,1.6514354615478693e-18,0.00692222810168262,-0.21516836834126044,1735,5.526233448922622e-05,
cfabd101e8e0:000,VTA17,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta17.csv,SUCCESS,4519,452.986,10.000009536752259,True,0,wall_clock,gravity_channel,0.9847,0.0049867276558225255,0.3,dip inconsistent,observed,0.709,1,ref_velocity_mps,1.0,0.1369,True,0.0009951524998372623,0.004886422435464813,128.99404009388573,0.6244414372348142,4.4,4.0364734657289735e-19,0.0063646682002430136,0.009284702516354213,1798,7.985350741314615e-05,
d1fb2b7e3ad0:000,VW11,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vw11.csv,SUCCESS,4909,490.8,10.000009536752259,True,0,wall_clock,gravity_channel,0.9858,0.005480867314963531,0.0,"abrupt direction change, dip inconsistent",dead_reckoned,0.5,0,ref_velocity_mps,0.9963,0.1679,True,-0.0030894982316176825,0.004527130130770513,-21.598018615226856,0.6973868649462455,5.0,1.3978833781264876e-18,0.010781761301872817,-0.21504627353622413,1732,5.576235485820653e-05,
d37056443067:000,VW6,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vw6.csv,SUCCESS,1281,128.0,10.000009536752259,True,0,wall_clock,gravity_channel,0.9832,0.013372390099214771,0.3,dip inconsistent,observed,0.7079,0,ref_velocity_mps,0.9797,0.1046,True,-0.005622834343123741,0.012132788277553298,-81.55573328907779,0.5482877568235351,-2.2,2.2688206862981947e-18,0.07021920683718724,0.03696615062944246,505,7.448516783190369e-05,
d4286914fd02:000,VTA1B,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta1b.csv,SUCCESS,954,95.3,10.000009536752259,True,0,wall_clock,gravity_channel,0.98,0.0050527987377352234,0.7569,no issues detected,observed,0.8847,0,ref_velocity_mps,0.9969,0.2588,True,0.004089291955792955,-0.0029679060630859013,-7.097145857426919,0.9161389942090952,0.6000000000000001,7.053332715719798e-18,0.4183798147085053,0.1752706214780262,540,7.161079664066419e-05,
d80cb5cebc5e:000,VTB8,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vtb8.csv,SUCCESS,668,66.7,10.000009536752259,True,0,wall_clock,gravity_channel,0.9865,0.01072759282867734,0.9477,no issues detected,observed,0.9659,0,ref_velocity_mps,0.9746,0.1899,True,0.010575349556136208,-0.001800896915497286,30.718238138411756,0.9813812067827303,2.0,6.051465794300307e-17,-0.037705590288453376,-0.30296263276010366,108,8.032275449197383e-05,
dac55cdbb0b0:000,VW10,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vw10.csv,SUCCESS,652,65.1,10.000009536752259,True,0,wall_clock,gravity_channel,0.9812,0.04784812738634792,0.3,dip inconsistent,observed,0.7065,0,ref_velocity_mps,0.9862,0.2679,True,-0.04784743618557269,0.00025718643647341136,-30.354723618807466,0.9371415798414624,2.2,2.028849177956325e-17,0.09631391141634915,-0.2097207177594533,306,7.379294480314975e-05,
dc92ec49c6de:000,T11,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-T11.csv,INSUFFICIENT_MOTION,5690,568.901,10.000009536752259,True,0,wall_clock,gravity_channel,0.9933,0.0009356403262862482,0.0,"magnitude out of range, abrupt direction change",dead_reckoned,0.5,0,gnss_speed_mps,0.0083,0.0,False,-0.00010360593318159606,-0.0009298863536917062,,,0.0,,,,5,6.69987170477455e-05,
dcfad1472878:000,A5,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-A5.csv,INSUFFICIENT_MOTION,85041,8504.349,10.000009536752259,True,0,wall_clock,gravity_channel,0.9882,0.0016062929377481034,0.0,"abrupt direction change, dip inconsistent",dead_reckoned,0.5,1,ref_velocity_mps,0.0958,0.0,False,-0.0015829393300233244,-0.0002729103870531458,,,0.0,,,,0,6.829013652230363e-05,
ddca3a613dc2:000,VTA9,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta9.csv,INSUFFICIENT_MOTION,156,15.498,10.000009536752259,True,0,wall_clock,gravity_channel,0.881,0.02502236098514592,0.0,"abrupt direction change, dip inconsistent",dead_reckoned,0.5,0,gnss_speed_mps,0.0128,0.0,False,-0.007426856595231681,-0.023894776700835917,,,0.0,,,,1,6.772243590929951e-05,
e07de2f95c2b:000,VTA22,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta22.csv,SUCCESS,1564,156.301,10.000009536752259,True,0,wall_clock,gravity_channel,0.9808,0.007495761835823272,0.3,dip inconsistent,observed,0.7062,0,ref_velocity_mps,0.9987,0.0994,True,-0.007449824607243447,-0.000828588453071663,150.95150055385895,0.5365263905605164,-6.2,7.711734504503557e-19,-0.001501278244720155,0.23054313850479122,721,7.045684143050236e-05,
e0ea65fc0a2f:000,VTA12,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta12.csv,INSUFFICIENT_MOTION,610,60.9,10.000009536752259,True,0,wall_clock,gravity_channel,0.9895,0.008740564266510485,0.7048,no issues detected,observed,0.8727,0,gnss_speed_mps,0.0115,0.0,False,0.007877950990329742,0.0037862054858756643,,,0.0,,,,1,8.829950818269071e-05,
e7dd97db647b:000,VTA17,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta17.csv,SUCCESS,4519,452.986,10.000009536752259,True,0,wall_clock,gravity_channel,0.9847,0.004986727655822523,0.3,dip inconsistent,observed,0.709,1,ref_velocity_mps,0.9909,0.1361,True,0.0009951524998372612,0.004886422435464812,126.56876070402951,0.6224140223443362,4.4,2.6942452223730306e-19,0.013636254018467539,0.011565771328231332,1770,7.952246072203474e-05,
e94b492767c8:000,VTA3,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta3.csv,INSUFFICIENT_MOTION,645,64.4,10.000009536752259,True,0,wall_clock,gravity_channel,0.9935,0.008514823193916912,0.3,dip inconsistent,observed,0.7153,0,gnss_speed_mps,0.0078,0.0,False,0.007767475287837303,0.00348834369736473,,,0.0,,,,0,0.00012307255815393329,
eafbdc315806:000,VTA2,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta2.csv,SUCCESS,10991,1098.998,10.000009536752259,True,0,wall_clock,gravity_channel,0.9838,0.0003231683243952367,0.0,"abrupt direction change, dip inconsistent",dead_reckoned,0.5,0,ref_velocity_mps,0.9998,0.1782,True,0.00012476340434702988,-0.00029811383535204277,11.643937976141217,0.7227149339470569,0.6000000000000001,3.038547931086936e-19,0.21344407960652786,-0.014670836075100408,4250,5.997336911955117e-05,
ebc743e3e724:000,A2,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-A2.csv,INSUFFICIENT_MOTION,11630,5814.5,2.0,True,0,wall_clock,gravity_channel,0.8632,2.677312789879433,0.0,"abrupt direction change, unstable magnitude, dip inconsistent",dead_reckoned,0.5,2218,gnss_speed_mps,0.0034,0.0,False,1.5202627850702355,2.20407464798193,,,0.0,,,,23,6.687780739458259e-05,
ed067f770ac8:000,A3,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-A3.csv,INSUFFICIENT_MOTION,11132,5566.028,2.0,True,0,wall_clock,gravity_channel,0.9531,0.05490748573732262,0.0,"unstable magnitude, dip inconsistent",dead_reckoned,0.5,4554,gnss_speed_mps,0.0033,0.0,False,0.030880711256086126,0.0454005931888345,,,0.0,,,,15,4.8703126122215344e-05,
eda01aff8e4d:000,T2,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-T2.csv,INSUFFICIENT_MOTION,75555,7554.945,10.000009536752259,True,3,wall_clock,gravity_channel,0.8865,3.661995731264047,0.0,unusable,dead_reckoned,0.5,2,gnss_speed_mps,0.0103,0.0,False,-0.7551698486148906,3.5833887577071244,,,0.0,,,,47,7.726459003354031e-05,
ee2c003b48da:000,VTA25,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta25.csv,INSUFFICIENT_MOTION,646,64.498,10.000009536752259,True,0,wall_clock,gravity_channel,0.9926,0.0006010462444472641,0.3,dip inconsistent,observed,0.7147,0,gnss_speed_mps,0.0093,0.0,False,0.0002677101926805127,-0.000538133664340547,,,0.0,,,,1,0.00012082244583024231,
ef23269dffe1:000,VTA5,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta5.csv,INSUFFICIENT_MOTION,307,30.6,10.000009536752259,True,0,wall_clock,gravity_channel,0.9879,0.004919888708717711,0.7461,no issues detected,observed,0.8875,0,gnss_speed_mps,0.013,0.0,False,-0.003067856728186475,-0.003846239724164021,,,0.0,,,,2,9.214690552170446e-05,
ef9cf5419e1f:000,VTA26,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta26.csv,SUCCESS,1935,193.4,10.000009536752259,True,0,wall_clock,gravity_channel,0.9852,0.005567783805344994,0.9151,no issues detected,observed,0.9517,0,ref_velocity_mps,1.0,0.2575,True,-0.004528283387190096,-0.0032395780728686724,-108.57025953668457,0.9099585761046786,3.2,9.949034549296554e-19,0.048851827182417894,-0.25243555614968843,400,9.78385529722128e-05,
f37db4374cc0:000,VTA4,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta4.csv,SUCCESS,1789,178.799,10.000009536752259,True,0,wall_clock,gravity_channel,0.9824,0.0055118164531128494,0.3,dip inconsistent,observed,0.7073,0,ref_velocity_mps,0.9827,0.1846,True,0.00544098250661644,0.0008808121126730534,3.5509828632528,0.7385323569959591,7.2,3.232151871666435e-19,-0.1127381864720694,0.08762116307092951,462,7.209524874844317e-05,
f6681389a3ae:000,VTA28,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta28.csv,LOW_HEADING_CONFIDENCE,4210,420.9,10.000009536752259,True,0,wall_clock,gravity_channel,0.9811,0.0061969737982715545,0.3,dip inconsistent,observed,0.7064,0,ref_velocity_mps,0.9867,0.0,False,-0.004055474481389443,-0.004685681489813789,,0.22621025203724396,0.0,,,,2008,7.773553444121825e-05,
f86e535305a7:000,VW13,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vw13.csv,INSUFFICIENT_MOTION,284,28.3,10.000009536752259,True,0,wall_clock,gravity_channel,0.9806,0.022958449296186338,0.3,abrupt direction change,observed,0.7061,0,gnss_speed_mps,0.0141,0.0,False,0.021313546363233123,-0.008533647453861903,,,0.0,,,,1,5.5539788711901336e-05,
fa0b8dc8dddf:000,VW4,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vw4.csv,MAG_DISTURBED,126526,12652.5,10.000009536752259,True,0,wall_clock,gravity_channel,0.9839,0.001966123886792787,0.0,"abrupt direction change, dip inconsistent",dead_reckoned,0.5,0,ref_velocity_mps,1.0,0.0,False,-0.0008984641538601366,-0.00174882969516923,,0.18242152811475604,5.0,,,,37185,4.78430844253597e-05,
fa378298fb40:000,VTA21,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta21.csv,SUCCESS,2079,207.8,10.000009536752259,True,0,wall_clock,gravity_channel,0.9788,0.006726384703426792,0.3,dip inconsistent,observed,0.7047,0,ref_velocity_mps,0.9745,0.1579,True,-0.005920301514968346,-0.0031928484440446477,-21.99347659310213,0.6765233070075202,4.800000000000001,2.645316113651987e-19,-0.00034894363672374875,-0.18757359896537376,883,6.960630111552878e-05,
fa60a662386f:000,VW12,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw12.csv,SUCCESS,918,91.7,10.000009536752259,True,0,wall_clock,gravity_channel,0.9837,0.003834947556233226,0.3,abrupt direction change,observed,0.7083,0,ref_velocity_mps,0.9924,0.126,True,-0.0035565184831939235,0.0014345727727802392,-74.71233655855262,0.8089860313553368,2.4000000000000004,8.884222304796e-19,-0.06457920457903706,-0.1050732415492596,78,6.521742918766013e-05,
fbf968d0ce57:000,VW1,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vw1.csv,INSUFFICIENT_MOTION,20476,2047.5,10.000009536752259,True,0,wall_clock,gravity_channel,0.9981,0.0007864474923592269,0.9206,no issues detected,observed,0.9664,0,ref_velocity_mps,0.9999,0.0,False,-0.00025788828491136355,-0.0007429625096500226,,,0.0,,,,0,0.0001379216985745489,
fc23e971b8f3:000,VW16A,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vw16a.csv,SUCCESS,5879,587.799,10.000009536752259,True,0,wall_clock,gravity_channel,0.9861,0.008944400494404621,0.0,"abrupt direction change, dip inconsistent",dead_reckoned,0.5,0,ref_velocity_mps,0.9963,0.7748,True,0.0009401501013460277,-0.008894853455698161,37.720568345015685,0.9367552430265453,4.4,2.9670632605132367e-18,0.03127364062776453,-0.20580498884347412,1569,6.050457560897208e-05,
fdb0c5fe8db0:000,VTA29,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta29.csv,SUCCESS,23705,2369.778,10.000009536752259,True,5,wall_clock,gravity_channel,0.9848,0.0035392137549191717,0.0,"abrupt direction change, dip inconsistent",dead_reckoned,0.5,4,ref_velocity_mps,0.9977,0.0349,True,-0.0035391153109248378,2.6397329170488672e-05,29.634115816532717,0.38259051026064694,4.4,1.6631295005843655e-19,0.0036983769251977493,-0.06888082196596292,10498,5.357751951072042e-05,
ffadddf6b48a:000,VW17,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw17.csv,INSUFFICIENT_MOTION,329,32.801,10.000009536752259,True,0,wall_clock,gravity_channel,0.9875,0.0028846855627118477,0.943,no issues detected,observed,0.9649,0,gnss_speed_mps,0.0122,0.0,False,0.0013176998993529375,-0.0025661406376350816,,,0.0,,,,0,7.733161093937488e-05,
