source_file,stream,row_count,valid_timestamps,invalid_timestamps,duplicate_timestamp_rows,non_monotonic_rows,reordered,measured_rate_hz,segment_count,encoding,encoding_warning,repair_applied,satellites_consistent
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw14a.csv,vehicle,3138,3138,0,0,0,False,10.00000000014552,1,utf-8,,False,True
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw14b.csv,vehicle,19588,19588,0,0,0,False,10.00000000014552,1,utf-8,,False,True
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw14c.csv,vehicle,15826,15826,0,0,0,False,10.00000000014552,1,utf-8,,False,True
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw15.csv,vehicle,1391,1391,0,0,0,False,10.00000000014552,1,utf-8,,False,True
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw16a.csv,vehicle,5879,5879,0,0,0,False,10.00000000014552,1,utf-8,,False,True
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw16b.csv,vehicle,1126,1126,0,0,0,False,10.00000000014552,1,utf-8,,False,True
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw17.csv,vehicle,329,329,0,0,0,False,10.00000000014552,1,utf-8,,False,True
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw2.csv,vehicle,52712,52712,0,0,0,False,10.00000000014552,1,utf-8,,False,True
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw3.csv,vehicle,3861,3861,0,0,0,False,10.00000000014552,1,utf-8,,False,True
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw4.csv,vehicle,126527,126527,0,0,0,False,10.00000000014552,1,utf-8,,False,True
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw5.csv,vehicle,1012,1012,0,0,0,False,10.00000000014552,1,utf-8,,False,True
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw6.csv,vehicle,1281,1281,0,0,0,False,10.00000000014552,1,utf-8,,False,True
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw7.csv,vehicle,1602,1602,0,0,0,False,10.00000000014552,1,utf-8,,False,True
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw8.csv,vehicle,1529,1529,0,0,0,False,10.00000000014552,1,utf-8,,False,True
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw9.csv,vehicle,553,553,0,0,0,False,10.00000000014552,1,utf-8,,False,True
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Y1.csv,vehicle,70285,70285,0,0,0,False,10.00000000014552,3,utf-8,,False,True
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/M (Driver B)/V-M.csv,vehicle,105995,105995,0,2,0,False,10.00000000014552,1,utf-8,,False,True
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/S (Driver A)/S1/V-S1.csv,vehicle,51790,51790,0,0,0,False,10.00000000014552,1,utf-8,,False,True
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/S (Driver A)/S2/V-S2.csv,vehicle,93900,93900,0,0,0,False,10.00000000014552,1,utf-8,,False,True
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/S (Driver A)/S3a/V-S3a.csv,vehicle,24660,24660,0,0,0,False,9.999999999417923,1,utf-8,,False,True
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/S (Driver A)/S3b/V-S3b.csv,vehicle,6840,6840,0,0,0,False,9.999999999417923,1,utf-8,,False,True
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/S (Driver A)/S3c/V-S3c.csv,vehicle,37220,37220,0,0,0,False,9.999999999417923,1,utf-8,,False,True
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/S (Driver A)/S4/V-S4.csv,vehicle,97824,97824,0,0,0,False,10.00000000014552,1,utf-8,,False,True
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/St (Driver C)/St1/V-St1.csv,vehicle,57213,57213,0,0,0,False,10.00000000014552,1,utf-8,,False,True
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/St (Driver C)/St4/V-St4.csv,vehicle,13591,13591,0,2,0,False,10.00000000014552,1,utf-8,,False,True
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/St (Driver C)/St6/V-St6.csv,vehicle,51360,51360,0,0,0,False,10.00000000014552,1,utf-8,,False,True
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/St (Driver C)/St7/V-St7.csv,vehicle,44427,44427,0,689,0,False,10.00000000014552,1,utf-8,,False,True
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfa01/V-Vfa01.csv,vehicle,11535,11535,0,0,0,False,10.00000000014552,1,utf-8,,False,True
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfa02/V-Vfa02.csv,vehicle,67755,67755,0,0,0,False,10.00000000014552,1,utf-8,,False,True
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb01a/V-Vfb01a.csv,vehicle,17000,17000,0,0,0,False,10.00000000014552,1,utf-8,,False,True
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb01b/V-Vfb01b.csv,vehicle,3880,3880,0,0,0,False,10.00000000014552,1,utf-8,,False,True
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb01c/V-Vfb01c.csv,vehicle,6320,6320,0,0,0,False,10.00000000014552,1,utf-8,,False,True
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb01d/V-Vfb01d.csv,vehicle,10713,10713,0,0,0,False,10.00000000014552,1,utf-8,,False,True
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02a/V-Vfb02a.csv,vehicle,35960,35960,0,0,0,False,9.999999999417923,1,utf-8,,False,True
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02b/V-Vfb02b.csv,vehicle,11000,11000,0,0,0,False,9.999999999417923,1,utf-8,,False,True
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02c/V-Vfb02c.csv,vehicle,640,640,0,0,0,False,9.999999999417923,1,utf-8,,False,True
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02d/V-Vfb02d.csv,vehicle,880,880,0,0,0,False,9.999999999417923,1,utf-8,,False,True
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02e/V-Vfb02e.csv,vehicle,980,980,0,0,0,False,9.999999999417923,1,utf-8,,False,True
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02f/V-Vfb02f.csv,vehicle,660,660,0,0,0,False,9.999999999417923,1,utf-8,,False,True
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02g/V-Vfb02g.csv,vehicle,27159,27159,0,0,0,False,9.999999999417923,1,utf-8,,False,True
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta01a/V-Vta1a.csv,vehicle,25821,25821,0,0,0,False,10.00000000014552,1,utf-8,,False,True
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta01b/V-Vta1b.csv,vehicle,956,956,0,0,0,False,10.00000000014552,1,utf-8,,False,True
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta02/V-Vta2.csv,vehicle,10995,10995,0,0,0,False,10.00000000014552,1,utf-8,,False,True
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta03/V-Vta3.csv,vehicle,875,875,0,0,0,False,10.00000000014552,1,utf-8,,False,True
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta04/V-Vta4.csv,vehicle,1809,1809,0,0,0,False,10.00000000014552,1,utf-8,,False,True
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta05/V-Vta5.csv,vehicle,357,357,0,0,0,False,10.00000000014552,1,utf-8,,False,True
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta06/V-Vta6.csv,vehicle,1393,1393,0,0,0,False,10.00000000014552,1,utf-8,,False,True
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta07/V-Vta7.csv,vehicle,857,857,0,0,0,False,10.00000000014552,1,utf-8,,False,True
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta08/V-Vta8.csv,vehicle,3697,3697,0,0,0,False,10.00000000014552,1,utf-8,,False,True
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta09/V-Vta9.csv,vehicle,226,226,0,0,0,False,10.00000000014552,1,utf-8,,False,True
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta10/V-Vta10.csv,vehicle,1570,1570,0,0,0,False,10.00000000014552,1,utf-8,,False,True
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta11/V-Vta11.csv,vehicle,589,589,0,0,0,False,10.00000000014552,1,utf-8,,False,True
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta12/V-Vta12.csv,vehicle,690,690,0,0,0,False,10.00000000014552,1,utf-8,,False,True
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta13/V-Vta13.csv,vehicle,473,473,0,0,0,False,10.00000000014552,1,utf-8,,False,True
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta14/V-Vta14.csv,vehicle,2893,2893,0,0,0,False,10.00000000014552,1,utf-8,,False,True
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta15/V-Vta15.csv,vehicle,869,869,0,0,0,False,10.00000000014552,1,utf-8,,False,True
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta16/V-Vta16.csv,vehicle,11361,11361,0,0,0,False,10.00000000014552,1,utf-8,,False,True
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta17/V-Vta17.csv,vehicle,4594,4594,0,0,0,False,10.00000000014552,1,utf-8,,False,True
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta19/V-Vta19.csv,vehicle,310,310,0,0,0,False,10.00000000014552,1,utf-8,,False,True
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta20/V-Vta20.csv,vehicle,3223,3223,0,0,0,False,10.00000000014552,1,utf-8,,False,True
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta21/V-Vta21.csv,vehicle,2088,2088,0,0,0,False,10.00000000014552,1,utf-8,,False,True
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta22/V-Vta22.csv,vehicle,1572,1572,0,0,0,False,10.00000000014552,1,utf-8,,False,True
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta23/V-Vta23.csv,vehicle,1119,1119,0,0,0,False,10.00000000014552,1,utf-8,,False,True
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta24/V-Vta24.csv,vehicle,1184,1184,0,0,0,False,10.00000000014552,1,utf-8,,False,True
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta25/V-Vta25.csv,vehicle,646,646,0,0,0,False,10.00000000014552,1,utf-8,,False,True
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta26/V-Vta26.csv,vehicle,1947,1947,0,0,0,False,10.00000000014552,1,utf-8,,False,True
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta27/V-Vta27.csv,vehicle,2853,2853,0,0,0,False,10.00000000014552,1,utf-8,,False,True
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta28/V-Vta28.csv,vehicle,4219,4219,0,0,0,False,10.00000000014552,1,utf-8,,False,True
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta29/V-Vta29.csv,vehicle,23737,23737,0,0,0,False,10.00000000014552,1,utf-8,,False,True
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta30/V-Vta30.csv,vehicle,17179,17179,0,0,0,False,10.00000000014552,1,utf-8,,False,True
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vtb (Driver E)/Vtb01/V-Vtb1.csv,vehicle,32459,32459,0,0,0,False,10.00000000014552,1,utf-8,,False,True
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vtb (Driver E)/Vtb02/V-Vtb2.csv,vehicle,5712,5712,0,2,0,False,10.00000000014552,1,utf-8,,False,True
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vtb (Driver E)/Vtb03/V-Vtb3.csv,vehicle,8289,8289,0,0,0,False,10.00000000014552,1,utf-8,,False,True
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vtb (Driver E)/Vtb04/V-Vtb4.csv,vehicle,625,625,0,0,0,False,10.00000000014552,1,utf-8,,False,True
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vtb (Driver E)/Vtb05/V-Vtb5.csv,vehicle,64610,64610,0,0,0,False,10.00000000014552,1,utf-8,,False,True
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vtb (Driver E)/Vtb06/V-Vtb6.csv,vehicle,508,508,0,0,0,False,9.999999999417923,1,utf-8,,False,True
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vtb (Driver E)/Vtb07/V-Vtb7.csv,vehicle,461,461,0,0,0,False,9.999999999417923,1,utf-8,,False,True
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vtb (Driver E)/Vtb08/V-Vtb8.csv,vehicle,699,699,0,0,0,False,9.999999999417923,1,utf-8,,False,True
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vtb (Driver E)/Vtb09/V-Vtb9.csv,vehicle,457,457,0,0,0,False,9.999999999417923,1,utf-8,,False,True
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vtb (Driver E)/Vtb10/V-Vtb10.csv,vehicle,195,195,0,0,0,False,9.999999999417923,1,utf-8,,False,True
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vtb (Driver E)/Vtb11/V-Vtb11.csv,vehicle,433,433,0,0,0,False,9.999999999417923,1,utf-8,,False,True
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vtb (Driver E)/Vtb12/V-Vtb12.csv,vehicle,490,490,0,0,0,False,9.999999999417923,1,utf-8,,False,True
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vtb (Driver E)/Vtb13/V-Vtb13.csv,vehicle,1245,1245,0,0,0,False,9.999999999417923,1,utf-8,,False,True
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vw (Driver E)/Vw01/V-Vw1.csv,vehicle,20475,20475,0,0,0,False,10.00000000014552,1,utf-8,,False,True
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vw (Driver E)/Vw02/V-Vw2.csv,vehicle,52712,52712,0,0,0,False,10.00000000014552,1,utf-8,,False,True
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vw (Driver E)/Vw03/V-Vw3.csv,vehicle,3941,3941,0,0,0,False,10.00000000014552,1,utf-8,,False,True
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vw (Driver E)/Vw04/V-Vw4.csv,vehicle,126573,126573,0,0,0,False,10.00000000014552,1,utf-8,,False,True
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vw (Driver E)/Vw05/V-Vw5.csv,vehicle,1050,1050,0,0,0,False,10.00000000014552,1,utf-8,,False,True
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vw (Driver E)/Vw06/V-Vw6.csv,vehicle,1288,1288,0,0,0,False,10.00000000014552,1,utf-8,,False,True
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vw (Driver E)/Vw07/V-Vw7.csv,vehicle,1689,1689,0,0,0,False,10.00000000014552,1,utf-8,,False,True
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vw (Driver E)/Vw08/V-Vw8.csv,vehicle,1599,1599,0,0,0,False,10.00000000014552,1,utf-8,,False,True
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vw (Driver E)/Vw09/V-Vw9.csv,vehicle,601,601,0,0,0,False,10.00000000014552,1,utf-8,,False,True
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vw (Driver E)/Vw10/V-Vw10.csv,vehicle,670,670,0,0,0,False,10.00000000014552,1,utf-8,,False,True
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vw (Driver E)/Vw11/V-Vw10.csv,vehicle,670,670,0,0,0,False,10.00000000014552,1,utf-8,,False,True
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vw (Driver E)/Vw12/V-Vw12.csv,vehicle,1069,1069,0,0,0,False,10.00000000014552,1,utf-8,,False,True
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vw (Driver E)/Vw13/V-Vw13.csv,vehicle,297,297,0,0,0,False,10.00000000014552,1,utf-8,,False,True
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vw (Driver E)/Vw14a/V-Vw14a.csv,vehicle,3140,3140,0,0,0,False,10.00000000014552,1,utf-8,,False,True
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vw (Driver E)/Vw14b/V-Vw14b.csv,vehicle,19600,19600,0,0,0,False,10.00000000014552,1,utf-8,,False,True
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vw (Driver E)/Vw14c/V-Vw14c.csv,vehicle,15857,15857,0,0,0,False,10.00000000014552,1,utf-8,,False,True
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vw (Driver E)/Vw15/V-Vw15.csv,vehicle,1391,1391,0,0,0,False,10.00000000014552,1,utf-8,,False,True
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vw (Driver E)/Vw16a/V-Vw16a.csv,vehicle,6000,6000,0,0,0,False,10.00000000014552,1,utf-8,,False,True
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vw (Driver E)/Vw16b/V-Vw16b.csv,vehicle,1171,1171,0,0,0,False,10.00000000014552,1,utf-8,,False,True
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vw (Driver E)/Vw17/V-Vw17.csv,vehicle,329,329,0,0,0,False,10.00000000014552,1,utf-8,,False,True
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Y (Driver D)/Y1/V-Y1.csv,vehicle,70341,70341,0,0,0,False,10.00000000014552,3,utf-8,,False,True
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Y (Driver D)/Y2/V-Y2.csv,vehicle,57213,57213,0,0,0,False,10.00000000014552,1,utf-8,,False,True
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-A1.csv,smartphone,5942,5942,0,0,0,False,2.0,1,cp1252,not valid UTF-8 (byte 223); decoded with cp1252 fallback,False,True
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-A10.csv,smartphone,8886,8886,0,0,0,False,2.0,1,cp1252,not valid UTF-8 (byte 223); decoded with cp1252 fallback,False,True
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-A11.csv,smartphone,5155,5155,0,0,0,False,2.0,1,cp1252,not valid UTF-8 (byte 223); decoded with cp1252 fallback,False,True
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-A12.csv,smartphone,4673,4673,0,0,0,False,2.0,1,cp1252,not valid UTF-8 (byte 223); decoded with cp1252 fallback,False,True
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-A13.csv,smartphone,9184,9184,0,0,0,False,2.0,1,cp1252,not valid UTF-8 (byte 223); decoded with cp1252 fallback,False,True
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-A2.csv,smartphone,11630,11630,0,0,0,False,2.0,1,cp1252,not valid UTF-8 (byte 223); decoded with cp1252 fallback,False,True
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-A3.csv,smartphone,11132,11132,0,0,0,False,2.0,1,cp1252,not valid UTF-8 (byte 223); decoded with cp1252 fallback,False,True
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-A4.csv,smartphone,32829,32829,0,0,0,False,10.000009536752259,1,cp1252,not valid UTF-8 (byte 223); decoded with cp1252 fallback,True,True
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-A5.csv,smartphone,85041,85041,0,0,0,False,10.000009536752259,1,cp1252,not valid UTF-8 (byte 223); decoded with cp1252 fallback,False,True
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-A6.csv,smartphone,86034,86034,0,8,0,False,10.000009536752259,1,cp1252,not valid UTF-8 (byte 223); decoded with cp1252 fallback,False,True
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-A7.csv,smartphone,43872,43872,0,0,0,False,10.000009536752259,1,cp1252,not valid UTF-8 (byte 223); decoded with cp1252 fallback,False,True
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-A8.csv,smartphone,66617,66617,0,0,0,False,10.000009536752259,1,cp1252,not valid UTF-8 (byte 223); decoded with cp1252 fallback,False,True
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-A9.csv,smartphone,11962,11962,0,0,0,False,2.0,1,cp1252,not valid UTF-8 (byte 223); decoded with cp1252 fallback,False,True
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-I.csv,smartphone,5800,5800,0,2807,0,False,10.000009536752259,2,cp1252,not valid UTF-8 (byte 223); decoded with cp1252 fallback,False,True
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-M.csv,smartphone,105974,105974,0,0,0,False,10.000009536752259,1,cp1252,not valid UTF-8 (byte 223); decoded with cp1252 fallback,False,True
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-S1.csv,smartphone,51746,51746,0,0,0,False,10.000009536752259,1,cp1252,not valid UTF-8 (byte 223); decoded with cp1252 fallback,False,True
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-S2.csv,smartphone,93876,93876,0,0,0,False,10.000009536752259,1,cp1252,not valid UTF-8 (byte 223); decoded with cp1252 fallback,False,True
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-S3a.csv,smartphone,24621,24621,0,0,0,False,10.000009536752259,1,cp1252,not valid UTF-8 (byte 223); decoded with cp1252 fallback,False,True
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-S3b.csv,smartphone,6813,6813,0,0,0,False,10.000009536752259,1,cp1252,not valid UTF-8 (byte 223); decoded with cp1252 fallback,False,True
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-S3c.csv,smartphone,37183,37183,0,0,0,False,10.000009536752259,1,cp1252,not valid UTF-8 (byte 223); decoded with cp1252 fallback,False,True
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-S4.csv,smartphone,94600,94600,0,0,0,False,10.000009536752259,2,cp1252,not valid UTF-8 (byte 223); decoded with cp1252 fallback,False,True
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-T1.csv,smartphone,25759,25759,0,17344,0,False,999.8340882002384,1,cp1252,not valid UTF-8 (byte 215); decoded with cp1252 fallback,False,True
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-T10.csv,smartphone,6699,6699,0,0,0,False,10.000009536752259,1,cp1252,not valid UTF-8 (byte 223); decoded with cp1252 fallback,False,True
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-T11.csv,smartphone,5690,5690,0,0,0,False,10.000009536752259,1,cp1252,not valid UTF-8 (byte 223); decoded with cp1252 fallback,False,True
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-T2.csv,smartphone,75555,75555,0,3,0,False,10.000009536752259,1,cp1252,not valid UTF-8 (byte 215); decoded with cp1252 fallback,False,True
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-T3.csv,smartphone,65859,65859,0,1111,0,False,10.000009536752259,1,cp1252,not valid UTF-8 (byte 215); decoded with cp1252 fallback,False,True
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-T4.csv,smartphone,73482,73482,0,36027,0,False,10.101012436301284,1,cp1252,not valid UTF-8 (byte 215); decoded with cp1252 fallback,False,True
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-T5.csv,smartphone,46387,46387,0,24697,0,False,23.809492452926584,1,cp1252,not valid UTF-8 (byte 215); decoded with cp1252 fallback,False,True
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-T6.csv,smartphone,86440,86440,0,59411,0,False,999.8340882002384,1,cp1252,not valid UTF-8 (byte 215); decoded with cp1252 fallback,False,True
