pair_id,session_id,dataset_family,smartphone_file,vehicle_file,smartphone_segment,vehicle_segment,smartphone_start_s,smartphone_end_s,vehicle_start_s,vehicle_end_s,overlap_start_s,overlap_end_s,overlap_duration_s,clock_offset_s,estimated_offset_s,offset_method,offset_confidence,correlation,peak_margin,drift_detected,drift_estimate_s,drift_ppm,status,note
synchronized_uncategorized:VTA1B,VTA1B,synchronized_uncategorized,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta1b.csv,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vta1b.csv,d4286914fd02:000,83c6ad5afbbc:000,41089.463,41184.763,41089.0,41184.2,41089.0,41184.049999999996,95.04999999999563,0.5130000000026484,0.7130000000030776,speed_cross_correlation,high,0.9949647440749348,0.6116100318796976,False,0.09999999999854481,1050.4201680519734,CONFIRMED_BY_SIGNAL,speed correlation 0.995 at offset 0.71s (peak margin 0.612)
synchronized_uncategorized:VTA2,VTA2,synchronized_uncategorized,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta2.csv,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta2.csv,eafbdc315806:000,5fb5a864e5a6:000,41191.265,42290.263,41190.3,42289.3,41190.501000000004,42289.3,1098.798999999999,0.9639999999963038,0.7639999999967273,speed_cross_correlation,high,0.9963368829373879,0.4208742549663397,False,-0.0020000000004074536,-1.8198362151114227,CONFIRMED_BY_SIGNAL,speed correlation 0.996 at offset 0.76s (peak margin 0.421)
synchronized_uncategorized:VTA20,VTA20,synchronized_uncategorized,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta20.csv,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta20.csv,2053e5e5c9a7:000,4c49f750ae05:000,45741.722,46063.922,45715.0,46037.2,45736.5,46037.2,300.6999999999971,26.72200000000157,5.222000000001579,speed_cross_correlation,high,0.9682816085710769,0.409825394547093,False,0.0,0.0,CONFIRMED_BY_SIGNAL,speed correlation 0.968 at offset 5.22s (peak margin 0.410)
synchronized_uncategorized:VTA21,VTA21,synchronized_uncategorized,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta21.csv,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta21.csv,8aa3df49db9b:000,9fef5d99355c:000,46052.022,46259.822,46043.7,46251.5,46049.0,46251.5,202.5,8.322000000000116,3.0220000000004674,speed_cross_correlation,high,0.8981872290944543,0.7613075433495379,False,0.0,0.0,CONFIRMED_BY_SIGNAL,speed correlation 0.898 at offset 3.02s (peak margin 0.761)
synchronized_uncategorized:VTA22,VTA22,synchronized_uncategorized,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta22.csv,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta22.csv,63dcb0fceb5e:000,b9f3b5408799:000,46260.822,46417.123,46257.0,46413.3,46257.2995,46413.3,156.00050000000192,3.8224999999983993,3.5224999999988214,speed_cross_correlation,high,0.8319029534751131,0.5829368092981648,False,0.000999999996565748,6.397952633178051,CONFIRMED_BY_SIGNAL,speed correlation 0.832 at offset 3.52s (peak margin 0.583)
synchronized_uncategorized:VTA23,VTA23,synchronized_uncategorized,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta23.csv,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta23.csv,9b6078292366:000,67c2a792a369:000,46420.023,46530.923,46419.1,46530.0,46419.1,46529.2,110.09999999999854,0.9230000000025029,1.7230000000029406,speed_cross_correlation,high,0.8925976406967375,1.0604643876542619,False,0.0,0.0,CONFIRMED_BY_SIGNAL,speed correlation 0.893 at offset 1.72s (peak margin 1.060)
synchronized_uncategorized:VTA24,VTA24,synchronized_uncategorized,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta24.csv,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta24.csv,0e1987018484:000,719438458b2e:000,46535.922,46652.923,46535.8,46652.8,46535.8,46649.60050000001,113.80050000000483,0.1224999999976717,3.3224999999981435,speed_cross_correlation,high,0.9405163287840426,0.8024369077147149,False,0.0010000000038417056,8.547008579843638,CONFIRMED_BY_SIGNAL,speed correlation 0.941 at offset 3.32s (peak margin 0.802)
synchronized_uncategorized:VTA25,VTA25,synchronized_uncategorized,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta25.csv,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta25.csv,79a3cb847acd:000,08c4cb3b39f2:000,46656.324,46720.822,46657.6,46722.1,46657.6,46714.699,57.09900000000198,-1.2769999999982247,6.123000000002307,speed_cross_correlation,none,0.9126912499702963,1.0470060044260854,False,-0.0020000000004074536,-31.007751944301607,UNRESOLVED,aligned overlap 57.1s is below the 60s minimum; alignment left UNRESOLVED
synchronized_uncategorized:VTA26,VTA26,synchronized_uncategorized,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta26.csv,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta26.csv,35b361cd3f66:000,57e364d817aa:000,46728.922,46922.322,46727.6,46921.0,46727.6,46920.2,192.59999999999854,1.3220000000001164,2.122000000000554,speed_cross_correlation,high,0.9628757543420498,0.3765104508894562,False,0.0,0.0,CONFIRMED_BY_SIGNAL,speed correlation 0.963 at offset 2.12s (peak margin 0.377)
synchronized_uncategorized:VTA27,VTA27,synchronized_uncategorized,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta27.csv,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta27.csv,5a5de2c15ce2:000,7f3af1c36008:000,46929.622,47183.522,46956.8,47210.7,46956.8,47180.7,223.89999999999418,-27.177999999999884,2.822000000000969,speed_cross_correlation,high,0.952032260152515,0.3458432924610443,False,0.0,0.0,CONFIRMED_BY_SIGNAL,speed correlation 0.952 at offset 2.82s (peak margin 0.346)
synchronized_uncategorized:VTA28,VTA28,synchronized_uncategorized,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta28.csv,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta28.csv,f6681389a3ae:000,a8752e753ff9:000,47214.922,47635.822,47216.3,47637.2,47216.3,47631.7,415.3999999999942,-1.3780000000006112,4.121999999999893,speed_cross_correlation,high,0.9079591737394516,0.6814533304691327,False,7.275957614183426e-12,1.728666575002026e-08,CONFIRMED_BY_SIGNAL,speed correlation 0.908 at offset 4.12s (peak margin 0.681)
synchronized_uncategorized:VTA29,VTA29,synchronized_uncategorized,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta29.csv,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta29.csv,fdb0c5fe8db0:000,eb87d258739b:000,48440.808,50810.586,48446.2,50816.6,48446.2,50807.389,2361.1890000000058,-5.702999999997701,3.197000000002852,speed_cross_correlation,high,0.9617913540374561,0.30690390437395487,False,-0.6219999999957508,-262.4029699610827,CONFIRMED_BY_SIGNAL,speed correlation 0.962 at offset 3.20s (peak margin 0.307)
synchronized_uncategorized:VTA3,VTA3,synchronized_uncategorized,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta3.csv,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta3.csv,e94b492767c8:000,e2c6b46b5147:000,42353.893,42418.293,42374.0,42438.4,42396.0,42438.4,42.400000000001455,-20.10700000000361,-42.107000000003495,speed_cross_correlation,none,0.9403736350214962,0.6876016125068556,False,0.0,0.0,UNRESOLVED,aligned overlap 42.4s is below the 60s minimum; alignment left UNRESOLVED
synchronized_uncategorized:VTA30,VTA30,synchronized_uncategorized,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta30.csv,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta30.csv,28161336944b:000,5c8b13f1e83f:000,50823.886,52537.386,50821.6,52535.1,50821.6,52533.799999999996,1712.199999999997,2.286000000000058,3.586000000000503,speed_cross_correlation,high,0.9713687805804353,0.23911797515576982,False,0.0,0.0,CONFIRMED_BY_SIGNAL,speed correlation 0.971 at offset 3.59s (peak margin 0.239)
synchronized_uncategorized:VTA4,VTA4,synchronized_uncategorized,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta4.csv,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta4.csv,b3afee4fde18:000,0c626160be0f:000,42447.394,42626.193,42445.2,42624.0,42445.2,42619.0995,173.89949999999953,2.1935000000012224,7.093500000001718,speed_cross_correlation,high,0.8596281371153333,0.8218262072188541,False,-0.0010000000038417056,-5.59284118479692,CONFIRMED_BY_SIGNAL,speed correlation 0.860 at offset 7.09s (peak margin 0.822)
synchronized_uncategorized:VTA5,VTA5,synchronized_uncategorized,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta5.csv,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta5.csv,ef23269dffe1:000,31c052676e02:000,42634.393,42664.993,42633.6,42664.2,42633.6,42664.2,30.599999999998545,0.7930000000014843,0.7930000000014843,clock_difference,none,,,False,7.275957614183426e-12,2.377763926203847e-07,UNRESOLVED,aligned overlap 30.6s is below the 60s minimum; alignment left UNRESOLVED
synchronized_uncategorized:VTA6,VTA6,synchronized_uncategorized,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta6.csv,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta6.csv,1deac04dc111:000,ec82e633ecdc:000,42671.993,42809.493,42669.7,42807.2,42669.7,42805.5,135.8000000000029,2.2930000000051223,3.9930000000055728,speed_cross_correlation,high,0.9552576882539479,0.5113321669544371,False,0.0,0.0,CONFIRMED_BY_SIGNAL,speed correlation 0.955 at offset 3.99s (peak margin 0.511)
synchronized_uncategorized:VTA7,VTA7,synchronized_uncategorized,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta7.csv,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta7.csv,a3979f48728a:000,87c54b7fb23d:000,42815.293,42899.193,42813.7,42897.6,42813.7,42895.2,81.5,1.5930000000007567,3.993000000001217,speed_cross_correlation,high,0.9589343503665749,1.1788944856302468,False,0.0,0.0,CONFIRMED_BY_SIGNAL,speed correlation 0.959 at offset 3.99s (peak margin 1.179)
synchronized_uncategorized:VTA8,VTA8,synchronized_uncategorized,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta8.csv,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta8.csv,b771523b2a83:000,3b38a7a248b5:000,42905.293,43272.793,42904.0,43271.5,42904.0,43267.7,363.6999999999971,1.2929999999978463,5.092999999998327,speed_cross_correlation,high,0.9770322168179151,0.18588658422508397,False,0.0,0.0,CONFIRMED_BY_SIGNAL,speed correlation 0.977 at offset 5.09s (peak margin 0.186)
synchronized_uncategorized:VTA9,VTA9,synchronized_uncategorized,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta9.csv,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta9.csv,ddca3a613dc2:000,1b01d98ee2b5:000,43283.394,43298.892,43283.1,43298.6,43283.100999999995,43298.599,15.498000000006869,0.2930000000014843,0.2930000000014843,clock_difference,none,,,False,-0.0020000000004074536,-129.03225809080345,UNRESOLVED,aligned overlap 15.5s is below the 60s minimum; alignment left UNRESOLVED
synchronized_uncategorized:VTB1,VTB1,synchronized_uncategorized,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vtb1.csv,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vtb1.csv,4132d57199e8:000,9c7487b61d37:000,53857.146,57102.945,53857.8,57103.6,53857.8,57100.0995,3242.2994999999937,-0.654500000000553,2.845499999999923,speed_cross_correlation,medium,0.7595265460459376,0.19338266239900992,False,-0.000999999996565748,-0.30809045429963317,CONFIRMED_BY_SIGNAL,speed correlation 0.760 at offset 2.85s (peak margin 0.193)
synchronized_uncategorized:VTB10,VTB10,synchronized_uncategorized,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vtb10.csv,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vtb10.csv,202fab30375e:000,bfc8ef5f13fa:000,66157.375,66176.875,66156.9,66176.3,66156.9,66176.3,19.40000000000873,0.5250000000014552,0.5250000000014552,clock_difference,none,,,False,0.09999999999126885,5154.639174805353,UNRESOLVED,aligned overlap 19.4s is below the 60s minimum; alignment left UNRESOLVED
synchronized_uncategorized:VTB11,VTB11,synchronized_uncategorized,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vtb11.csv,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vtb11.csv,6cf4b689fa81:000,95c98373c894:000,66186.376,66222.376,66188.0,66224.0,66188.0,66224.0,36.0,-1.6239999999961583,-1.6239999999961583,clock_difference,none,,,False,0.0,0.0,UNRESOLVED,aligned overlap 36.0s is below the 60s minimum; alignment left UNRESOLVED
synchronized_uncategorized:VTB12,VTB12,synchronized_uncategorized,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vtb12.csv,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vtb12.csv,c8360323ca02:000,6d755d7c49d3:000,66231.475,66276.076,66233.1,66277.7,66233.1,66277.7,44.59999999999127,-1.6244999999980791,-1.6244999999980791,clock_difference,none,,,False,0.0010000000038417056,22.421524749818417,UNRESOLVED,aligned overlap 44.6s is below the 60s minimum; alignment left UNRESOLVED
synchronized_uncategorized:VTB2,VTB2,synchronized_uncategorized,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vtb2.csv,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vtb2.csv,06ad03911f2d:000,87da4e0c77e9:000,57980.476,58551.576,57981.4,58552.5,57981.4,58548.4,567.0,-0.9239999999990687,3.176000000001416,speed_cross_correlation,high,0.9637881246772307,0.2380686174549591,False,0.0,0.0,CONFIRMED_BY_SIGNAL,speed correlation 0.964 at offset 3.18s (peak margin 0.238)
synchronized_uncategorized:VTB3,VTB3,synchronized_uncategorized,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vtb3.csv,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vtb3.csv,7a8bd69ead89:000,91667e76e8e0:000,58561.676,59385.576,58563.1,59387.0,58563.1,59383.1,820.0,-1.4239999999990687,2.476000000001413,speed_cross_correlation,high,0.9675646973360585,0.23728211632284146,False,0.0,0.0,CONFIRMED_BY_SIGNAL,speed correlation 0.968 at offset 2.48s (peak margin 0.237)
synchronized_uncategorized:VTB4,VTB4,synchronized_uncategorized,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vtb4.csv,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vtb4.csv,1048727c0ca2:000,bd4d02f88c0b:000,59398.376,59453.876,59398.8,59454.3,59398.8,59454.3,55.5,-0.42400000000634464,-0.42400000000634464,clock_difference,none,,,False,0.0,0.0,UNRESOLVED,aligned overlap 55.5s is below the 60s minimum; alignment left UNRESOLVED
synchronized_uncategorized:VTB5,VTB5,synchronized_uncategorized,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vtb5.csv,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vtb5.csv,b5f5d659485e:000,b694eaeeb984:000,59453.075,65891.776,59481.4,65920.1,59481.4,65890.1005,6408.700499999999,-28.324500000006083,1.67549999999477,speed_cross_correlation,high,0.9866818851128174,0.21864534456765494,False,0.000999999996565748,0.15531085414225657,CONFIRMED_BY_SIGNAL,speed correlation 0.987 at offset 1.68s (peak margin 0.219)
synchronized_uncategorized:VTB6,VTB6,synchronized_uncategorized,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vtb6.csv,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vtb6.csv,5d699a3e20de:000,ff570e77d68f:000,65925.376,65975.076,65926.9,65976.6,65926.9,65976.6,49.70000000001164,-1.5239999999976135,-1.5239999999976135,clock_difference,none,,,False,-1.4551915228366852e-11,-2.927950750173731e-07,UNRESOLVED,aligned overlap 49.7s is below the 60s minimum; alignment left UNRESOLVED
synchronized_uncategorized:VTB7,VTB7,synchronized_uncategorized,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vtb7.csv,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vtb7.csv,9837d2ebc699:000,067663bd7ab6:000,65979.375,66025.376,65981.2,66027.2,65981.2,66027.2,46.0,-1.8244999999951688,-1.8244999999951688,clock_difference,none,,,False,0.0010000000038417056,21.739130518297948,UNRESOLVED,aligned overlap 46.0s is below the 60s minimum; alignment left UNRESOLVED
synchronized_uncategorized:VTB8,VTB8,synchronized_uncategorized,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vtb8.csv,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vtb8.csv,d80cb5cebc5e:000,c06b3df20364:000,66033.376,66100.076,66035.0,66101.7,66035.0,66100.0,65.0,-1.6239999999961583,0.07600000000429219,speed_cross_correlation,medium,0.7216208429532812,0.8324863973573794,False,0.0,0.0,CONFIRMED_BY_SIGNAL,speed correlation 0.722 at offset 0.08s (peak margin 0.832)
synchronized_uncategorized:VTB9,VTB9,synchronized_uncategorized,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vtb9.csv,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vtb9.csv,cae29ddeeff1:000,3ad2255b751f:000,66105.377,66150.476,66107.0,66152.1,66107.0005,66152.09950000001,45.09900000001653,-1.6235000000087894,-1.6235000000087894,clock_difference,none,,,False,-0.0010000000038417056,-22.172949087396375,UNRESOLVED,aligned overlap 45.1s is below the 60s minimum; alignment left UNRESOLVED
synchronized_uncategorized:VW1,VW1,synchronized_uncategorized,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw1.csv,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw1.csv,fbf968d0ce57:000,1c5f7db8725c:000,34675.816,36723.316,34575.4,36622.8,34575.4,36622.8,2047.4000000000015,100.46599999999671,100.46599999999671,clock_difference,low,,,False,0.09999999999854481,48.84243430621507,CLOCK_ONLY,signal alignment not confirmed (insufficient overlap or flat correlation surface); clock difference reported only
synchronized_uncategorized:VW10,VW10,synchronized_uncategorized,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw10.csv,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw10.csv,31906be512c4:000,1591b8eda9cb:000,58061.904,58127.004,58062.4,58127.5,58062.4,58125.0,62.599999999998545,-0.4959999999991851,2.0040000000012768,speed_cross_correlation,high,0.8964416016838721,0.7533714081447085,False,0.0,0.0,CONFIRMED_BY_SIGNAL,speed correlation 0.896 at offset 2.00s (peak margin 0.753)
synchronized_uncategorized:VW11,VW11,synchronized_uncategorized,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw11.csv,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw11.csv,cd923def23f5:000,5ce83ed06846:000,58135.504,58626.304,58134.0,58624.8,58134.0,58621.6,487.59999999999854,1.503999999997177,4.703999999997649,speed_cross_correlation,high,0.9757203222906347,0.28267730892156373,False,-7.275957614183426e-12,-1.4824689515451065e-08,CONFIRMED_BY_SIGNAL,speed correlation 0.976 at offset 4.70s (peak margin 0.283)
synchronized_uncategorized:VW12,VW12,synchronized_uncategorized,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw12.csv,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw12.csv,fa60a662386f:000,b5448bfcb130:000,58640.205,58731.905,58636.2,58727.9,58636.9,58727.9,91.0,4.005000000001019,3.305000000001435,speed_cross_correlation,high,0.9245993865305785,0.7511689391296541,False,-7.275957614183426e-12,-7.934523025281439e-08,CONFIRMED_BY_SIGNAL,speed correlation 0.925 at offset 3.31s (peak margin 0.751)
synchronized_uncategorized:VW13,VW13,synchronized_uncategorized,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw13.csv,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw13.csv,c3e5f69ec8f4:000,a1be801957c9:000,58826.104,58854.404,58825.1,58853.4,58825.1,58853.4,28.30000000000291,1.004000000000815,1.004000000000815,clock_difference,none,,,False,0.0,0.0,UNRESOLVED,aligned overlap 28.3s is below the 60s minimum; alignment left UNRESOLVED
synchronized_uncategorized:VW14A,VW14A,synchronized_uncategorized,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw14a.csv,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw14a.csv,836db6cc3414:000,a5bebc38b09c:000,58874.984,59188.684,58870.1,59183.8,58871.5,59183.8,312.3000000000029,4.883999999998196,3.483999999998602,speed_cross_correlation,high,0.8900612817896002,0.6592475032349072,False,0.0,0.0,CONFIRMED_BY_SIGNAL,speed correlation 0.890 at offset 3.48s (peak margin 0.659)
synchronized_uncategorized:VW14B,VW14B,synchronized_uncategorized,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw14b.csv,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw14b.csv,0db4f806fa68:000,506b8ce6f602:000,59188.983,61147.684,59185.1,61143.8,59185.1,61143.0005,1957.9005000000034,3.8834999999999127,4.68350000000035,speed_cross_correlation,high,0.9906930720242004,0.09196167903009378,False,0.000999999996565748,0.5105427051440985,CONFIRMED_BY_SIGNAL,speed correlation 0.991 at offset 4.68s (peak margin 0.092)
synchronized_uncategorized:VW14C,VW14C,synchronized_uncategorized,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw14c.csv,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw14c.csv,c352dd554b95:000,242132227ff2:000,61148.984,62731.484,61147.0,62729.5,61147.0,62727.7,1580.699999999997,1.9839999999967404,3.7839999999971923,speed_cross_correlation,high,0.9840684446447004,0.13714064116363933,False,0.0,0.0,CONFIRMED_BY_SIGNAL,speed correlation 0.984 at offset 3.78s (peak margin 0.137)
synchronized_uncategorized:VW15,VW15,synchronized_uncategorized,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw15.csv,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw15.csv,68e3eeebef96:000,1b9ee8079353:000,62989.943,63127.843,62986.9,63125.9,62987.45,63125.350000000006,137.90000000000873,2.492999999998574,2.492999999998574,clock_difference,low,,,True,-1.0999999999985448,-7913.669064737733,CLOCK_ONLY,signal alignment not confirmed (insufficient overlap or flat correlation surface); clock difference reported only
synchronized_uncategorized:VW16A,VW16A,synchronized_uncategorized,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw16a.csv,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw16a.csv,77dfd320c66a:000,02a947a7f434:000,63133.603,63721.402,63143.8,63731.6,63143.8,63717.3995,573.5994999999966,-10.1974999999984,4.002500000002229,speed_cross_correlation,high,0.9835971059337653,0.23517659509925115,False,-0.000999999996565748,-1.7012589257668518,CONFIRMED_BY_SIGNAL,speed correlation 0.984 at offset 4.00s (peak margin 0.235)
synchronized_uncategorized:VW16B,VW16B,synchronized_uncategorized,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw16b.csv,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw16b.csv,66355f866e3d:000,5646f2e20776:000,63736.002,63848.503,63736.2,63848.7,63736.2,63845.000499999995,108.80049999999756,-0.1974999999983993,3.5025000000020796,speed_cross_correlation,high,0.9483603723318806,0.6393053449675845,False,0.000999999996565748,8.888888858362204,CONFIRMED_BY_SIGNAL,speed correlation 0.948 at offset 3.50s (peak margin 0.639)
synchronized_uncategorized:VW17,VW17,synchronized_uncategorized,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw17.csv,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw17.csv,ffadddf6b48a:000,e3bdc8139966:000,63854.702,63887.503,63853.1,63885.9,63853.1,63885.9,32.80000000000291,1.6024999999972351,1.6024999999972351,clock_difference,none,,,False,0.000999999996565748,30.48780477334327,UNRESOLVED,aligned overlap 32.8s is below the 60s minimum; alignment left UNRESOLVED
synchronized_uncategorized:VW2,VW2,synchronized_uncategorized,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw2.csv,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw2.csv,51abe4136abb:000,5cb2a91ed33e:000,36946.685,42217.884,36944.8,42215.9,36944.8,42213.6495,5268.849499999997,1.9344999999957508,4.23449999999621,speed_cross_correlation,high,0.983268330029638,0.15098569527719696,False,0.09900000000197906,18.781658477733128,CONFIRMED_BY_SIGNAL,speed correlation 0.983 at offset 4.23s (peak margin 0.151)
synchronized_uncategorized:VW3,VW3,synchronized_uncategorized,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw3.csv,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw3.csv,07a93fc8421c:000,c9a28bfa44a4:000,42239.984,42625.985,42240.0,42626.0,42240.0,42621.0005,381.0005000000019,-0.015500000001338776,4.984499999999159,speed_cross_correlation,high,0.943687754858267,0.609173011046178,False,0.0010000000038417056,2.590673585082139,CONFIRMED_BY_SIGNAL,speed correlation 0.944 at offset 4.98s (peak margin 0.609)
synchronized_uncategorized:VW4,VW4,synchronized_uncategorized,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw4.csv,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw4.csv,fa0b8dc8dddf:000,2f233ca5b785:000,44127.004,56779.504,44126.7,56779.3,44126.7,56775.05,12648.350000000006,0.2540000000008149,4.454000000001301,speed_cross_correlation,high,0.9861001045401055,0.12208448340571854,False,-0.10000000000582077,-7.903513902740996,CONFIRMED_BY_SIGNAL,speed correlation 0.986 at offset 4.45s (peak margin 0.122)
