relative_path,session_id,stream,schema_valid,row_count,timestamp_quality,missingness_score,sampling_quality,gnss_availability,sampling_class,measured_rate_hz,range_finding_count,parse_error,notes,quality_score,score_formula
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vtb3.csv,VTB3,smartphone,True,8240,1.0,1.0,1.0,1.0,stable,10.0,2,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vtb4.csv,VTB4,smartphone,True,556,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vtb5.csv,VTB5,smartphone,True,64388,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vtb6.csv,VTB6,smartphone,True,498,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vtb7.csv,VTB7,smartphone,True,461,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vtb8.csv,VTB8,smartphone,True,668,1.0,1.0,1.0,1.0,stable,10.0,1,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vtb9.csv,VTB9,smartphone,True,452,1.0,1.0,1.0,1.0,stable,10.0,1,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw1.csv,VW1,smartphone,True,20476,1.0,1.0,1.0,1.0,stable,10.0,5,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw10.csv,VW10,smartphone,True,652,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw11.csv,VW11,smartphone,True,4909,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw12.csv,VW12,smartphone,True,918,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw13.csv,VW13,smartphone,True,284,1.0,1.0,1.0,1.0,stable,10.0,1,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw14a.csv,VW14A,smartphone,True,3138,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw14b.csv,VW14B,smartphone,True,19588,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw14c.csv,VW14C,smartphone,True,15826,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw15.csv,VW15,smartphone,True,1380,1.0,1.0,1.0,1.0,stable,10.0,5,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw16a.csv,VW16A,smartphone,True,5879,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw16b.csv,VW16B,smartphone,True,1126,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw17.csv,VW17,smartphone,True,329,1.0,1.0,1.0,1.0,stable,10.0,1,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw2.csv,VW2,smartphone,True,52713,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw3.csv,VW3,smartphone,True,3861,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw4.csv,VW4,smartphone,True,126526,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw5.csv,VW5,smartphone,True,1012,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw6.csv,VW6,smartphone,True,1281,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw7.csv,VW7,smartphone,True,1602,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw8.csv,VW8,smartphone,True,1529,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw9.csv,VW9,smartphone,True,552,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Y1.csv,Y1,smartphone,True,70285,0.9999,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-M.csv,M,vehicle,True,105974,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-S1.csv,S1,vehicle,True,51746,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-S2.csv,S2,vehicle,True,93876,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-S3a.csv,S3A,vehicle,True,24621,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-S3b.csv,S3B,vehicle,True,6813,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-S3c.csv,S3C,vehicle,True,37183,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-S4.csv,S4,vehicle,True,94600,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vfa01.csv,VFA01,vehicle,True,11535,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vfa02.csv,VFA02,vehicle,True,67755,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta10.csv,VTA10,vehicle,True,1502,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta11.csv,VTA11,vehicle,True,510,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta12.csv,VTA12,vehicle,True,610,1.0,1.0,1.0,1.0,stable,10.0,1,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta13.csv,VTA13,vehicle,True,404,1.0,1.0,1.0,1.0,stable,10.0,1,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta14.csv,VTA14,vehicle,True,2885,1.0,1.0,1.0,1.0,stable,10.0,1,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta15.csv,VTA15,vehicle,True,833,1.0,1.0,1.0,1.0,stable,10.0,1,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta16.csv,VTA16,vehicle,True,11335,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta17.csv,VTA17,vehicle,True,4519,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta19.csv,VTA19,vehicle,True,292,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vta1a.csv,VTA1A,vehicle,True,25676,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vta1b.csv,VTA1B,vehicle,True,953,1.0,1.0,1.0,1.0,stable,10.0,1,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta2.csv,VTA2,vehicle,True,10991,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta20.csv,VTA20,vehicle,True,3223,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta21.csv,VTA21,vehicle,True,2079,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta22.csv,VTA22,vehicle,True,1564,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta23.csv,VTA23,vehicle,True,1110,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta24.csv,VTA24,vehicle,True,1171,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta25.csv,VTA25,vehicle,True,646,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta26.csv,VTA26,vehicle,True,1935,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta27.csv,VTA27,vehicle,True,2540,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta28.csv,VTA28,vehicle,True,4210,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta29.csv,VTA29,vehicle,True,23705,1.0,1.0,1.0,1.0,stable,10.0,1,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta3.csv,VTA3,vehicle,True,645,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta30.csv,VTA30,vehicle,True,17136,1.0,1.0,1.0,1.0,stable,10.0,1,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta4.csv,VTA4,vehicle,True,1789,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta5.csv,VTA5,vehicle,True,307,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta6.csv,VTA6,vehicle,True,1376,1.0,1.0,1.0,1.0,stable,10.0,1,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta7.csv,VTA7,vehicle,True,840,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta8.csv,VTA8,vehicle,True,3676,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta9.csv,VTA9,vehicle,True,156,1.0,1.0,1.0,1.0,stable,10.0,1,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vtb1.csv,VTB1,vehicle,True,32459,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vtb10.csv,VTB10,vehicle,True,195,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vtb11.csv,VTB11,vehicle,True,361,1.0,1.0,1.0,1.0,stable,10.0,1,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vtb12.csv,VTB12,vehicle,True,447,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vtb2.csv,VTB2,vehicle,True,5712,0.9996,1.0,1.0,1.0,stable,10.0,0,,[],0.9999,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vtb3.csv,VTB3,vehicle,True,8240,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vtb4.csv,VTB4,vehicle,True,556,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vtb5.csv,VTB5,vehicle,True,64388,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vtb6.csv,VTB6,vehicle,True,498,1.0,1.0,1.0,1.0,stable,10.0,1,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vtb7.csv,VTB7,vehicle,True,461,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vtb8.csv,VTB8,vehicle,True,668,1.0,1.0,1.0,1.0,stable,10.0,1,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vtb9.csv,VTB9,vehicle,True,452,1.0,1.0,1.0,1.0,stable,10.0,1,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw1.csv,VW1,vehicle,True,20475,1.0,1.0,1.0,1.0,stable,10.0,2,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw10.csv,VW10,vehicle,True,652,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw11.csv,VW11,vehicle,True,4909,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw12.csv,VW12,vehicle,True,918,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw13.csv,VW13,vehicle,True,284,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw14a.csv,VW14A,vehicle,True,3138,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw14b.csv,VW14B,vehicle,True,19588,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw14c.csv,VW14C,vehicle,True,15826,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw15.csv,VW15,vehicle,True,1391,1.0,1.0,1.0,1.0,stable,10.0,1,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw16a.csv,VW16A,vehicle,True,5879,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw16b.csv,VW16B,vehicle,True,1126,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw17.csv,VW17,vehicle,True,329,1.0,1.0,1.0,1.0,stable,10.0,1,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw2.csv,VW2,vehicle,True,52712,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw3.csv,VW3,vehicle,True,3861,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw4.csv,VW4,vehicle,True,126527,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw5.csv,VW5,vehicle,True,1012,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw6.csv,VW6,vehicle,True,1281,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw7.csv,VW7,vehicle,True,1602,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw8.csv,VW8,vehicle,True,1529,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
