session_id,dataset_family,smartphone_file,vehicle_file,smartphone_rows,vehicle_rows,row_counts_match,smartphone_start_s,smartphone_end_s,vehicle_start_s,vehicle_end_s,raw_overlap_s,offset_start_s,offset_end_s,mean_offset_s,drift_s,drift_ppm,whole_hour_offset,residual_offset_s,aligned_overlap_s,interpretation,evidence,note
VTA9,synchronized_uncategorized,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta9.csv,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta9.csv,156,156,True,43283.394,43298.892,43283.1,43298.6,15.205999999998312,0.294000000001688,0.29200000000128057,0.2930000000014843,-0.0020000000004074536,-129.03225809080345,0,0.2930000000014843,15.498000000006869,constant_offset,INFERRED,"stable offset 0.293s, drift -0.0020s"
VTB1,synchronized_uncategorized,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vtb1.csv,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vtb1.csv,32459,32459,True,53857.146,57102.945,53857.8,57103.6,3245.144999999997,-0.6540000000022701,-0.6549999999988358,-0.654500000000553,-0.000999999996565748,-0.30809045429963317,0,-0.654500000000553,3245.798999999999,constant_offset,INFERRED,"stable offset -0.655s, drift -0.0010s"
VTB10,synchronized_uncategorized,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vtb10.csv,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vtb10.csv,196,195,False,66157.375,66176.875,66156.9,66176.3,18.92500000000291,0.47500000000582077,0.5749999999970896,0.5250000000014552,0.09999999999126885,5154.639174805353,0,0.5250000000014552,19.40000000000873,variable_offset_possible_drift,INFERRED,offset moved +0.1000s over 19.4s (+5154.6 ppm)
VTB11,synchronized_uncategorized,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vtb11.csv,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vtb11.csv,361,361,True,66186.376,66222.376,66188.0,66224.0,34.37600000000384,-1.6239999999961583,-1.6239999999961583,-1.6239999999961583,0.0,0.0,0,-1.6239999999961583,36.0,constant_offset,INFERRED,"stable offset -1.624s, drift +0.0000s"
VTB12,synchronized_uncategorized,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vtb12.csv,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vtb12.csv,447,447,True,66231.475,66276.076,66233.1,66277.7,42.97599999999511,-1.625,-1.6239999999961583,-1.6244999999980791,0.0010000000038417056,22.421524749818417,0,-1.6244999999980791,44.59999999999127,constant_offset,INFERRED,"stable offset -1.624s, drift +0.0010s"
VTB2,synchronized_uncategorized,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vtb2.csv,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vtb2.csv,5712,5712,True,57980.476,58551.576,57981.4,58552.5,570.1759999999995,-0.9239999999990687,-0.9239999999990687,-0.9239999999990687,0.0,0.0,0,-0.9239999999990687,571.0999999999985,constant_offset,INFERRED,"stable offset -0.924s, drift +0.0000s"
VTB3,synchronized_uncategorized,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vtb3.csv,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vtb3.csv,8240,8240,True,58561.676,59385.576,58563.1,59387.0,822.4760000000024,-1.4239999999990687,-1.4239999999990687,-1.4239999999990687,0.0,0.0,0,-1.4239999999990687,823.9000000000015,constant_offset,INFERRED,"stable offset -1.424s, drift +0.0000s"
VTB4,synchronized_uncategorized,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vtb4.csv,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vtb4.csv,556,556,True,59398.376,59453.876,59398.8,59454.3,55.075999999993655,-0.42400000000634464,-0.42400000000634464,-0.42400000000634464,0.0,0.0,0,-0.42400000000634464,55.5,constant_offset,INFERRED,"stable offset -0.424s, drift +0.0000s"
VTB5,synchronized_uncategorized,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vtb5.csv,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vtb5.csv,64388,64388,True,59453.075,65891.776,59481.4,65920.1,6410.375999999997,-28.325000000004366,-28.3240000000078,-28.324500000006083,0.000999999996565748,0.15531085414225657,0,-28.324500000006083,6438.700000000004,constant_offset,INFERRED,"stable offset -28.325s, drift +0.0010s"
VTB6,synchronized_uncategorized,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vtb6.csv,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vtb6.csv,498,498,True,65925.376,65975.076,65926.9,65976.6,48.17600000000675,-1.5239999999903375,-1.5240000000048894,-1.5239999999976135,-1.4551915228366852e-11,-2.927950750173731e-07,0,-1.5239999999976135,49.70000000001164,constant_offset,INFERRED,"stable offset -1.524s, drift -0.0000s"
VTB7,synchronized_uncategorized,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vtb7.csv,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vtb7.csv,461,461,True,65979.375,66025.376,65981.2,66027.2,44.17600000000675,-1.8249999999970896,-1.823999999993248,-1.8244999999951688,0.0010000000038417056,21.739130518297948,0,-1.8244999999951688,46.0,constant_offset,INFERRED,"stable offset -1.824s, drift +0.0010s"
VTB8,synchronized_uncategorized,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vtb8.csv,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vtb8.csv,668,668,True,66033.376,66100.076,66035.0,66101.7,65.07600000000093,-1.6239999999961583,-1.6239999999961583,-1.6239999999961583,0.0,0.0,0,-1.6239999999961583,66.69999999999709,constant_offset,INFERRED,"stable offset -1.624s, drift +0.0000s"
VTB9,synchronized_uncategorized,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vtb9.csv,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vtb9.csv,452,452,True,66105.377,66150.476,66107.0,66152.1,43.47599999999511,-1.6230000000068685,-1.6240000000107102,-1.6235000000087894,-0.0010000000038417056,-22.172949087396375,0,-1.6235000000087894,45.09900000001653,constant_offset,INFERRED,"stable offset -1.624s, drift -0.0010s"
VW1,synchronized_uncategorized,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw1.csv,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw1.csv,20476,20475,False,34675.816,36723.316,34575.4,36622.8,1946.984000000004,100.41599999999744,100.51599999999598,100.46599999999671,0.09999999999854481,48.84243430621507,0,100.46599999999671,2047.4000000000015,variable_offset_possible_drift,INFERRED,offset moved +0.1000s over 2047.4s (+48.8 ppm)
VW10,synchronized_uncategorized,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw10.csv,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw10.csv,652,652,True,58061.904,58127.004,58062.4,58127.5,64.60399999999936,-0.4959999999991851,-0.4959999999991851,-0.4959999999991851,0.0,0.0,0,-0.4959999999991851,65.09999999999854,constant_offset,INFERRED,"stable offset -0.496s, drift +0.0000s"
VW11,synchronized_uncategorized,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw11.csv,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw11.csv,4909,4909,True,58135.504,58626.304,58134.0,58624.8,489.2960000000021,1.504000000000815,1.503999999993539,1.503999999997177,-7.275957614183426e-12,-1.4824689515451065e-08,0,1.503999999997177,490.8000000000029,constant_offset,INFERRED,"stable offset 1.504s, drift -0.0000s"
VW12,synchronized_uncategorized,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw12.csv,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw12.csv,918,918,True,58640.205,58731.905,58636.2,58727.9,87.69499999999971,4.005000000004657,4.004999999997381,4.005000000001019,-7.275957614183426e-12,-7.934523025281439e-08,0,4.005000000001019,91.69999999999709,constant_offset,INFERRED,"stable offset 4.005s, drift -0.0000s"
VW13,synchronized_uncategorized,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw13.csv,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw13.csv,284,284,True,58826.104,58854.404,58825.1,58853.4,27.296000000002095,1.004000000000815,1.004000000000815,1.004000000000815,0.0,0.0,0,1.004000000000815,28.30000000000291,constant_offset,INFERRED,"stable offset 1.004s, drift +0.0000s"
VW14A,synchronized_uncategorized,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw14a.csv,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw14a.csv,3138,3138,True,58874.984,59188.684,58870.1,59183.8,308.81600000000617,4.883999999998196,4.883999999998196,4.883999999998196,0.0,0.0,0,4.883999999998196,313.70000000000437,constant_offset,INFERRED,"stable offset 4.884s, drift +0.0000s"
VW14B,synchronized_uncategorized,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw14b.csv,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw14b.csv,19588,19588,True,59188.983,61147.684,59185.1,61143.8,1954.8170000000027,3.88300000000163,3.8839999999981956,3.8834999999999127,0.000999999996565748,0.5105427051440985,0,3.8834999999999127,1958.7000000000044,constant_offset,INFERRED,"stable offset 3.883s, drift +0.0010s"
VW14C,synchronized_uncategorized,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw14c.csv,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw14c.csv,15826,15826,True,61148.984,62731.484,61147.0,62729.5,1580.5160000000033,1.9839999999967404,1.9839999999967404,1.9839999999967404,0.0,0.0,0,1.9839999999967404,1582.5,constant_offset,INFERRED,"stable offset 1.984s, drift +0.0000s"
VW15,synchronized_uncategorized,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw15.csv,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw15.csv,1380,1391,False,62989.943,63127.843,62986.9,63125.9,135.95700000000215,3.0429999999978463,1.9429999999993015,2.492999999998574,-1.0999999999985448,-7913.669064737733,0,2.492999999998574,137.90000000000873,variable_offset_possible_drift,INFERRED,offset moved -1.1000s over 139.0s (-7913.7 ppm)
VW16A,synchronized_uncategorized,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw16a.csv,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw16a.csv,5879,5879,True,63133.603,63721.402,63143.8,63731.6,577.601999999999,-10.197000000000116,-10.197999999996682,-10.1974999999984,-0.000999999996565748,-1.7012589257668518,0,-10.1974999999984,587.7989999999991,constant_offset,INFERRED,"stable offset -10.197s, drift -0.0010s"
VW16B,synchronized_uncategorized,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw16b.csv,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw16b.csv,1126,1126,True,63736.002,63848.503,63736.2,63848.7,112.30299999999988,-0.19799999999668216,-0.19700000000011642,-0.1974999999983993,0.000999999996565748,8.888888858362204,0,-0.1974999999983993,112.5,constant_offset,INFERRED,"stable offset -0.197s, drift +0.0010s"
VW17,synchronized_uncategorized,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw17.csv,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw17.csv,329,329,True,63854.702,63887.503,63853.1,63885.9,31.198000000003958,1.6019999999989523,1.602999999995518,1.6024999999972351,0.000999999996565748,30.48780477334327,0,1.6024999999972351,32.80000000000291,constant_offset,INFERRED,"stable offset 1.602s, drift +0.0010s"
VW2,synchronized_uncategorized,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw2.csv,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw2.csv,52713,52712,False,36946.685,42217.884,36944.8,42215.9,5269.215000000004,1.8849999999947613,1.9839999999967404,1.9344999999957508,0.09900000000197906,18.781658477733128,0,1.9344999999957508,5271.0999999999985,variable_offset_possible_drift,INFERRED,offset moved +0.0990s over 5271.1s (+18.8 ppm)
VW3,synchronized_uncategorized,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw3.csv,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw3.csv,3861,3861,True,42239.984,42625.985,42240.0,42626.0,385.9850000000006,-0.01600000000325963,-0.014999999999417923,-0.015500000001338776,0.0010000000038417056,2.590673585082139,0,-0.015500000001338776,386.0,constant_offset,INFERRED,"stable offset -0.016s, drift +0.0010s"
VW4,synchronized_uncategorized,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw4.csv,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw4.csv,126526,126527,False,44127.004,56779.504,44126.7,56779.3,12652.296000000002,0.3040000000037253,0.20399999999790452,0.2540000000008149,-0.10000000000582077,-7.903513902740996,0,0.2540000000008149,12652.5,variable_offset_possible_drift,INFERRED,offset moved -0.1000s over 12652.6s (-7.9 ppm)
VW5,synchronized_uncategorized,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw5.csv,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw5.csv,1012,1012,True,56796.903,56898.004,56794.1,56895.2,98.29699999999866,2.8029999999998836,2.8040000000037253,2.8035000000018044,0.0010000000038417056,9.891196872816222,0,2.8035000000018044,101.09999999999854,constant_offset,INFERRED,"stable offset 2.804s, drift +0.0010s"
VW6,synchronized_uncategorized,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw6.csv,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw6.csv,1281,1281,True,56902.904,57030.904,56904.2,57032.2,126.70400000000518,-1.2959999999948195,-1.2959999999948195,-1.2959999999948195,0.0,0.0,0,-1.2959999999948195,128.0,constant_offset,INFERRED,"stable offset -1.296s, drift +0.0000s"
VW7,synchronized_uncategorized,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw7.csv,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw7.csv,1602,1602,True,57309.004,57469.103,57476.8,57636.9,0.0,-167.7960000000021,-167.79699999999866,-167.79650000000038,-0.000999999996565748,-6.246096168430713,0,-167.79650000000038,160.09900000000198,constant_offset,INFERRED,"stable offset -167.797s, drift -0.0010s"
VW8,synchronized_uncategorized,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw8.csv,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw8.csv,1529,1529,True,57489.004,57641.804,57650.0,57802.8,0.0,-160.99599999999919,-160.99600000000646,-160.99600000000282,-7.275957614183426e-12,-4.761752365303198e-08,0,-160.99600000000282,152.8000000000029,constant_offset,INFERRED,"stable offset -160.996s, drift -0.0000s"
VW9,synchronized_uncategorized,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw9.csv,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw9.csv,552,553,False,57840.403,57895.504,57839.9,57895.1,54.697000000000116,0.5029999999969732,0.4040000000022701,0.45349999999962165,-0.0989999999947031,-1793.4782607737015,0,0.45349999999962165,55.10099999999511,variable_offset_possible_drift,INFERRED,offset moved -0.0990s over 55.2s (-1793.5 ppm)
Y1,synchronized_uncategorized,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Y1.csv,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Y1.csv,70285,70285,True,65565.703,72957.021,61959.9,69626.7,4060.997000000003,3605.8029999999926,3330.3209999999963,3468.0619999999944,-275.48199999999633,-35931.80988156681,1,-131.93800000000556,7391.317999999999,variable_offset_possible_drift,INFERRED,offset moved -275.4820s over 7666.8s (-35931.8 ppm)
M,unsynchronized_uncategorized,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-M.csv,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-M.csv,105974,105995,False,33209.506,43809.129,29606.4,40205.8,6996.294000000002,3603.1059999999998,3603.328999999998,3603.217499999999,0.22299999999813735,21.03892673152606,1,3.217499999998836,10599.400000000001,variable_offset_possible_drift,INFERRED,offset moved +0.2230s over 10599.4s (+21.0 ppm)
S1,unsynchronized_uncategorized,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-S1.csv,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-S1.csv,51746,51790,False,36469.546,41644.045,32864.7,38043.6,1574.0539999999964,3604.846000000005,3600.4449999999997,3602.6455000000024,-4.401000000005297,-849.7943578762471,1,2.6455000000023574,5174.498999999996,variable_offset_possible_drift,INFERRED,offset moved -4.4010s over 5178.9s (-849.8 ppm)
S2,unsynchronized_uncategorized,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-S2.csv,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-S2.csv,93876,93900,False,43431.741,52820.349,39824.4,49214.3,5782.559000000001,3607.3410000000003,3606.048999999999,3606.6949999999997,-1.2920000000012806,-137.5946495704193,1,6.694999999999709,9388.608,variable_offset_possible_drift,INFERRED,offset moved -1.2920s over 9389.9s (-137.6 ppm)
S3A,unsynchronized_uncategorized,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-S3a.csv,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-S3a.csv,24621,24660,False,69711.494,72173.494,66114.2,68580.1,0.0,3597.294000000009,3593.3940000000002,3595.3440000000046,-3.900000000008731,-1581.572650962617,1,-4.655999999995402,2462.0,variable_offset_possible_drift,INFERRED,offset moved -3.9000s over 2465.9s (-1581.6 ppm)
S3B,unsynchronized_uncategorized,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-S3b.csv,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-S3b.csv,6813,6840,False,72183.493,72869.021,68580.2,69264.1,0.0,3603.293000000005,3604.9209999999875,3604.1069999999963,1.6279999999824213,2380.464980234538,1,4.106999999996333,683.9000000000087,variable_offset_possible_drift,INFERRED,offset moved +1.6280s over 683.9s (+2380.5 ppm)
S3C,unsynchronized_uncategorized,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-S3c.csv,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-S3c.csv,37183,37220,False,72868.521,76586.72,69264.2,72986.1,117.57900000001246,3604.3209999999963,3600.6199999999953,3602.470499999996,-3.7010000000009313,-994.3845885168657,1,2.470499999995809,3718.199000000008,variable_offset_possible_drift,INFERRED,offset moved -3.7010s over 3721.9s (-994.4 ppm)
S4,unsynchronized_uncategorized,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-S4.csv,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-S4.csv,94600,97824,False,65775.111,75548.216,62172.8,71955.1,6179.989000000001,3602.3110000000015,3593.1159999999945,3597.713499999998,-9.195000000006985,-939.9629943885367,1,-2.286500000001979,9773.104999999996,variable_offset_possible_drift,INFERRED,offset moved -9.1950s over 9782.3s (-940.0 ppm)
VFA01,unsynchronized_uncategorized,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vfa01.csv,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vfa01.csv,11486,11535,False,33626.236,34774.736,33622.0,34775.4,1148.5,4.235999999997148,-0.6640000000043074,1.7859999999964202,-4.900000000001455,-4248.309346281818,0,1.7859999999964202,1148.5,variable_offset_possible_drift,INFERRED,offset moved -4.9000s over 1153.4s (-4248.3 ppm)
VFA02,unsynchronized_uncategorized,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vfa02.csv,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vfa02.csv,67523,67755,False,35837.649,42589.85,35829.9,42605.3,6752.201000000001,7.748999999996158,-15.450000000004366,-3.8505000000041036,-23.199000000000524,-3424.004486820043,0,-3.8505000000041036,6752.201000000001,variable_offset_possible_drift,INFERRED,offset moved -23.1990s over 6775.4s (-3424.0 ppm)
VTA10,unsynchronized_uncategorized,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta10.csv,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vta10.csv,1502,1570,False,43310.393,43460.493,43303.2,43460.1,149.70700000000215,7.1929999999993015,0.3930000000036671,3.7930000000014843,-6.799999999995634,-43339.70681960211,0,3.7930000000014843,150.10000000000582,variable_offset_possible_drift,INFERRED,offset moved -6.8000s over 156.9s (-43339.7 ppm)
VTA11,unsynchronized_uncategorized,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta11.csv,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vta11.csv,510,589,False,43472.393,43523.293,43464.1,43522.9,50.507000000005064,8.292999999997846,0.3929999999963911,4.342999999997119,-7.900000000001455,-134353.74149661674,0,4.342999999997119,50.89999999999418,variable_offset_possible_drift,INFERRED,offset moved -7.9000s over 58.8s (-134353.7 ppm)
VTA12,unsynchronized_uncategorized,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta12.csv,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vta12.csv,610,690,False,43535.393,43596.293,43527.2,43596.1,60.707000000002154,8.192999999999302,0.1929999999993015,4.1929999999993015,-8.0,-116110.30478954762,0,4.1929999999993015,60.900000000001455,variable_offset_possible_drift,INFERRED,offset moved -8.0000s over 68.9s (-116110.3 ppm)
VTA13,unsynchronized_uncategorized,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta13.csv,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vta13.csv,404,473,False,43607.292,43647.593,43600.1,43647.3,40.00800000000163,7.192000000002736,0.2929999999978463,3.742500000000291,-6.899000000004889,-146165.25423737822,0,3.742500000000291,40.300999999999476,variable_offset_possible_drift,INFERRED,offset moved -6.8990s over 47.2s (-146165.3 ppm)
VTA14,unsynchronized_uncategorized,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta14.csv,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vta14.csv,2885,2893,False,43652.493,43940.893,43651.1,43940.3,287.8070000000007,1.393000000003667,0.5929999999934807,0.9929999999985739,-0.8000000000101863,-2766.2517289425114,0,0.9929999999985739,288.3999999999942,variable_offset_possible_drift,INFERRED,offset moved -0.8000s over 289.2s (-2766.3 ppm)
VTA15,unsynchronized_uncategorized,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta15.csv,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vta15.csv,833,869,False,43951.793,44034.993,43945.3,44032.1,80.3070000000007,6.492999999994936,2.893000000003667,4.6929999999993015,-3.599999999991269,-41474.654377781684,0,4.6929999999993015,83.20000000000437,variable_offset_possible_drift,INFERRED,offset moved -3.6000s over 86.8s (-41474.7 ppm)
VTA16,unsynchronized_uncategorized,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta16.csv,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vta16.csv,11335,11361,False,44040.693,45174.093,44036.4,45172.4,1131.7070000000022,4.292999999997846,1.6929999999993015,2.992999999998574,-2.599999999998545,-2288.732394364916,0,2.992999999998574,1133.4000000000087,variable_offset_possible_drift,INFERRED,offset moved -2.6000s over 1136.0s (-2288.7 ppm)
VTA17,unsynchronized_uncategorized,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta17.csv,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vta17.csv,4519,4594,False,45185.392,45638.378,45177.5,45636.8,451.4080000000031,7.891999999999825,1.5779999999940628,4.734999999996944,-6.314000000005763,-13747.00631396848,0,4.734999999996944,452.9859999999899,variable_offset_possible_drift,INFERRED,offset moved -6.3140s over 459.3s (-13747.0 ppm)
VTA19,unsynchronized_uncategorized,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta19.csv,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vta19.csv,292,310,False,45657.377,45686.478,45655.2,45686.1,28.722999999998137,2.177000000003318,0.37800000000424916,1.2775000000037835,-1.7989999999990687,-58220.064724886215,0,1.2775000000037835,29.101000000002387,variable_offset_possible_drift,INFERRED,offset moved -1.7990s over 30.9s (-58220.1 ppm)
VTA1A,unsynchronized_uncategorized,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta1a.csv,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vta1a.csv,25676,25821,False,38507.363,41074.862,38506.6,41088.6,2567.4990000000034,0.7629999999990105,-13.737999999997555,-6.487499999999272,-14.500999999996566,-5616.189000773263,0,-6.487499999999272,2567.498999999996,variable_offset_possible_drift,INFERRED,offset moved -14.5010s over 2582.0s (-5616.2 ppm)
VTA1B,unsynchronized_uncategorized,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta1b.csv,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vta1b.csv,954,956,False,41089.463,41184.763,41088.7,41184.2,94.73699999999371,0.7630000000062864,0.5630000000019209,0.6630000000041036,-0.20000000000436557,-2094.240837742048,0,0.6630000000041036,95.29999999998836,variable_offset_possible_drift,INFERRED,offset moved -0.2000s over 95.5s (-2094.2 ppm)
VTA2,unsynchronized_uncategorized,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta2.csv,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vta2.csv,10991,10995,False,41191.265,42290.263,41190.0,42289.4,1098.135000000002,1.264999999999418,0.8629999999975553,1.0639999999984866,-0.40200000000186265,-365.6539930888322,0,1.0639999999984866,1098.9979999999996,variable_offset_possible_drift,INFERRED,offset moved -0.4020s over 1099.4s (-365.7 ppm)
