session_id,stream,relative_path,total_rows,rows_with_fix,availability_fraction,has_gnss_fields,has_accuracy_field,mean_accuracy_m,worst_accuracy_m,outage_count,total_outage_s,longest_outage_s,documented_outages_found,position_update_rate_hz,position_update_count,median_update_interval_s,p90_update_interval_s,max_update_interval_s,position_hold_count,longest_position_hold_s,evidence,note
VTA1B,smartphone,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta1b.csv,954,954,1.0,True,True,4.9958071278826,6.0,0,0.0,0.0,False,0.9905163329820854,95,1.0,1.0010000000002037,2.0,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VTA2,smartphone,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta2.csv,10991,10991,1.0,True,True,4.47056682740424,8.0,0,0.0,0.0,False,0.9323983804367858,1023,1.0,1.0010000000002037,45.0,1,45.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VTA20,smartphone,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta20.csv,3223,3223,1.0,True,True,3.3437790878063915,6.0,0,0.0,0.0,False,0.028168925918854715,10,9.0,62.100200000000044,238.501,1,238.501,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VTA21,smartphone,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta21.csv,2079,2079,1.0,True,True,6.141986103896103,32.0,0,0.0,0.0,False,0.11263467189030363,24,9.0,9.000999999999976,14.999000000000024,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VTA22,smartphone,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta22.csv,1564,1564,1.0,True,True,4.0,4.0,0,0.0,0.0,False,0.11455448413420398,18,9.0,9.000999999999976,9.000999999999976,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VTA23,smartphone,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta23.csv,1110,1110,1.0,True,True,5.059459459459459,8.0,0,0.0,0.0,False,0.11299435028248594,13,9.0,9.000899999999978,9.000999999999976,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VTA24,smartphone,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta24.csv,1171,1171,1.0,True,True,3.9812126387702818,6.0,0,0.0,0.0,False,0.09155552842799164,10,9.0,12.600799999999985,27.0,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VTA25,smartphone,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta25.csv,646,646,1.0,True,True,3.0,3.0,0,0.0,0.0,False,0.08077805421822996,6,9.0,18.400000000000002,22.0,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VTA26,smartphone,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta26.csv,1935,1935,1.0,True,True,3.2180878552971577,6.0,0,0.0,0.0,False,0.07841087297438576,16,9.0,12.000799999999979,61.999000000000024,1,61.999000000000024,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VTA27,smartphone,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta27.csv,2540,2540,1.0,True,True,2.779527559055118,4.0,0,0.0,0.0,False,0.0969305331179321,25,9.0,9.000999999999976,29.600000000000136,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VTA28,smartphone,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta28.csv,4210,4210,1.0,True,True,4.5494061757719715,12.0,0,0.0,0.0,False,0.10518380870571319,43,9.0,9.000999999999976,32.0,1,32.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VTA29,smartphone,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta29.csv,23705,23705,1.0,True,True,3.7079519088799833,12.0,0,0.0,0.0,False,0.10485912092539866,249,9.0,9.001000000000204,34.0,2,34.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VTA3,smartphone,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta3.csv,645,645,1.0,True,True,4.62015503875969,6.0,0,0.0,0.0,False,0.07766990291262135,5,9.0,19.85,24.5,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VTA30,smartphone,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta30.csv,17136,17136,1.0,True,True,20.00560224089636,600.0,0,0.0,0.0,False,0.09281419648590274,160,9.0,10.199799999999977,83.30000000000018,5,83.30000000000018,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VTA4,smartphone,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta4.csv,1789,1789,1.0,True,True,4.279485746226943,6.0,0,0.0,0.0,False,0.11236018179877415,21,9.0,9.001000000000005,9.002999999999986,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VTA5,smartphone,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta5.csv,307,307,1.0,True,True,4.0,4.0,0,0.0,0.0,False,0.1111111111111111,4,9.0,9.00079999999998,9.000999999999976,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VTA6,smartphone,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta6.csv,1376,1376,1.0,True,True,4.3270348837209305,6.0,0,0.0,0.0,False,0.11244377811094455,16,9.0,9.000999999999976,9.00200000000001,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VTA7,smartphone,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta7.csv,840,840,1.0,True,True,4.285714285714286,6.0,0,0.0,0.0,False,0.11235814783835409,10,9.0,9.00020000000004,9.000999999999976,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VTA8,smartphone,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta8.csv,3676,3676,1.0,True,True,3.5484221980413495,6.0,0,0.0,0.0,False,0.08886420438767009,33,9.0,9.000999999999976,82.00199999999995,1,82.00199999999995,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VTA9,smartphone,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta9.csv,156,156,1.0,True,True,5.153846153846154,6.0,0,0.0,0.0,False,0.11112345816201771,2,8.999000000000024,8.999000000000024,8.999000000000024,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VTB1,smartphone,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vtb1.csv,32459,32459,1.0,True,True,319.39237191533937,2400.0,0,0.0,0.0,False,0.08615634319128654,280,9.0,9.00100000000009,663.4190000000001,2,663.4190000000001,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VTB10,smartphone,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vtb10.csv,196,196,1.0,True,True,4.0,4.0,0,0.0,0.0,False,0.18181818181818182,3,5.5,8.3,9.0,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VTB11,smartphone,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vtb11.csv,361,361,1.0,True,True,4.498614958448753,6.0,0,0.0,0.0,False,0.1111111111111111,5,9.0,9.001400000000285,9.002000000000407,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VTB12,smartphone,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vtb12.csv,447,447,1.0,True,True,4.402684563758389,6.0,0,0.0,0.0,False,0.11141750926158095,5,9.0,9.0,9.0,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VTB2,smartphone,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vtb2.csv,5712,5712,1.0,True,True,3.59593837535014,8.0,0,0.0,0.0,False,0.0977084699031265,56,9.0,9.00260000000003,36.000999999999976,1,36.000999999999976,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VTB3,smartphone,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vtb3.csv,8240,8240,1.0,True,True,145.2498786407767,2400.0,0,0.0,0.0,False,0.042750702332966906,36,13.000999999999976,49.559799999999996,109.09900000000005,7,109.09900000000005,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VTB4,smartphone,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vtb4.csv,556,556,1.0,True,True,3.0,4.0,0,0.0,0.0,False,0.11110864203017716,6,9.0,9.001599999999963,9.001999999999953,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VTB5,smartphone,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vtb5.csv,64388,64388,1.0,True,True,3.9985556314841273,8.0,0,0.0,0.0,False,0.1090688580288585,703,9.0,9.001000000000204,40.001000000000204,1,40.001000000000204,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VTB6,smartphone,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vtb6.csv,498,498,1.0,True,True,4.9156626506024095,6.0,0,0.0,0.0,False,0.1111111111111111,6,9.0,9.001199999999699,9.001999999999498,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VTB7,smartphone,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vtb7.csv,461,461,1.0,True,True,4.828633405639914,6.0,0,0.0,0.0,False,0.11110864203017885,6,9.0,9.000599999999576,9.000999999999294,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VTB8,smartphone,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vtb8.csv,668,668,1.0,True,True,4.0,4.0,0,0.0,0.0,False,0.1111111111111111,8,9.0,9.000399999999718,9.000999999999294,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VTB9,smartphone,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vtb9.csv,452,452,1.0,True,True,4.0,4.0,0,0.0,0.0,False,0.11111604960220331,6,9.0,9.0,9.0,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VW1,smartphone,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw1.csv,20476,20476,1.0,True,True,6.0,6.0,0,0.0,0.0,False,,1,,,,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold; position never changed after the first sample
VW10,smartphone,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw10.csv,652,652,1.0,True,True,2.276073619631902,3.0,0,0.0,0.0,False,0.1111111111111111,8,9.0,9.040000000000145,9.100000000000364,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VW11,smartphone,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw11.csv,4909,4909,1.0,True,True,2.482583010796496,4.0,0,0.0,0.0,False,0.09948186528497409,49,9.0,9.100000000000364,49.0,1,49.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VW12,smartphone,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw12.csv,918,918,1.0,True,True,3.6013071895424837,4.0,0,0.0,0.0,False,0.11641443538998836,11,9.0,9.1,9.100000000000001,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VW13,smartphone,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw13.csv,284,284,1.0,True,True,4.0,4.0,0,0.0,0.0,False,0.11583458820803892,4,8.900999999999998,8.979400000000002,8.999000000000002,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VW14A,smartphone,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw14a.csv,3138,3138,1.0,True,True,4.0573613766730405,6.0,0,0.0,0.0,False,0.11290322580645161,36,9.0,9.001000000000005,9.001000000000005,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VW14B,smartphone,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw14b.csv,19588,19588,1.0,True,True,4.528384725342046,6.0,0,0.0,0.0,False,0.11133804323899732,219,9.0,9.000999999999976,9.100999999999999,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VW14C,smartphone,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw14c.csv,15826,15826,1.0,True,True,3.216668772905346,6.0,0,0.0,0.0,False,0.09993600252146223,157,9.0,9.100000000000364,48.0,1,48.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VW15,smartphone,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw15.csv,1380,1380,1.0,True,True,6.0,6.0,0,0.0,0.0,False,,1,,,,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold; position never changed after the first sample
VW16A,smartphone,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw16a.csv,5879,5879,1.0,True,True,3.5437999659806088,6.0,0,0.0,0.0,False,0.10268697586856065,61,9.0,9.100999999999999,46.001999999999995,1,46.001999999999995,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VW16B,smartphone,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw16b.csv,1126,1126,1.0,True,True,5.0435168738898755,6.0,0,0.0,0.0,False,0.11111008231405267,13,9.0,9.099899999999911,9.100999999999999,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VW17,smartphone,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw17.csv,329,329,1.0,True,True,6.0,6.0,0,0.0,0.0,False,0.1190428951232093,4,8.901000000000067,9.05939999999996,9.098999999999933,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VW2,smartphone,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw2.csv,52713,52713,1.0,True,True,4.726727752167397,12.0,0,0.0,0.0,False,0.10709809729976075,565,9.0,9.100000000000023,58.000999999999976,2,58.000999999999976,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VW3,smartphone,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw3.csv,3861,3861,1.0,True,True,3.4703444703444704,8.0,0,0.0,0.0,False,0.10928931888164262,41,9.0,9.099999999999454,15.0,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VW4,smartphone,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw4.csv,126526,126526,1.0,True,True,3.5822123516115263,8.0,0,0.0,0.0,False,0.10585901587165807,1340,9.0,9.099999999999909,94.99900000000162,6,94.99900000000162,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VW5,smartphone,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw5.csv,1012,1012,1.0,True,True,2.5316205533596836,3.0,0,0.0,0.0,False,0.11458213976937932,12,9.0,9.100999999998749,9.100999999998749,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VW6,smartphone,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw6.csv,1281,1281,1.0,True,True,2.483216237314598,3.0,0,0.0,0.0,False,0.11191047162270151,15,9.0,9.100000000000364,9.100000000000364,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VW7,smartphone,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw7.csv,1602,1602,1.0,True,True,2.224094881398252,3.0,0,0.0,0.0,False,0.1111111111111111,18,9.0,9.100000000000364,9.100000000000364,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VW8,smartphone,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw8.csv,1529,1529,1.0,True,True,2.5873119686069326,3.0,0,0.0,0.0,False,0.1111111111111111,17,9.0,9.050500000000284,9.100999999998749,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VW9,smartphone,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw9.csv,552,552,1.0,True,True,2.5199275362318843,3.0,0,0.0,0.0,False,0.11214324430406025,7,8.951000000000022,9.050000000000182,9.097999999999956,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
Y1,smartphone,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Y1.csv,70285,70285,1.0,True,True,3.2586247990325106,24.0,0,0.0,0.0,False,0.10789652723038605,721,9.0,9.00310000000054,95.0,7,95.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
M,vehicle,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-M.csv,105974,105974,1.0,True,False,,,0,0.0,0.0,False,9.584512890197413,101570,0.09999999999854481,0.10000000000582077,2.6000000000058208,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
S1,vehicle,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-S1.csv,51746,51746,1.0,True,False,,,0,0.0,0.0,False,9.563049570006765,49485,0.09999999999854481,0.10000000000582077,2.0,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
S2,vehicle,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-S2.csv,93876,93876,1.0,True,False,,,0,0.0,0.0,False,9.546631158455392,89620,0.09999999999854481,0.10000000000582077,2.8999999999941792,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
S3A,vehicle,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-S3a.csv,24621,24621,1.0,True,False,,,0,0.0,0.0,False,9.614541023558083,23672,0.10000000000582077,0.10000000000582077,1.5,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
S3B,vehicle,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-S3b.csv,6813,6813,1.0,True,False,,,0,0.0,0.0,False,9.655020551967159,6578,0.10000000000582077,0.10000000000582077,0.5,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
S3C,vehicle,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-S3c.csv,37183,37183,1.0,True,False,,,0,0.0,0.0,False,9.74692055295574,36242,0.10000000000582077,0.10000000000582077,10.80000000000291,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
S4,vehicle,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-S4.csv,94600,94600,1.0,True,False,,,0,0.0,0.0,False,9.20939967652935,87121,0.09999999999854481,0.10000000000582077,2.1000000000058208,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VFA01,vehicle,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vfa01.csv,11535,11535,1.0,True,False,,,0,0.0,0.0,False,9.736431420149112,11231,0.09999999999854481,0.10000000000582077,1.6999999999970896,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VFA02,vehicle,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vfa02.csv,67755,67755,1.0,True,False,,,0,0.0,0.0,False,9.952622723381642,67434,0.09999999999854481,0.10000000000582077,0.9000000000014552,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VTA10,vehicle,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta10.csv,1502,1502,1.0,True,False,,,0,0.0,0.0,False,10.000000000000098,1502,0.09999999999854481,0.10000000000582077,0.10000000000582077,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VTA11,vehicle,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta11.csv,510,510,1.0,True,False,,,0,0.0,0.0,False,9.999999999999714,510,0.09999999999854481,0.10000000000582077,0.10000000000582077,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VTA12,vehicle,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta12.csv,610,610,1.0,True,False,,,0,0.0,0.0,False,9.99999999999976,610,0.09999999999854481,0.10000000000582077,0.10000000000582077,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VTA13,vehicle,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta13.csv,404,404,1.0,True,False,,,0,0.0,0.0,False,10.000000000001084,404,0.09999999999854481,0.10000000000582077,0.10000000000582077,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VTA14,vehicle,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta14.csv,2885,2885,1.0,True,False,,,0,0.0,0.0,False,10.000000000000203,2885,0.09999999999854481,0.10000000000582077,0.10000000000582077,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VTA15,vehicle,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta15.csv,833,833,1.0,True,False,,,0,0.0,0.0,False,10.00000000000035,833,0.09999999999854481,0.10000000000582077,0.10000000000582077,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VTA16,vehicle,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta16.csv,11335,11335,1.0,True,False,,,0,0.0,0.0,False,9.918828304217387,11243,0.09999999999854481,0.10000000000582077,0.4000000000014552,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VTA17,vehicle,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta17.csv,4519,4519,1.0,True,False,,,0,0.0,0.0,False,9.853917662682699,4453,0.09999999999854481,0.10000000000582077,0.5,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VTA19,vehicle,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta19.csv,292,292,1.0,True,False,,,0,0.0,0.0,False,9.518900343643088,278,0.09999999999854481,0.10000000000582077,0.20000000000436557,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VTA1A,vehicle,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vta1a.csv,25676,25676,1.0,True,False,,,0,0.0,0.0,False,9.99493670886076,25663,0.09999999999854481,0.10000000000582077,0.5,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VTA1B,vehicle,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vta1b.csv,953,953,1.0,True,False,,,0,0.0,0.0,False,10.000000000000306,953,0.09999999999854481,0.10000000000582077,0.10000000000582077,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VTA2,vehicle,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta2.csv,10991,10991,1.0,True,False,,,0,0.0,0.0,False,9.834394904458598,10809,0.09999999999854481,0.10000000000582077,1.1999999999970896,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VTA20,vehicle,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta20.csv,3223,3223,1.0,True,False,,,0,0.0,0.0,False,5.859714463066472,1889,0.09999999999854481,0.3000000000029104,1.4000000000014552,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VTA21,vehicle,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta21.csv,2079,2079,1.0,True,False,,,0,0.0,0.0,False,9.966313763233739,2072,0.09999999999854481,0.10000000000582077,0.3000000000029104,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VTA22,vehicle,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta22.csv,1564,1564,1.0,True,False,,,0,0.0,0.0,False,9.999999999999813,1564,0.09999999999854481,0.10000000000582077,0.10000000000582077,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VTA23,vehicle,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta23.csv,1110,1110,1.0,True,False,,,0,0.0,0.0,False,9.945897204688778,1104,0.09999999999854481,0.10000000000582077,0.5999999999985448,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VTA24,vehicle,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta24.csv,1171,1171,1.0,True,False,,,0,0.0,0.0,False,9.52991452991453,1116,0.09999999999854481,0.10000000000582077,0.3000000000029104,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VTA25,vehicle,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta25.csv,646,646,1.0,True,False,,,0,0.0,0.0,False,8.356589147286822,540,0.09999999999854481,0.19999999999708962,1.0,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VTA26,vehicle,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta26.csv,1935,1935,1.0,True,False,,,0,0.0,0.0,False,8.092037228541821,1566,0.09999999999854481,0.19999999999708962,1.2999999999956344,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VTA27,vehicle,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta27.csv,2540,2540,1.0,True,False,,,0,0.0,0.0,False,9.594328475778084,2437,0.09999999999854481,0.10000000000582077,1.3000000000029104,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VTA28,vehicle,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta28.csv,4210,4210,1.0,True,False,,,0,0.0,0.0,False,9.871703492516174,4156,0.09999999999854481,0.10000000000582077,0.3000000000029104,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VTA29,vehicle,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta29.csv,23705,23705,1.0,True,False,,,0,0.0,0.0,False,9.769659129260878,23159,0.09999999999854481,0.10000000000582077,1.0,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
