source_file,stream,row_count,rows_with_fix,availability_fraction,position_update_count,median_update_interval_s,p90_update_interval_s,max_update_interval_s,measured_update_rate_hz,stale_threshold_s,stale_rows,stale_fraction,max_stale_duration_s,confirmed_outages
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vta1b.csv,vehicle,953,953,1.0,953,0.09999999999854481,0.10000000000582077,0.10000000000582077,10.000000000000306,1.0,0,0.0,0.0,0
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta2.csv,vehicle,10991,10991,1.0,10809,0.09999999999854481,0.10000000000582077,1.1999999999970896,9.834394904458598,1.0,1,9.09835319807115e-05,1.0999999999985448,0
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta20.csv,vehicle,3223,3223,1.0,1889,0.09999999999854481,0.3000000000029104,1.4000000000014552,5.859714463066472,1.0,5,0.0015513496742165685,1.3000000000029104,0
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta21.csv,vehicle,2079,2079,1.0,2072,0.09999999999854481,0.10000000000582077,0.3000000000029104,9.966313763233739,1.0,0,0.0,0.20000000000436557,0
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta22.csv,vehicle,1564,1564,1.0,1564,0.09999999999854481,0.10000000000582077,0.10000000000582077,9.999999999999813,1.0,0,0.0,0.0,0
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta23.csv,vehicle,1110,1110,1.0,1104,0.09999999999854481,0.10000000000582077,0.5999999999985448,9.945897204688778,1.0,0,0.0,0.5,0
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta24.csv,vehicle,1171,1171,1.0,1116,0.09999999999854481,0.10000000000582077,0.3000000000029104,9.52991452991453,1.0,0,0.0,0.20000000000436557,0
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta25.csv,vehicle,646,646,1.0,540,0.09999999999854481,0.19999999999708962,1.0,8.356589147286822,1.0,0,0.0,0.9000000000014552,0
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta26.csv,vehicle,1935,1935,1.0,1566,0.09999999999854481,0.19999999999708962,1.2999999999956344,8.092037228541821,1.0,3,0.0015503875968992248,1.1999999999970896,0
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta27.csv,vehicle,2540,2540,1.0,2437,0.09999999999854481,0.10000000000582077,1.3000000000029104,9.594328475778084,1.0,2,0.0007874015748031496,1.1999999999970896,0
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta28.csv,vehicle,4210,4210,1.0,4156,0.09999999999854481,0.10000000000582077,0.3000000000029104,9.871703492516174,1.0,0,0.0,0.20000000000436557,0
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta29.csv,vehicle,23705,23705,1.0,23159,0.09999999999854481,0.10000000000582077,1.0,9.769659129260878,1.0,0,0.0,0.9000000000014552,0
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta3.csv,vehicle,645,645,1.0,643,0.09999999999854481,0.10000000000582077,0.3000000000029104,9.968944099378657,1.0,0,0.0,0.20000000000436557,0
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta30.csv,vehicle,17136,17136,1.0,15988,0.09999999999854481,0.10000000000582077,1.2000000000043656,9.330026262036768,1.0,2,0.00011671335200746966,1.1000000000058208,0
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta4.csv,vehicle,1789,1789,1.0,1789,0.09999999999854481,0.10000000000582077,0.10000000000582077,9.999999999999837,1.0,0,0.0,0.0,0
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta5.csv,vehicle,307,307,1.0,307,0.09999999999854481,0.10000000000582077,0.10000000000582077,10.000000000000476,1.0,0,0.0,0.0,0
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta6.csv,vehicle,1376,1376,1.0,1376,0.09999999999854481,0.10000000000582077,0.10000000000582077,10.0,1.0,0,0.0,0.0,0
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta7.csv,vehicle,840,840,1.0,840,0.09999999999854481,0.10000000000582077,0.10000000000582077,9.999999999999826,1.0,0,0.0,0.0,0
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta8.csv,vehicle,3676,3676,1.0,3321,0.09999999999854481,0.10000000000582077,1.7999999999956344,9.034013605442176,1.0,12,0.003264417845484222,1.6999999999970896,0
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta9.csv,vehicle,156,156,1.0,156,0.09999999999854481,0.10000000000582077,0.10000000000582077,10.0,1.0,0,0.0,0.0,0
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vtb1.csv,vehicle,32459,32459,1.0,31783,0.09999999999854481,0.10000000000582077,1.2999999999956344,9.791730852178212,1.0,2,6.161619273545088e-05,1.1999999999970896,0
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vtb10.csv,vehicle,195,195,1.0,195,0.10000000000582077,0.10000000000582077,0.10000000000582077,9.999999999995499,1.0,0,0.0,0.0,0
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vtb11.csv,vehicle,361,361,1.0,361,0.10000000000582077,0.10000000000582077,0.10000000000582077,10.0,1.0,0,0.0,0.0,0
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vtb12.csv,vehicle,447,447,1.0,447,0.10000000000582077,0.10000000000582077,0.10000000000582077,10.000000000001958,1.0,0,0.0,0.0,0
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vtb2.csv,vehicle,5712,5712,1.0,5273,0.09999999999854481,0.10000000000582077,1.7000000000043656,9.231308002101231,1.0,9,0.0015756302521008404,1.5999999999985448,0
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vtb3.csv,vehicle,8240,8240,1.0,6750,0.09999999999854481,0.10000000000582077,1.3000000000029104,8.19152809807014,1.0,7,0.0008495145631067961,1.1999999999970896,0
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vtb4.csv,vehicle,556,556,1.0,526,0.09999999999854481,0.10000000000582077,0.5999999999985448,9.476534296029877,1.0,0,0.0,0.5,0
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vtb5.csv,vehicle,64388,64388,1.0,63903,0.09999999999854481,0.10000000000582077,1.3000000000029104,9.92467423548231,1.0,3,4.659253277008138e-05,1.2000000000043656,0
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vtb6.csv,vehicle,498,498,1.0,498,0.10000000000582077,0.10000000000582077,0.10000000000582077,9.999999999997657,1.0,0,0.0,0.0,0
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vtb7.csv,vehicle,461,461,1.0,461,0.10000000000582077,0.10000000000582077,0.10000000000582077,10.0,1.0,0,0.0,0.0,0
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vtb8.csv,vehicle,668,668,1.0,668,0.10000000000582077,0.10000000000582077,0.10000000000582077,10.000000000000437,1.0,0,0.0,0.0,0
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vtb9.csv,vehicle,452,452,1.0,452,0.10000000000582077,0.10000000000582077,0.10000000000582077,9.999999999998709,1.0,0,0.0,0.0,0
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw1.csv,vehicle,20475,20475,1.0,5291,0.2999999999956344,0.8000000000029104,6.30000000000291,2.583764774836376,1.0,1568,0.07658119658119658,6.19999999999709,0
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw10.csv,vehicle,652,652,1.0,652,0.09999999999854481,0.10000000000582077,0.10000000000582077,10.000000000000224,1.0,0,0.0,0.0,0
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw11.csv,vehicle,4909,4909,1.0,4520,0.09999999999854481,0.10000000000582077,1.1999999999970896,9.207416462917632,1.0,1,0.00020370747606437156,1.0999999999985448,0
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw12.csv,vehicle,918,918,1.0,918,0.09999999999854481,0.10000000000582077,0.10000000000582077,9.999999999999524,1.0,0,0.0,0.0,0
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw13.csv,vehicle,284,284,1.0,284,0.09999999999854481,0.10000000000582077,0.10000000000582077,9.999999999998971,1.0,0,0.0,0.0,0
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw14a.csv,vehicle,3138,3138,1.0,3138,0.09999999999854481,0.10000000000582077,0.10000000000582077,9.999999999999861,1.0,0,0.0,0.0,0
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw14b.csv,vehicle,19588,19588,1.0,19588,0.09999999999854481,0.10000000000582077,0.10099999999511056,9.999999999999977,1.0,0,0.0,0.0,0
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw14c.csv,vehicle,15826,15826,1.0,14909,0.09999999999854481,0.10000000000582077,1.9000000000014552,9.421132457027293,1.0,19,0.0012005560470112473,1.7999999999956344,0
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw15.csv,vehicle,1391,1391,1.0,892,0.09999999999854481,0.2999999999956344,2.599999999998545,6.410071942446043,1.0,15,0.010783608914450037,2.5,0
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw16a.csv,vehicle,5879,5879,1.0,5729,0.09999999999854481,0.10000000000582077,0.7999999999956344,9.744811160258664,1.0,0,0.0,0.6999999999970896,0
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw16b.csv,vehicle,1126,1126,1.0,1126,0.09999999999854481,0.10000000000582077,0.10000000000582077,10.0,1.0,0,0.0,0.0,0
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw17.csv,vehicle,329,329,1.0,329,0.09999999999854481,0.10000000000582077,0.10000000000582077,9.999999999999112,1.0,0,0.0,0.0,0
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw2.csv,vehicle,52712,52712,1.0,51513,0.09999999999854481,0.10000000000582077,1.8999999999941792,9.772533247329783,1.0,16,0.00030353619669145547,1.7999999999956344,0
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw3.csv,vehicle,3861,3861,1.0,3856,0.09999999999854481,0.10000000000582077,0.3000000000029104,9.987046632124352,1.0,0,0.0,0.20000000000436557,0
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw4.csv,vehicle,126527,126527,1.0,123766,0.09999999999854481,0.10000000000582077,2.0,9.781783981158018,1.0,21,0.00016597248018209552,1.8999999999941792,0
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw5.csv,vehicle,1012,1012,1.0,1000,0.09999999999854481,0.10000000000582077,0.3000000000029104,9.881305637982338,1.0,0,0.0,0.20000000000436557,0
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw6.csv,vehicle,1281,1281,1.0,1281,0.09999999999854481,0.10000000000582077,0.10000000000582077,10.0,1.0,0,0.0,0.0,0
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw7.csv,vehicle,1602,1602,1.0,1601,0.09999999999854481,0.10000000000582077,0.19999999999708962,9.993753903810209,1.0,0,0.0,0.09999999999854481,0
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw8.csv,vehicle,1529,1529,1.0,1522,0.09999999999854481,0.10000000000582077,0.5,9.954188481675203,1.0,0,0.0,0.4000000000014552,0
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw9.csv,vehicle,553,553,1.0,553,0.09999999999854481,0.10000000000582077,0.10000000000582077,10.000000000000528,1.0,0,0.0,0.0,0
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Y1.csv,vehicle,70285,70285,1.0,67912,0.09999999999854481,0.10000000000582077,384.6000000000058,8.857802473000474,1.0,26,0.00036992245856157073,1.7000000000043656,0
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/M (Driver B)/V-M.csv,vehicle,105995,105995,1.0,101590,0.09999999999854481,0.10000000000582077,2.6000000000058208,9.584591289908674,1.0,59,0.0005566300297183829,2.5,0
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/S (Driver A)/S1/V-S1.csv,vehicle,51790,51790,1.0,49528,0.09999999999854481,0.10000000000582077,2.0,9.563412373522818,1.0,36,0.0006951148870438309,1.9000000000014552,0
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/S (Driver A)/S2/V-S2.csv,vehicle,93900,93900,1.0,89628,0.09999999999854481,0.10000000000582077,2.8999999999941792,9.545246386998523,1.0,188,0.002002129925452609,2.7999999999956344,0
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/S (Driver A)/S3a/V-S3a.csv,vehicle,24660,24660,1.0,23711,0.10000000000582077,0.10000000000582077,1.5,9.615150654933256,1.0,5,0.00020275750202757503,1.4000000000087311,0
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/S (Driver A)/S3b/V-S3b.csv,vehicle,6840,6840,1.0,6605,0.10000000000582077,0.10000000000582077,0.5,9.656382512063043,1.0,0,0.0,0.40000000000873115,0
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/S (Driver A)/S3c/V-S3c.csv,vehicle,37220,37220,1.0,36279,0.10000000000582077,0.10000000000582077,10.80000000000291,9.74717214326014,1.0,112,0.0030091348737238044,10.700000000011642,0
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/S (Driver A)/S4/V-S4.csv,vehicle,97824,97824,1.0,90316,0.09999999999854481,0.10000000000582077,2.1000000000058208,9.232585716914398,1.0,63,0.0006440137389597645,2.0,0
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/St (Driver C)/St1/V-St1.csv,vehicle,57213,57213,1.0,56198,0.09999999999854481,0.10000000000582077,2.900000000001455,9.822589666503536,1.0,34,0.0005942705329208397,2.8000000000029104,0
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/St (Driver C)/St4/V-St4.csv,vehicle,13591,13591,1.0,13588,0.09999999999854481,0.10000000000582077,0.20000000000436557,9.997792494481237,1.0,0,0.0,0.10000000000582077,0
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/St (Driver C)/St6/V-St6.csv,vehicle,51360,51360,1.0,50885,0.09999999999854481,0.10000000000582077,1.2000000000043656,9.90751377557974,1.0,2,3.8940809968847354e-05,1.0999999999985448,0
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/St (Driver C)/St7/V-St7.csv,vehicle,44427,44427,1.0,43365,0.09999999999854481,0.10000000000582077,5.100000000005821,9.615717231744895,1.0,19,0.0004276678596349067,2.0,0
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfa01/V-Vfa01.csv,vehicle,11535,11535,1.0,11231,0.09999999999854481,0.10000000000582077,1.6999999999970896,9.736431420149112,1.0,8,0.0006935413957520589,1.5999999999985448,0
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfa02/V-Vfa02.csv,vehicle,67755,67755,1.0,67434,0.09999999999854481,0.10000000000582077,0.9000000000014552,9.952622723381642,1.0,0,0.0,0.8000000000029104,0
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb01a/V-Vfb01a.csv,vehicle,17000,17000,1.0,15754,0.09999999999854481,0.10000000000582077,3.6000000000058208,9.267015706806275,1.0,25,0.0014705882352941176,3.5,0
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb01b/V-Vfb01b.csv,vehicle,3880,3880,1.0,3846,0.09999999999854481,0.10000000000582077,0.7000000000043656,9.912348543438993,1.0,0,0.0,0.6000000000058208,0
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb01c/V-Vfb01c.csv,vehicle,6320,6320,1.0,6318,0.09999999999854481,0.10000000000582077,0.20000000000436557,9.996834942237673,1.0,0,0.0,0.10000000000582077,0
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb01d/V-Vfb01d.csv,vehicle,10713,10713,1.0,9323,0.09999999999854481,0.10000000000582077,1.1999999999970896,8.702389843166507,1.0,1,9.334453467749463e-05,1.0999999999985448,0
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02a/V-Vfb02a.csv,vehicle,35960,35960,1.0,35941,0.10000000000582077,0.10000000000582077,0.4000000000014552,9.994716204566307,1.0,0,0.0,0.3000000000029104,0
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02b/V-Vfb02b.csv,vehicle,11000,11000,1.0,10578,0.10000000000582077,0.10000000000582077,1.8999999999941792,9.616328757159666,1.0,8,0.0007272727272727272,1.8000000000029104,0
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02c/V-Vfb02c.csv,vehicle,640,640,1.0,640,0.10000000000582077,0.10000000000582077,0.10000000000582077,9.999999999998634,1.0,0,0.0,0.0,0
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02d/V-Vfb02d.csv,vehicle,880,880,1.0,867,0.10000000000582077,0.10000000000582077,0.5999999999912689,9.852104664390374,1.0,0,0.0,0.5,0
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02e/V-Vfb02e.csv,vehicle,980,980,1.0,980,0.10000000000582077,0.10000000000582077,0.10000000000582077,9.999999999999108,1.0,0,0.0,0.0,0
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02f/V-Vfb02f.csv,vehicle,660,660,1.0,660,0.10000000000582077,0.10000000000582077,0.10000000000582077,9.999999999998675,1.0,0,0.0,0.0,0
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02g/V-Vfb02g.csv,vehicle,27159,27159,1.0,27148,0.10000000000582077,0.10000000000582077,0.3000000000029104,9.995949628102206,1.0,0,0.0,0.19999999999708962,0
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta01a/V-Vta1a.csv,vehicle,25821,25821,1.0,25751,0.09999999999854481,0.10000000000582077,1.0,9.972889233152594,1.0,0,0.0,0.8999999999941792,0
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta01b/V-Vta1b.csv,vehicle,956,956,1.0,956,0.09999999999854481,0.10000000000582077,0.10000000000582077,10.0,1.0,0,0.0,0.0,0
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta02/V-Vta2.csv,vehicle,10995,10995,1.0,10813,0.09999999999854481,0.10000000000582077,1.1999999999970896,9.834455157358546,1.0,1,9.095043201455206e-05,1.0999999999985448,0
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta03/V-Vta3.csv,vehicle,875,875,1.0,822,0.09999999999854481,0.10000000000582077,0.4000000000014552,9.393592677345382,1.0,0,0.0,0.3000000000029104,0
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta04/V-Vta4.csv,vehicle,1809,1809,1.0,1809,0.09999999999854481,0.10000000000582077,0.10000000000582077,10.000000000000242,1.0,0,0.0,0.0,0
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta05/V-Vta5.csv,vehicle,357,357,1.0,357,0.09999999999854481,0.10000000000582077,0.10000000000582077,9.999999999998366,1.0,0,0.0,0.0,0
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta06/V-Vta6.csv,vehicle,1393,1393,1.0,1393,0.09999999999854481,0.10000000000582077,0.10000000000582077,9.999999999999686,1.0,0,0.0,0.0,0
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta07/V-Vta7.csv,vehicle,857,857,1.0,857,0.09999999999854481,0.10000000000582077,0.10000000000582077,10.00000000000017,1.0,0,0.0,0.0,0
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta08/V-Vta8.csv,vehicle,3697,3697,1.0,3342,0.09999999999854481,0.10000000000582077,1.7999999999956344,9.039502164502201,1.0,12,0.0032458750338111983,1.6999999999970896,0
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta09/V-Vta9.csv,vehicle,226,226,1.0,226,0.09999999999854481,0.10000000000582077,0.10000000000582077,10.0,1.0,0,0.0,0.0,0
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta10/V-Vta10.csv,vehicle,1570,1570,1.0,1570,0.09999999999854481,0.10000000000582077,0.10000000000582077,9.999999999999908,1.0,0,0.0,0.0,0
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta11/V-Vta11.csv,vehicle,589,589,1.0,589,0.09999999999854481,0.10000000000582077,0.10000000000582077,9.999999999999504,1.0,0,0.0,0.0,0
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta12/V-Vta12.csv,vehicle,690,690,1.0,690,0.09999999999854481,0.10000000000582077,0.10000000000582077,9.999999999999789,1.0,0,0.0,0.0,0
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta13/V-Vta13.csv,vehicle,473,473,1.0,473,0.09999999999854481,0.10000000000582077,0.10000000000582077,9.999999999999075,1.0,0,0.0,0.0,0
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta14/V-Vta14.csv,vehicle,2893,2893,1.0,2893,0.09999999999854481,0.10000000000582077,0.10000000000582077,9.999999999999849,1.0,0,0.0,0.0,0
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta15/V-Vta15.csv,vehicle,869,869,1.0,869,0.09999999999854481,0.10000000000582077,0.10000000000582077,10.000000000000503,1.0,0,0.0,0.0,0
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta16/V-Vta16.csv,vehicle,11361,11361,1.0,11269,0.09999999999854481,0.10000000000582077,0.4000000000014552,9.919014084507042,1.0,0,0.0,0.3000000000029104,0
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta17/V-Vta17.csv,vehicle,4594,4594,1.0,4528,0.09999999999854481,0.10000000000582077,0.5,9.856303069888899,1.0,0,0.0,0.4000000000014552,0
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta19/V-Vta19.csv,vehicle,310,310,1.0,296,0.09999999999854481,0.10000000000582077,0.20000000000436557,9.546925566342592,1.0,0,0.0,0.10000000000582077,0
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta20/V-Vta20.csv,vehicle,3223,3223,1.0,1889,0.09999999999854481,0.3000000000029104,1.4000000000014552,5.859714463066472,1.0,5,0.0015513496742165685,1.3000000000029104,0
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta21/V-Vta21.csv,vehicle,2088,2088,1.0,2081,0.09999999999854481,0.10000000000582077,0.3000000000029104,9.966459032103637,1.0,0,0.0,0.20000000000436557,0
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta22/V-Vta22.csv,vehicle,1572,1572,1.0,1572,0.09999999999854481,0.10000000000582077,0.10000000000582077,10.000000000000092,1.0,0,0.0,0.0,0
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta23/V-Vta23.csv,vehicle,1119,1119,1.0,1113,0.09999999999854481,0.10000000000582077,0.5999999999985448,9.946332737030799,1.0,0,0.0,0.5,0
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta24/V-Vta24.csv,vehicle,1184,1184,1.0,1129,0.09999999999854481,0.10000000000582077,0.3000000000029104,9.535080304310839,1.0,0,0.0,0.20000000000436557,0
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta25/V-Vta25.csv,vehicle,646,646,1.0,540,0.09999999999854481,0.19999999999708962,1.0,8.356589147286822,1.0,0,0.0,0.9000000000014552,0
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta26/V-Vta26.csv,vehicle,1947,1947,1.0,1578,0.09999999999854481,0.19999999999708962,1.2999999999956344,8.103802672148056,1.0,3,0.0015408320493066256,1.1999999999970896,0
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta27/V-Vta27.csv,vehicle,2853,2853,1.0,2559,0.09999999999854481,0.10000000000582077,3.099999999998545,8.969144460027913,1.0,58,0.020329477742726955,3.0,0
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta28/V-Vta28.csv,vehicle,4219,4219,1.0,4165,0.09999999999854481,0.10000000000582077,0.3000000000029104,9.871977240398225,1.0,0,0.0,0.20000000000436557,0
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta29/V-Vta29.csv,vehicle,23737,23737,1.0,23191,0.09999999999854481,0.10000000000582077,1.0,9.769969666329631,1.0,0,0.0,0.9000000000014552,0
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta30/V-Vta30.csv,vehicle,17179,17179,1.0,16021,0.09999999999854481,0.10000000000582077,1.2000000000043656,9.326967862133216,1.0,2,0.00011642121194481634,1.1000000000058208,0
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vtb (Driver E)/Vtb01/V-Vtb1.csv,vehicle,32459,32459,1.0,31783,0.09999999999854481,0.10000000000582077,1.2999999999956344,9.791730852178212,1.0,2,6.161619273545088e-05,1.1999999999970896,0
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vtb (Driver E)/Vtb02/V-Vtb2.csv,vehicle,5712,5712,1.0,5273,0.09999999999854481,0.10000000000582077,1.7000000000043656,9.231308002101231,1.0,9,0.0015756302521008404,1.5999999999985448,0
