relative_path,column,semantic_role,total_rows,missing_rows,missing_percentage,non_numeric_rows,is_constant,kind
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02b/V-Vfb02b.csv,Indicated Longitudinal Acceleration,accel_longitudinal,11000,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02b/V-Vfb02b.csv,Indicated Lateral Acceleration,accel_lateral,11000,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02b/V-Vfb02b.csv,Handbrake,handbrake,11000,0,0.0,0,True,exact
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02b/V-Vfb02b.csv,Gear Requested,gear_requested,11000,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02b/V-Vfb02b.csv,Gear,gear,11000,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02b/V-Vfb02b.csv,Engine Speed,engine_speed,11000,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02b/V-Vfb02b.csv,Coolant Temperature,coolant_temperature,11000,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02b/V-Vfb02b.csv,Clutch Position,clutch_position,11000,0,0.0,0,True,exact
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02b/V-Vfb02b.csv,Brake Pressure,brake_pressure,11000,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02b/V-Vfb02b.csv,Brake Position,brake_position,11000,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02b/V-Vfb02b.csv,Battery Voltage,battery_voltage,11000,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02b/V-Vfb02b.csv,Air Temperature,air_temperature,11000,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02b/V-Vfb02b.csv,Accelerator Pedal Position,accelerator_pedal,11000,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02c/V-Vfb02c.csv,No of GPS Satellites Available,gnss_satellites,640,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02c/V-Vfb02c.csv,Time Since Start of Day,time_of_day_s,640,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02c/V-Vfb02c.csv,Latitude,gnss_latitude,640,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02c/V-Vfb02c.csv,Longitude,gnss_longitude,640,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02c/V-Vfb02c.csv,Velocity,velocity,640,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02c/V-Vfb02c.csv,Heading,heading,640,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02c/V-Vfb02c.csv,Height,altitude,640,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02c/V-Vfb02c.csv,Vertical velocity,vertical_velocity,640,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02c/V-Vfb02c.csv,Sample period,sample_period_s,640,0,0.0,0,True,exact
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02c/V-Vfb02c.csv,Steering Angle,steering_angle,640,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02c/V-Vfb02c.csv,Wheel Speed Front Left,wheel_speed_fl,640,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02c/V-Vfb02c.csv,Wheel Speed Front Right,wheel_speed_fr,640,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02c/V-Vfb02c.csv,Wheel Speed Rear Left,wheel_speed_rl,640,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02c/V-Vfb02c.csv,Wheel Speed Rear Right,wheel_speed_rr,640,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02c/V-Vfb02c.csv,Yaw Rate,yaw_rate,640,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02c/V-Vfb02c.csv,Indicated Vehicle Speed,vehicle_speed,640,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02c/V-Vfb02c.csv,Indicated Longitudinal Acceleration,accel_longitudinal,640,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02c/V-Vfb02c.csv,Indicated Lateral Acceleration,accel_lateral,640,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02c/V-Vfb02c.csv,Handbrake,handbrake,640,0,0.0,0,True,exact
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02c/V-Vfb02c.csv,Gear Requested,gear_requested,640,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02c/V-Vfb02c.csv,Gear,gear,640,0,0.0,0,True,exact
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02c/V-Vfb02c.csv,Engine Speed,engine_speed,640,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02c/V-Vfb02c.csv,Coolant Temperature,coolant_temperature,640,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02c/V-Vfb02c.csv,Clutch Position,clutch_position,640,0,0.0,0,True,exact
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02c/V-Vfb02c.csv,Brake Pressure,brake_pressure,640,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02c/V-Vfb02c.csv,Brake Position,brake_position,640,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02c/V-Vfb02c.csv,Battery Voltage,battery_voltage,640,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02c/V-Vfb02c.csv,Air Temperature,air_temperature,640,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02c/V-Vfb02c.csv,Accelerator Pedal Position,accelerator_pedal,640,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02d/V-Vfb02d.csv,No of GPS Satellites Available,gnss_satellites,880,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02d/V-Vfb02d.csv,Time Since Start of Day,time_of_day_s,880,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02d/V-Vfb02d.csv,Latitude,gnss_latitude,880,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02d/V-Vfb02d.csv,Longitude,gnss_longitude,880,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02d/V-Vfb02d.csv,Velocity,velocity,880,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02d/V-Vfb02d.csv,Heading,heading,880,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02d/V-Vfb02d.csv,Height,altitude,880,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02d/V-Vfb02d.csv,Vertical velocity,vertical_velocity,880,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02d/V-Vfb02d.csv,Sample period,sample_period_s,880,0,0.0,0,True,exact
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02d/V-Vfb02d.csv,Steering Angle,steering_angle,880,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02d/V-Vfb02d.csv,Wheel Speed Front Left,wheel_speed_fl,880,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02d/V-Vfb02d.csv,Wheel Speed Front Right,wheel_speed_fr,880,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02d/V-Vfb02d.csv,Wheel Speed Rear Left,wheel_speed_rl,880,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02d/V-Vfb02d.csv,Wheel Speed Rear Right,wheel_speed_rr,880,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02d/V-Vfb02d.csv,Yaw Rate,yaw_rate,880,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02d/V-Vfb02d.csv,Indicated Vehicle Speed,vehicle_speed,880,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02d/V-Vfb02d.csv,Indicated Longitudinal Acceleration,accel_longitudinal,880,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02d/V-Vfb02d.csv,Indicated Lateral Acceleration,accel_lateral,880,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02d/V-Vfb02d.csv,Handbrake,handbrake,880,0,0.0,0,True,exact
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02d/V-Vfb02d.csv,Gear Requested,gear_requested,880,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02d/V-Vfb02d.csv,Gear,gear,880,0,0.0,0,True,exact
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02d/V-Vfb02d.csv,Engine Speed,engine_speed,880,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02d/V-Vfb02d.csv,Coolant Temperature,coolant_temperature,880,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02d/V-Vfb02d.csv,Clutch Position,clutch_position,880,0,0.0,0,True,exact
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02d/V-Vfb02d.csv,Brake Pressure,brake_pressure,880,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02d/V-Vfb02d.csv,Brake Position,brake_position,880,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02d/V-Vfb02d.csv,Battery Voltage,battery_voltage,880,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02d/V-Vfb02d.csv,Air Temperature,air_temperature,880,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02d/V-Vfb02d.csv,Accelerator Pedal Position,accelerator_pedal,880,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02e/V-Vfb02e.csv,No of GPS Satellites Available,gnss_satellites,980,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02e/V-Vfb02e.csv,Time Since Start of Day,time_of_day_s,980,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02e/V-Vfb02e.csv,Latitude,gnss_latitude,980,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02e/V-Vfb02e.csv,Longitude,gnss_longitude,980,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02e/V-Vfb02e.csv,Velocity,velocity,980,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02e/V-Vfb02e.csv,Heading,heading,980,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02e/V-Vfb02e.csv,Height,altitude,980,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02e/V-Vfb02e.csv,Vertical velocity,vertical_velocity,980,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02e/V-Vfb02e.csv,Sample period,sample_period_s,980,0,0.0,0,True,exact
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02e/V-Vfb02e.csv,Steering Angle,steering_angle,980,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02e/V-Vfb02e.csv,Wheel Speed Front Left,wheel_speed_fl,980,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02e/V-Vfb02e.csv,Wheel Speed Front Right,wheel_speed_fr,980,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02e/V-Vfb02e.csv,Wheel Speed Rear Left,wheel_speed_rl,980,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02e/V-Vfb02e.csv,Wheel Speed Rear Right,wheel_speed_rr,980,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02e/V-Vfb02e.csv,Yaw Rate,yaw_rate,980,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02e/V-Vfb02e.csv,Indicated Vehicle Speed,vehicle_speed,980,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02e/V-Vfb02e.csv,Indicated Longitudinal Acceleration,accel_longitudinal,980,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02e/V-Vfb02e.csv,Indicated Lateral Acceleration,accel_lateral,980,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02e/V-Vfb02e.csv,Handbrake,handbrake,980,0,0.0,0,True,exact
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02e/V-Vfb02e.csv,Gear Requested,gear_requested,980,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02e/V-Vfb02e.csv,Gear,gear,980,0,0.0,0,True,exact
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02e/V-Vfb02e.csv,Engine Speed,engine_speed,980,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02e/V-Vfb02e.csv,Coolant Temperature,coolant_temperature,980,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02e/V-Vfb02e.csv,Clutch Position,clutch_position,980,0,0.0,0,True,exact
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02e/V-Vfb02e.csv,Brake Pressure,brake_pressure,980,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02e/V-Vfb02e.csv,Brake Position,brake_position,980,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02e/V-Vfb02e.csv,Battery Voltage,battery_voltage,980,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02e/V-Vfb02e.csv,Air Temperature,air_temperature,980,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02e/V-Vfb02e.csv,Accelerator Pedal Position,accelerator_pedal,980,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02f/V-Vfb02f.csv,No of GPS Satellites Available,gnss_satellites,660,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02f/V-Vfb02f.csv,Time Since Start of Day,time_of_day_s,660,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02f/V-Vfb02f.csv,Latitude,gnss_latitude,660,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02f/V-Vfb02f.csv,Longitude,gnss_longitude,660,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02f/V-Vfb02f.csv,Velocity,velocity,660,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02f/V-Vfb02f.csv,Heading,heading,660,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02f/V-Vfb02f.csv,Height,altitude,660,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02f/V-Vfb02f.csv,Vertical velocity,vertical_velocity,660,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02f/V-Vfb02f.csv,Sample period,sample_period_s,660,0,0.0,0,True,exact
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02f/V-Vfb02f.csv,Steering Angle,steering_angle,660,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02f/V-Vfb02f.csv,Wheel Speed Front Left,wheel_speed_fl,660,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02f/V-Vfb02f.csv,Wheel Speed Front Right,wheel_speed_fr,660,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02f/V-Vfb02f.csv,Wheel Speed Rear Left,wheel_speed_rl,660,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02f/V-Vfb02f.csv,Wheel Speed Rear Right,wheel_speed_rr,660,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02f/V-Vfb02f.csv,Yaw Rate,yaw_rate,660,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02f/V-Vfb02f.csv,Indicated Vehicle Speed,vehicle_speed,660,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02f/V-Vfb02f.csv,Indicated Longitudinal Acceleration,accel_longitudinal,660,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02f/V-Vfb02f.csv,Indicated Lateral Acceleration,accel_lateral,660,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02f/V-Vfb02f.csv,Handbrake,handbrake,660,0,0.0,0,True,exact
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02f/V-Vfb02f.csv,Gear Requested,gear_requested,660,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02f/V-Vfb02f.csv,Gear,gear,660,0,0.0,0,True,exact
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02f/V-Vfb02f.csv,Engine Speed,engine_speed,660,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02f/V-Vfb02f.csv,Coolant Temperature,coolant_temperature,660,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02f/V-Vfb02f.csv,Clutch Position,clutch_position,660,0,0.0,0,True,exact
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02f/V-Vfb02f.csv,Brake Pressure,brake_pressure,660,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02f/V-Vfb02f.csv,Brake Position,brake_position,660,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02f/V-Vfb02f.csv,Battery Voltage,battery_voltage,660,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02f/V-Vfb02f.csv,Air Temperature,air_temperature,660,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02f/V-Vfb02f.csv,Accelerator Pedal Position,accelerator_pedal,660,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02g/V-Vfb02g.csv,No of GPS Satellites Available,gnss_satellites,27159,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02g/V-Vfb02g.csv,Time Since Start of Day,time_of_day_s,27159,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02g/V-Vfb02g.csv,Latitude,gnss_latitude,27159,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02g/V-Vfb02g.csv,Longitude,gnss_longitude,27159,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02g/V-Vfb02g.csv,Velocity,velocity,27159,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02g/V-Vfb02g.csv,Heading,heading,27159,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02g/V-Vfb02g.csv,Height,altitude,27159,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02g/V-Vfb02g.csv,Vertical velocity,vertical_velocity,27159,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02g/V-Vfb02g.csv,Sample period,sample_period_s,27159,0,0.0,0,True,exact
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02g/V-Vfb02g.csv,Steering Angle,steering_angle,27159,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02g/V-Vfb02g.csv,Wheel Speed Front Left,wheel_speed_fl,27159,0,0.0,0,False,exact
