source_file,session_id,stream,dataset_family,payload_hash,segment_id,segment_index,start_row,end_row,row_count,start_time_s,end_time_s,duration_s,gap_before_s,median_interval_s,measured_rate_hz,segmentation_reason,is_short
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Y1.csv,Y1,vehicle,synchronized_uncategorized,382cb04c75e8655bb498c98f50a354f1091c3750a391310e1bf2c1767a7f6478,382cb04c75e8:001,1,4558,70099,65542,62669.6,69223.7,6554.0999999999985,254.0,0.09999999999854481,10.00000000014552,"forward gap of 254.0s exceeds threshold 10.0s (max(100.0x median interval 0.1000s, 10.0s))",False
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Y1.csv,Y1,vehicle,synchronized_uncategorized,382cb04c75e8655bb498c98f50a354f1091c3750a391310e1bf2c1767a7f6478,382cb04c75e8:002,2,70100,70284,185,69608.3,69626.7,18.39999999999418,384.6000000000058,0.10000000000582077,9.999999999417923,"forward gap of 384.6s exceeds threshold 10.0s (max(100.0x median interval 0.1000s, 10.0s))",False
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/M (Driver B)/V-M.csv,M,vehicle,unsynchronized_categorized,efd2d4ff28f3689cdd19906c969053665fe959435622af8483c47e1ae5e3f829,efd2d4ff28f3:000,0,0,105994,105995,29606.4,40205.8,10599.400000000001,,0.09999999999854481,10.00000000014552,first segment of file,False
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/S (Driver A)/S1/V-S1.csv,S1,vehicle,unsynchronized_categorized,c36ee220cd88bd10273cc1d700ff924db036c3d2d816b51a5df99da654da7c6e,c36ee220cd88:000,0,0,51789,51790,32864.7,38043.6,5178.9000000000015,,0.09999999999854481,10.00000000014552,first segment of file,False
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/S (Driver A)/S2/V-S2.csv,S2,vehicle,unsynchronized_categorized,37ece1cc50549518a430ebf2b93a3c06ec358229133ff471686d8a0e78e0b0dc,37ece1cc5054:000,0,0,93899,93900,39824.4,49214.3,9389.900000000001,,0.09999999999854481,10.00000000014552,first segment of file,False
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/S (Driver A)/S3a/V-S3a.csv,S3A,vehicle,unsynchronized_categorized,444577aa16f7257f5d05cf9441611d5132e258023609689b29bf6c46328defa4,444577aa16f7:000,0,0,24659,24660,66114.2,68580.1,2465.9000000000087,,0.10000000000582077,9.999999999417923,first segment of file,False
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/S (Driver A)/S3b/V-S3b.csv,S3B,vehicle,unsynchronized_categorized,5899a1aa790075c7ac0bb5683dcf106a6b880b549cca155bd7c0d37c6544606a,5899a1aa7900:000,0,0,6839,6840,68580.2,69264.1,683.9000000000087,,0.10000000000582077,9.999999999417923,first segment of file,False
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/S (Driver A)/S3c/V-S3c.csv,S3C,vehicle,unsynchronized_categorized,b8761d5bd8d52fb88c10adbbd91b0437b173027b49c302b3ff017b03ba9189a8,b8761d5bd8d5:000,0,0,37219,37220,69264.2,72986.1,3721.9000000000087,,0.10000000000582077,9.999999999417923,first segment of file,False
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/S (Driver A)/S4/V-S4.csv,S4,vehicle,unsynchronized_categorized,7232747a441e4e317b0f506619a53189eb41e00e89bc0128327fc668269c0c42,7232747a441e:000,0,0,97823,97824,62172.8,71955.1,9782.300000000003,,0.09999999999854481,10.00000000014552,first segment of file,False
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/St (Driver C)/St1/V-St1.csv,ST1,vehicle,unsynchronized_categorized,2b6c4ea1238edfbfea29ca43f694307d30dc48f15b20ce8d0df378541ad81f5f,2b6c4ea1238e:000,0,0,57212,57213,35349.9,41071.1,5721.199999999997,,0.09999999999854481,10.00000000014552,first segment of file,False
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/St (Driver C)/St4/V-St4.csv,ST4,vehicle,unsynchronized_categorized,1eb361eb39050df0dfa40ab574e622744f2b43ec7a212e8d1650469e5752c1da,1eb361eb3905:000,0,0,13590,13591,45917.6,47276.6,1359.0,,0.09999999999854481,10.00000000014552,first segment of file,False
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/St (Driver C)/St6/V-St6.csv,ST6,vehicle,unsynchronized_categorized,30836ca9e7edd4159cc7c6c7e57b5c2506632eb0b425aad242ac58ad4e0821d7,30836ca9e7ed:000,0,0,51359,51360,47933.7,53069.6,5135.9000000000015,,0.09999999999854481,10.00000000014552,first segment of file,False
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/St (Driver C)/St7/V-St7.csv,ST7,vehicle,unsynchronized_categorized,738f4d6048ebe0c546c333422a88b1265dd2669884310c0d0733266199ac78e0,738f4d6048eb:000,0,0,44426,44427,63257.9,67767.6,4509.700000000004,,0.09999999999854481,10.00000000014552,first segment of file,False
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfa01/V-Vfa01.csv,VFA01,vehicle,unsynchronized_categorized,e690a419193d8d79892553606826ba703b7c6ccd4231c7febaf64e0d4333c63b,e690a419193d:000,0,0,11534,11535,33622.0,34775.4,1153.4000000000015,,0.09999999999854481,10.00000000014552,first segment of file,False
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfa02/V-Vfa02.csv,VFA02,vehicle,unsynchronized_categorized,85b9631ca6a8ce0cadc79ab32f581d28eaec3186a86ee2fc5a2af88766af8f29,85b9631ca6a8:000,0,0,67754,67755,35829.9,42605.3,6775.4000000000015,,0.09999999999854481,10.00000000014552,first segment of file,False
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb01a/V-Vfb01a.csv,VFB01A,vehicle,unsynchronized_categorized,21086d0da7c148cf45e70d2a2dbdf8bb1dbdbed97bfd296f008ed9b20e301a07,21086d0da7c1:000,0,0,16999,17000,59124.2,60824.1,1699.9000000000015,,0.09999999999854481,10.00000000014552,first segment of file,False
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb01b/V-Vfb01b.csv,VFB01B,vehicle,unsynchronized_categorized,12adad36bfe8373a75051deae12cb6b161fd137d651722bae6f210ffcc392f68,12adad36bfe8:000,0,0,3879,3880,60824.2,61212.1,387.90000000000146,,0.09999999999854481,10.00000000014552,first segment of file,False
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb01c/V-Vfb01c.csv,VFB01C,vehicle,unsynchronized_categorized,09a85a869ba39e721a7ac7ff165d6d51667feda4fdbf51c47aa5d76d0503a7f4,09a85a869ba3:000,0,0,6319,6320,61212.2,61844.1,631.9000000000015,,0.09999999999854481,10.00000000014552,first segment of file,False
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb01d/V-Vfb01d.csv,VFB01D,vehicle,unsynchronized_categorized,acd1d299bbbe394c357e9a4bf0fd396cee892cad3e50eeb85371c6b3e349e0fc,acd1d299bbbe:000,0,0,10712,10713,61844.2,62915.4,1071.2000000000044,,0.09999999999854481,10.00000000014552,first segment of file,False
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02a/V-Vfb02a.csv,VFB02A,vehicle,unsynchronized_categorized,7385001a020fe0f1f5505f12d104887055bddf43a584c727324f25b5f765d6d6,7385001a020f:000,0,0,35959,35960,64933.4,68529.3,3595.9000000000015,,0.10000000000582077,9.999999999417923,first segment of file,False
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02b/V-Vfb02b.csv,VFB02B,vehicle,unsynchronized_categorized,53d6e6cbf04dad18ea5bc8c9545b31766a781dad0e7c1b6e9f465163edcb2e6b,53d6e6cbf04d:000,0,0,10999,11000,68529.4,69629.3,1099.9000000000087,,0.10000000000582077,9.999999999417923,first segment of file,False
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02c/V-Vfb02c.csv,VFB02C,vehicle,unsynchronized_categorized,e4c8be628e339bc594b8fbb404bfa16e3eeb810759d3449105224e345156e404,e4c8be628e33:000,0,0,639,640,69629.4,69693.3,63.90000000000873,,0.10000000000582077,9.999999999417923,first segment of file,False
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02d/V-Vfb02d.csv,VFB02D,vehicle,unsynchronized_categorized,c4ec36119c943d6e6e3f993dcfbff587afed9e2fbbb7a37afef597d97ef828ef,c4ec36119c94:000,0,0,879,880,69693.4,69781.3,87.90000000000873,,0.10000000000582077,9.999999999417923,first segment of file,False
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02e/V-Vfb02e.csv,VFB02E,vehicle,unsynchronized_categorized,0c64377b6fab3843269019c4bf8befefab3c88908da40b83b516d661b53d939f,0c64377b6fab:000,0,0,979,980,69781.4,69879.3,97.90000000000873,,0.10000000000582077,9.999999999417923,first segment of file,False
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02f/V-Vfb02f.csv,VFB02F,vehicle,unsynchronized_categorized,8c3c6211b26146bd6bf53027fe63a7d2210ee68756d60e66d7550e6b4d016b39,8c3c6211b261:000,0,0,659,660,69879.4,69945.3,65.90000000000873,,0.10000000000582077,9.999999999417923,first segment of file,False
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02g/V-Vfb02g.csv,VFB02G,vehicle,unsynchronized_categorized,878198cfe5fcab64ddd0805ab5fce3f2b10c5def12ee8c44d03543e51620d553,878198cfe5fc:000,0,0,27158,27159,69945.4,72661.2,2715.800000000003,,0.10000000000582077,9.999999999417923,first segment of file,False
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta01a/V-Vta1a.csv,VTA1A,vehicle,unsynchronized_categorized,10e9b3604d9087b359145ab5ef4effd58d5e77642d55e4107e7c2607f76005d3,10e9b3604d90:000,0,0,25820,25821,38506.6,41088.6,2582.0,,0.09999999999854481,10.00000000014552,first segment of file,False
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta01b/V-Vta1b.csv,VTA1B,vehicle,unsynchronized_categorized,c2310873c85bbee53c043fdb444b554658ef4d72b5c0170e112941e3f392d00a,c2310873c85b:000,0,0,955,956,41088.7,41184.2,95.5,,0.09999999999854481,10.00000000014552,first segment of file,False
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta02/V-Vta2.csv,VTA2,vehicle,unsynchronized_categorized,880d9b6b520224a0840a58751beaf37b2c70f1d29e3e469dd47e11727d926ab4,880d9b6b5202:000,0,0,10994,10995,41190.0,42289.4,1099.4000000000015,,0.09999999999854481,10.00000000014552,first segment of file,False
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta03/V-Vta3.csv,VTA3,vehicle,unsynchronized_categorized,d818af3087a250e0dff78402822f9ed7f2498bbe684f644c446f1d9b14fcaaba,d818af3087a2:000,0,0,874,875,42351.1,42438.5,87.40000000000146,,0.09999999999854481,10.00000000014552,first segment of file,False
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta04/V-Vta4.csv,VTA4,vehicle,unsynchronized_categorized,451d71e480947c47fa3539706b8e0f12bc96c1da2368529ffbba828c98657b7c,451d71e48094:000,0,0,1808,1809,42443.3,42624.1,180.79999999999563,,0.09999999999854481,10.00000000014552,first segment of file,False
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta05/V-Vta5.csv,VTA5,vehicle,unsynchronized_categorized,006c4dbcebbb02cdf4ebde111062913f7c013bb2965be9639f57dc99de240466,006c4dbcebbb:000,0,0,356,357,42628.7,42664.3,35.60000000000582,,0.09999999999854481,10.00000000014552,first segment of file,False
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta06/V-Vta6.csv,VTA6,vehicle,unsynchronized_categorized,f3740003df907ad034951826b47b016627c658b79b7c4112faad59657fbf0c0b,f3740003df90:000,0,0,1392,1393,42668.1,42807.3,139.20000000000437,,0.09999999999854481,10.00000000014552,first segment of file,False
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta07/V-Vta7.csv,VTA7,vehicle,unsynchronized_categorized,215ce5897fe205c0778beea0830d4c2c6c6d6c7a7e231b4b24ac0999a016848b,215ce5897fe2:000,0,0,856,857,42812.1,42897.7,85.59999999999854,,0.09999999999854481,10.00000000014552,first segment of file,False
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta08/V-Vta8.csv,VTA8,vehicle,unsynchronized_categorized,a60313a99b19a13177337805b2d151b6a589c1ef5aad7191e84e45c3fb2beb29,a60313a99b19:000,0,0,3696,3697,42902.0,43271.6,369.59999999999854,,0.09999999999854481,10.00000000014552,first segment of file,False
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta09/V-Vta9.csv,VTA9,vehicle,unsynchronized_categorized,e5b95bb24041e9a2b6302b87ae7a043c8453b8da4ab459979b37a0818ff47a70,e5b95bb24041:000,0,0,225,226,43276.2,43298.7,22.5,,0.09999999999854481,10.00000000014552,first segment of file,False
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta10/V-Vta10.csv,VTA10,vehicle,unsynchronized_categorized,81eb8079360e9f5e5c52da56edf8c9524b37c9085dff023c31281b7277aa9d89,81eb8079360e:000,0,0,1569,1570,43303.2,43460.1,156.90000000000146,,0.09999999999854481,10.00000000014552,first segment of file,False
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta11/V-Vta11.csv,VTA11,vehicle,unsynchronized_categorized,8dd0b5b44dfae32f3baad91bb63a4d9c850830314ac4cb597bf5577c33ad0672,8dd0b5b44dfa:000,0,0,588,589,43464.1,43522.9,58.80000000000291,,0.09999999999854481,10.00000000014552,first segment of file,False
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta12/V-Vta12.csv,VTA12,vehicle,unsynchronized_categorized,c28da9ae3d56a04ca2450ece3089cee68121d0fd641e1ba4a8b0f822692835f8,c28da9ae3d56:000,0,0,689,690,43527.2,43596.1,68.90000000000146,,0.09999999999854481,10.00000000014552,first segment of file,False
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta13/V-Vta13.csv,VTA13,vehicle,unsynchronized_categorized,9ca7b7b297bd2b3e2337871d7e6fac4efd6460f992dc57e0e79dcd448f923fe6,9ca7b7b297bd:000,0,0,472,473,43600.1,43647.3,47.200000000004366,,0.09999999999854481,10.00000000014552,first segment of file,False
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta14/V-Vta14.csv,VTA14,vehicle,unsynchronized_categorized,9bf8deb2cafd2296f679e1309ec975fb56823a476117336328bcf3cd4d7595ed,9bf8deb2cafd:000,0,0,2892,2893,43651.1,43940.3,289.20000000000437,,0.09999999999854481,10.00000000014552,first segment of file,False
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta15/V-Vta15.csv,VTA15,vehicle,unsynchronized_categorized,f4dae80b413a027f5de8f07d8ad86e975536aed8d3d0d11f199ea79f3860db9e,f4dae80b413a:000,0,0,868,869,43945.3,44032.1,86.79999999999563,,0.09999999999854481,10.00000000014552,first segment of file,False
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta16/V-Vta16.csv,VTA16,vehicle,unsynchronized_categorized,9b7b865bc44b9f807b3e07e8c2ba4d70c29abc42fbcd47d4231c047add52d3cf,9b7b865bc44b:000,0,0,11360,11361,44036.4,45172.4,1136.0,,0.09999999999854481,10.00000000014552,first segment of file,False
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta17/V-Vta17.csv,VTA17,vehicle,unsynchronized_categorized,b7937e94b73e534111cc2b9c8deb932a2350ceb17fa9d5abb2972329190f1ca1,b7937e94b73e:000,0,0,4593,4594,45177.5,45636.8,459.3000000000029,,0.09999999999854481,10.00000000014552,first segment of file,False
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta19/V-Vta19.csv,VTA19,vehicle,unsynchronized_categorized,579c090d5f55ed79d168e301dd4c28fc11317be44d730a1e3852c8f2147c3956,579c090d5f55:000,0,0,309,310,45655.2,45686.1,30.900000000001455,,0.09999999999854481,10.00000000014552,first segment of file,False
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta20/V-Vta20.csv,VTA20,vehicle,unsynchronized_categorized,533c9bef17f0d6ed94e475c9cdd29b926856b64421784b0031afb3c7a27b0ac8,533c9bef17f0:000,0,0,3222,3223,45715.0,46037.2,322.1999999999971,,0.09999999999854481,10.00000000014552,first segment of file,False
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta21/V-Vta21.csv,VTA21,vehicle,unsynchronized_categorized,735e5337c6f45103eb2aefc7804334331addd9129292d0708126ff1867232903,735e5337c6f4:000,0,0,2087,2088,46042.9,46251.6,208.6999999999971,,0.09999999999854481,10.00000000014552,first segment of file,False
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta22/V-Vta22.csv,VTA22,vehicle,unsynchronized_categorized,b0d92ef84541f4253cbcd7d37db23ace13ce1237a27952f04aa155dae88431a5,b0d92ef84541:000,0,0,1571,1572,46256.3,46413.4,157.09999999999854,,0.09999999999854481,10.00000000014552,first segment of file,False
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta23/V-Vta23.csv,VTA23,vehicle,unsynchronized_categorized,611eaccab9deb8563111f80a105e09b5e9f1fc2824a4d38ab3a6c3c2bcabf0ec,611eaccab9de:000,0,0,1118,1119,46418.3,46530.1,111.79999999999563,,0.09999999999854481,10.00000000014552,first segment of file,False
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta24/V-Vta24.csv,VTA24,vehicle,unsynchronized_categorized,d48c89250454ff4d7bb4c66fd21771863c9293a7bad5e693b16c3d3860f88e1a,d48c89250454:000,0,0,1183,1184,46534.6,46652.9,118.30000000000291,,0.09999999999854481,10.00000000014552,first segment of file,False
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta25/V-Vta25.csv,VTA25,vehicle,unsynchronized_categorized,f2f35847820a8927d8faa18a85e5b0e868ee916c8f5f7cf8785986d1e3d35227,f2f35847820a:000,0,0,645,646,46657.6,46722.1,64.5,,0.09999999999854481,10.00000000014552,first segment of file,False
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta26/V-Vta26.csv,VTA26,vehicle,unsynchronized_categorized,19fd1dd70b39a6fec08d37b775326b8b4e6e642c177650ee7c938bf5f9e60ad1,19fd1dd70b39:000,0,0,1946,1947,46726.5,46921.1,194.59999999999854,,0.09999999999854481,10.00000000014552,first segment of file,False
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta27/V-Vta27.csv,VTA27,vehicle,unsynchronized_categorized,8c60748d3366129becf1795cbcbb2e2eb5de118518f2ca02a67d1162b97a1cbc,8c60748d3366:000,0,0,2852,2853,46925.6,47210.8,285.20000000000437,,0.09999999999854481,10.00000000014552,first segment of file,False
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta28/V-Vta28.csv,VTA28,vehicle,unsynchronized_categorized,5aa02baf4555bc7924ffa6f72c3d22bddce46a38d0f69f7cb97be50dd5d69b64,5aa02baf4555:000,0,0,4218,4219,47215.5,47637.3,421.8000000000029,,0.09999999999854481,10.00000000014552,first segment of file,False
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta29/V-Vta29.csv,VTA29,vehicle,unsynchronized_categorized,91831cc8ad9ff68f3191937e3f1d87012ebff8e2cd984c0a01eaa7e4ca658fa6,91831cc8ad9f:000,0,0,23736,23737,48443.1,50816.7,2373.5999999999985,,0.09999999999854481,10.00000000014552,first segment of file,False
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta30/V-Vta30.csv,VTA30,vehicle,unsynchronized_categorized,452eb811579e84a93327da28516ad0cc21f52ea316726310d707b808a164fdc9,452eb811579e:000,0,0,17178,17179,50821.6,52539.4,1717.800000000003,,0.09999999999854481,10.00000000014552,first segment of file,False
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vtb (Driver E)/Vtb01/V-Vtb1.csv,VTB1,vehicle,unsynchronized_categorized,b935595d3039a751b3fe988c6fe447a717c9443c1efc6b7d3e1e45c59e2262aa,b935595d3039:000,0,0,32458,32459,53857.8,57103.6,3245.7999999999956,,0.09999999999854481,10.00000000014552,first segment of file,False
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vtb (Driver E)/Vtb02/V-Vtb2.csv,VTB2,vehicle,unsynchronized_categorized,06d3c23b08224ed04fdc71a985f253fad51856ac892cec13f2b3287726c46d1d,06d3c23b0822:000,0,0,5711,5712,57981.4,58552.5,571.0999999999985,,0.09999999999854481,10.00000000014552,first segment of file,False
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vtb (Driver E)/Vtb03/V-Vtb3.csv,VTB3,vehicle,unsynchronized_categorized,dea1ddbfcb41c74d798990b9d9f97b6a55b44b962662682a599213d3958969ed,dea1ddbfcb41:000,0,0,8288,8289,58558.3,59387.1,828.7999999999956,,0.09999999999854481,10.00000000014552,first segment of file,False
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vtb (Driver E)/Vtb04/V-Vtb4.csv,VTB4,vehicle,unsynchronized_categorized,a54aa8e94b78b512c9c8d52efc6a62ad3faf76a9672784ee0329d667ab3c1cc6,a54aa8e94b78:000,0,0,624,625,59392.0,59454.4,62.400000000001455,,0.09999999999854481,10.00000000014552,first segment of file,False
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vtb (Driver E)/Vtb05/V-Vtb5.csv,VTB5,vehicle,unsynchronized_categorized,ba82bba4bf4b8cd6c3dfa767e0241077aa5265e906777b8855017d630a827647,ba82bba4bf4b:000,0,0,64609,64610,59459.3,65920.2,6460.899999999994,,0.09999999999854481,10.00000000014552,first segment of file,False
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vtb (Driver E)/Vtb06/V-Vtb6.csv,VTB6,vehicle,unsynchronized_categorized,c23411d81547943913ff1fa1a65e0dacc4cb787aaf3ba5dff4e9a02e92644263,c23411d81547:000,0,0,507,508,65926.0,65976.7,50.69999999999709,,0.10000000000582077,9.999999999417923,first segment of file,False
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vtb (Driver E)/Vtb07/V-Vtb7.csv,VTB7,vehicle,unsynchronized_categorized,538130135fb40944ca8dea3af6ecf2db61ff3066b496add5edca7aa9b42a7fcc,538130135fb4:000,0,0,460,461,65981.2,66027.2,46.0,,0.10000000000582077,9.999999999417923,first segment of file,False
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vtb (Driver E)/Vtb08/V-Vtb8.csv,VTB8,vehicle,unsynchronized_categorized,5ec90eed9f351e7b509751e0a4edaab8835ff92410f5c91f4b83208612f92a9c,5ec90eed9f35:000,0,0,698,699,66032.0,66101.8,69.80000000000291,,0.10000000000582077,9.999999999417923,first segment of file,False
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vtb (Driver E)/Vtb09/V-Vtb9.csv,VTB9,vehicle,unsynchronized_categorized,9e25f7d2ed49bbc025a5e0da6e606040f1390698622e78cde4a036de20e11353,9e25f7d2ed49:000,0,0,456,457,66106.6,66152.2,45.59999999999127,,0.10000000000582077,9.999999999417923,first segment of file,False
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vtb (Driver E)/Vtb10/V-Vtb10.csv,VTB10,vehicle,unsynchronized_categorized,8024f15a52069f27eae14572691fc098d9704bffce76daba0a7d08418ddef009,8024f15a5206:000,0,0,194,195,66156.9,66176.3,19.40000000000873,,0.10000000000582077,9.999999999417923,first segment of file,False
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vtb (Driver E)/Vtb11/V-Vtb11.csv,VTB11,vehicle,unsynchronized_categorized,d2d46c6ef06c85e614f350ba0285014c59302087f239298b92a84a7fded6cc0d,d2d46c6ef06c:000,0,0,432,433,66180.9,66224.1,43.20000000001164,,0.10000000000582077,9.999999999417923,first segment of file,False
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vtb (Driver E)/Vtb12/V-Vtb12.csv,VTB12,vehicle,unsynchronized_categorized,db2205971f960bd04d284a8ab45e81bc6c728763306843c9659f6e51aa753941,db2205971f96:000,0,0,489,490,66228.9,66277.8,48.90000000000873,,0.10000000000582077,9.999999999417923,first segment of file,False
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vtb (Driver E)/Vtb13/V-Vtb13.csv,VTB13,vehicle,unsynchronized_categorized,ca1e22196e53ee373c8f06fa018d9f3f896c684a36902c142388debf77361ea2,ca1e22196e53:000,0,0,1244,1245,67192.6,67317.0,124.39999999999418,,0.10000000000582077,9.999999999417923,first segment of file,False
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vw (Driver E)/Vw01/V-Vw1.csv,VW1,vehicle,unsynchronized_categorized,6323621a93212e1ad23caff0911eef4cb7a3cdca6dbc0cdef861bdd615969de5,6323621a9321:000,0,0,20474,20475,34575.4,36622.8,2047.4000000000015,,0.09999999999854481,10.00000000014552,first segment of file,False
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vw (Driver E)/Vw02/V-Vw2.csv,VW2,vehicle,unsynchronized_categorized,30733145dc375b2892a21ec8f1548fa4df802a3bce640475db9b439a58389417,30733145dc37:000,0,0,52711,52712,36944.8,42215.9,5271.0999999999985,,0.09999999999854481,10.00000000014552,first segment of file,False
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vw (Driver E)/Vw03/V-Vw3.csv,VW3,vehicle,unsynchronized_categorized,4fa83e78d31139e504fadc8c0193371ecbe9aec25028acfdc7f676bb9789ebe7,4fa83e78d311:000,0,0,3940,3941,42232.0,42626.0,394.0,,0.09999999999854481,10.00000000014552,first segment of file,False
