session_id,stream,relative_path,start_time_s,end_time_s,duration_s,start_index,end_index,source,confidence,evidence
A3,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-A3.csv,150.018,334.01800000000003,184.00000000000003,300,668,observed_position_hold,observed_high,VERIFIED_FROM_FILE
A3,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-A3.csv,334.01800000000003,511.017,176.99899999999997,668,1022,observed_position_hold,observed_high,VERIFIED_FROM_FILE
A3,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-A3.csv,511.017,688.017,177.00000000000006,1022,1376,observed_position_hold,observed_high,VERIFIED_FROM_FILE
A3,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-A3.csv,688.017,872.018,184.00099999999998,1376,1744,observed_position_hold,observed_high,VERIFIED_FROM_FILE
A3,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-A3.csv,872.018,1049.017,176.99900000000002,1744,2098,observed_position_hold,observed_high,VERIFIED_FROM_FILE
A3,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-A3.csv,1049.017,1229.018,180.00099999999998,2098,2458,observed_position_hold,observed_high,VERIFIED_FROM_FILE
A3,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-A3.csv,1229.018,1407.017,177.99900000000002,2458,2814,observed_position_hold,observed_high,VERIFIED_FROM_FILE
A3,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-A3.csv,1407.017,1593.018,186.00099999999998,2814,3186,observed_position_hold,observed_high,VERIFIED_FROM_FILE
A3,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-A3.csv,1593.018,1706.1670000000001,113.14900000000011,3186,3414,observed_position_hold,observed_high,VERIFIED_FROM_FILE
A3,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-A3.csv,1706.1670000000001,1807.666,101.4989999999998,3414,3617,observed_position_hold,observed_high,VERIFIED_FROM_FILE
A3,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-A3.csv,1807.666,1873.166,65.5,3617,3748,observed_position_hold,observed_high,VERIFIED_FROM_FILE
A3,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-A3.csv,1873.166,1951.166,78.0,3748,3904,observed_position_hold,observed_high,VERIFIED_FROM_FILE
A3,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-A3.csv,1951.166,2134.166,183.00000000000023,3904,4270,observed_position_hold,observed_high,VERIFIED_FROM_FILE
A3,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-A3.csv,2134.166,2314.166,180.0,4270,4630,observed_position_hold,observed_high,VERIFIED_FROM_FILE
A3,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-A3.csv,2314.166,2491.167,177.00099999999975,4630,4984,observed_position_hold,observed_high,VERIFIED_FROM_FILE
A3,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-A3.csv,2491.167,2673.167,182.0,4984,5348,observed_position_hold,observed_high,VERIFIED_FROM_FILE
A3,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-A3.csv,2673.167,2852.166,178.99900000000025,5348,5706,observed_position_hold,observed_high,VERIFIED_FROM_FILE
A3,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-A3.csv,2852.166,3031.167,179.00099999999975,5706,6064,observed_position_hold,observed_high,VERIFIED_FROM_FILE
A3,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-A3.csv,3031.167,3188.166,156.99900000000025,6064,6378,observed_position_hold,observed_high,VERIFIED_FROM_FILE
A3,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-A3.csv,3188.166,3290.166,102.0,6378,6582,observed_position_hold,observed_high,VERIFIED_FROM_FILE
A3,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-A3.csv,3290.166,3389.166,99.0,6582,6780,observed_position_hold,observed_high,VERIFIED_FROM_FILE
A3,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-A3.csv,3389.166,3572.666,183.5,6780,7147,observed_position_hold,observed_high,VERIFIED_FROM_FILE
A3,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-A3.csv,3572.666,3754.666,182.0,7147,7511,observed_position_hold,observed_high,VERIFIED_FROM_FILE
A3,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-A3.csv,3754.666,3828.167,73.50099999999975,7511,7658,observed_position_hold,observed_high,VERIFIED_FROM_FILE
A3,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-A3.csv,3828.167,3931.666,103.49900000000025,7658,7865,observed_position_hold,observed_high,VERIFIED_FROM_FILE
A3,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-A3.csv,3931.666,4111.666,180.0,7865,8225,observed_position_hold,observed_high,VERIFIED_FROM_FILE
A3,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-A3.csv,4111.666,4295.166,183.5,8225,8592,observed_position_hold,observed_high,VERIFIED_FROM_FILE
A3,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-A3.csv,4295.166,4390.667,95.5010000000002,8592,8783,observed_position_hold,observed_high,VERIFIED_FROM_FILE
A3,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-A3.csv,4390.667,4489.666,98.9989999999998,8783,8981,observed_position_hold,observed_high,VERIFIED_FROM_FILE
A3,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-A3.csv,4489.666,4651.166,161.5,8981,9304,observed_position_hold,observed_high,VERIFIED_FROM_FILE
A3,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-A3.csv,4651.166,4835.166,184.0,9304,9672,observed_position_hold,observed_high,VERIFIED_FROM_FILE
A3,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-A3.csv,4835.166,5010.167,175.0010000000002,9672,10022,observed_position_hold,observed_high,VERIFIED_FROM_FILE
A3,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-A3.csv,5010.167,5192.166,181.9989999999998,10022,10386,observed_position_hold,observed_high,VERIFIED_FROM_FILE
A3,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-A3.csv,5192.166,5371.166,179.0,10386,10744,observed_position_hold,observed_high,VERIFIED_FROM_FILE
A3,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-A3.csv,5371.166,5552.045,180.8789999999999,10744,11103,observed_position_hold,observed_high,VERIFIED_FROM_FILE
A5,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-A5.csv,0.023,38.823,38.8,0,388,observed_position_hold,observed_high,VERIFIED_FROM_FILE
A5,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-A5.csv,2783.823,2832.823,49.0,27838,28328,observed_position_hold,observed_high,VERIFIED_FROM_FILE
A5,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-A5.csv,3226.823,3256.823,30.0,32268,32568,observed_position_hold,observed_high,VERIFIED_FROM_FILE
A5,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-A5.csv,3305.823,3339.823,34.0,33058,33398,observed_position_hold,observed_high,VERIFIED_FROM_FILE
A5,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-A5.csv,3402.823,3437.822,34.99900000000025,34028,34378,observed_position_hold,observed_high,VERIFIED_FROM_FILE
A6,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-A6.csv,5104.54,5175.2390000000005,70.69900000000052,51044,51751,observed_position_hold,observed_high,VERIFIED_FROM_FILE
A6,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-A6.csv,5198.2390000000005,5347.6410000000005,149.40200000000004,51981,54134,observed_position_hold,observed_high,VERIFIED_FROM_FILE
A6,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-A6.csv,5347.6410000000005,5529.6410000000005,182.0,54134,55954,observed_position_hold,observed_high,VERIFIED_FROM_FILE
A6,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-A6.csv,8177.6410000000005,8252.641,74.99999999999909,82434,83184,observed_position_hold,observed_high,VERIFIED_FROM_FILE
A6,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-A6.csv,8252.641,8287.641,35.0,83184,83534,observed_position_hold,observed_high,VERIFIED_FROM_FILE
A6,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-A6.csv,8317.641,8453.643,136.0020000000004,83834,85194,observed_position_hold,observed_high,VERIFIED_FROM_FILE
A9,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-A9.csv,1039.054,1071.054,32.0,2078,2142,observed_position_hold,observed_high,VERIFIED_FROM_FILE
A9,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-A9.csv,1633.053,1664.054,31.000999999999976,3266,3328,observed_position_hold,observed_high,VERIFIED_FROM_FILE
A9,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-A9.csv,2023.053,2071.054,48.000999999999976,4046,4142,observed_position_hold,observed_high,VERIFIED_FROM_FILE
A9,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-A9.csv,2265.053,2297.054,32.001000000000204,4530,4594,observed_position_hold,observed_high,VERIFIED_FROM_FILE
A9,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-A9.csv,2714.053,2745.053,31.0,5428,5490,observed_position_hold,observed_high,VERIFIED_FROM_FILE
A9,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-A9.csv,2806.053,2847.053,41.0,5612,5694,observed_position_hold,observed_high,VERIFIED_FROM_FILE
A9,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-A9.csv,3161.054,3196.0550000000003,35.001000000000204,6322,6392,observed_position_hold,observed_high,VERIFIED_FROM_FILE
A9,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-A9.csv,3706.053,3740.054,34.001000000000204,7412,7480,observed_position_hold,observed_high,VERIFIED_FROM_FILE
A9,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-A9.csv,3765.053,3810.054,45.001000000000204,7530,7620,observed_position_hold,observed_high,VERIFIED_FROM_FILE
A9,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-A9.csv,3847.553,3907.053,59.5,7695,7814,observed_position_hold,observed_high,VERIFIED_FROM_FILE
I,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-I.csv,0.013000000000000001,436.51300000000003,436.50000000000006,0,4365,observed_position_hold,observed_high,VERIFIED_FROM_FILE
M,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-M.csv,992.1270000000001,1033.128,41.00099999999986,9879,10289,observed_position_hold,observed_high,VERIFIED_FROM_FILE
M,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-M.csv,3098.128,3228.128,130.0,30939,32239,observed_position_hold,observed_high,VERIFIED_FROM_FILE
M,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-M.csv,4083.228,4154.227,70.9989999999998,40790,41500,observed_position_hold,observed_high,VERIFIED_FROM_FILE
M,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-M.csv,4232.227,4264.127,31.900000000000546,42280,42599,observed_position_hold,observed_high,VERIFIED_FROM_FILE
M,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-M.csv,378.31,410.312,32.00200000000001,48009,48329,observed_position_hold,observed_high,VERIFIED_FROM_FILE
M,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-M.csv,1746.276,1792.275,45.999000000000024,61676,62136,observed_position_hold,observed_high,VERIFIED_FROM_FILE
M,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-M.csv,2640.276,2679.275,38.99900000000025,70616,71006,observed_position_hold,observed_high,VERIFIED_FROM_FILE
M,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-M.csv,3287.275,3317.2760000000003,30.001000000000204,77086,77386,observed_position_hold,observed_high,VERIFIED_FROM_FILE
M,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-M.csv,5533.275000000001,5577.276,44.000999999999294,99546,99986,observed_position_hold,observed_high,VERIFIED_FROM_FILE
S1,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-S1.csv,11.922,55.822,43.900000000000006,90,529,observed_position_hold,observed_high,VERIFIED_FROM_FILE
S1,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-S1.csv,4245.921,4315.9220000000005,70.0010000000002,42430,43130,observed_position_hold,observed_high,VERIFIED_FROM_FILE
S1,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-S1.csv,4622.9220000000005,4675.9220000000005,53.0,46200,46730,observed_position_hold,observed_high,VERIFIED_FROM_FILE
S1,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-S1.csv,4808.9220000000005,4859.9220000000005,51.0,48060,48570,observed_position_hold,observed_high,VERIFIED_FROM_FILE
S1,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-S1.csv,5029.921,5059.9220000000005,30.001000000000204,50270,50570,observed_position_hold,observed_high,VERIFIED_FROM_FILE
S2,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-S2.csv,100.71000000000001,246.71,146.0,2871,4331,observed_position_hold,observed_high,VERIFIED_FROM_FILE
S2,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-S2.csv,1159.71,1243.711,84.00099999999998,13461,14301,observed_position_hold,observed_high,VERIFIED_FROM_FILE
S2,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-S2.csv,2483.71,2520.71,37.0,26701,27071,observed_position_hold,observed_high,VERIFIED_FROM_FILE
S2,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-S2.csv,2666.7110000000002,2773.71,106.9989999999998,28531,29601,observed_position_hold,observed_high,VERIFIED_FROM_FILE
S2,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-S2.csv,2908.812,2940.71,31.89800000000014,30952,31271,observed_position_hold,observed_high,VERIFIED_FROM_FILE
S2,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-S2.csv,3167.7090000000003,3205.71,38.00099999999975,33541,33921,observed_position_hold,observed_high,VERIFIED_FROM_FILE
S2,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-S2.csv,3343.71,3394.7110000000002,51.001000000000204,35301,35811,observed_position_hold,observed_high,VERIFIED_FROM_FILE
S2,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-S2.csv,3793.811,3877.71,83.89899999999989,39802,40641,observed_position_hold,observed_high,VERIFIED_FROM_FILE
S2,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-S2.csv,4057.71,4091.71,34.0,42441,42781,observed_position_hold,observed_high,VERIFIED_FROM_FILE
S2,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-S2.csv,7112.81,7224.709,111.89899999999943,72992,74111,observed_position_hold,observed_high,VERIFIED_FROM_FILE
S3A,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-S3a.csv,322.321,364.32,41.99899999999997,2910,3330,observed_position_hold,observed_high,VERIFIED_FROM_FILE
S3A,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-S3a.csv,1357.32,1422.32,65.0,13260,13910,observed_position_hold,observed_high,VERIFIED_FROM_FILE
S3A,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-S3a.csv,1508.32,1550.32,42.0,14770,15190,observed_position_hold,observed_high,VERIFIED_FROM_FILE
S3C,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-S3c.csv,503.407,540.307,36.900000000000034,270,639,observed_position_hold,observed_high,VERIFIED_FROM_FILE
S3C,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-S3c.csv,1362.407,1395.407,33.0,8860,9190,observed_position_hold,observed_high,VERIFIED_FROM_FILE
S3C,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-S3c.csv,2484.408,2542.407,57.99900000000025,20080,20660,observed_position_hold,observed_high,VERIFIED_FROM_FILE
S3C,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-S3c.csv,2578.407,2618.408,40.00099999999975,21020,21420,observed_position_hold,observed_high,VERIFIED_FROM_FILE
S3C,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-S3c.csv,3982.407,4042.408,60.00099999999975,35060,35660,observed_position_hold,observed_high,VERIFIED_FROM_FILE
S4,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-S4.csv,72.428,113.428,41.0,640,1050,observed_position_hold,observed_high,VERIFIED_FROM_FILE
S4,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-S4.csv,809.429,839.429,30.0,8010,8310,observed_position_hold,observed_high,VERIFIED_FROM_FILE
S4,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-S4.csv,1136.429,1178.429,42.0,11280,11700,observed_position_hold,observed_high,VERIFIED_FROM_FILE
S4,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-S4.csv,1389.428,1482.428,93.0,13810,14740,observed_position_hold,observed_high,VERIFIED_FROM_FILE
S4,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-S4.csv,2906.529,2957.429,50.90000000000009,28981,29490,observed_position_hold,observed_high,VERIFIED_FROM_FILE
S4,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-S4.csv,10.409,342.409,332.0,35290,38610,observed_position_hold,observed_high,VERIFIED_FROM_FILE
S4,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-S4.csv,342.409,433.41,91.00100000000003,38610,39520,observed_position_hold,observed_high,VERIFIED_FROM_FILE
S4,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-S4.csv,433.41,503.41,70.0,39520,40220,observed_position_hold,observed_high,VERIFIED_FROM_FILE
S4,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-S4.csv,1721.409,1759.41,38.000999999999976,52400,52780,observed_position_hold,observed_high,VERIFIED_FROM_FILE
S4,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-S4.csv,1884.41,1961.409,76.99900000000002,54030,54800,observed_position_hold,observed_high,VERIFIED_FROM_FILE
S4,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-S4.csv,2553.409,2589.409,36.0,60720,61080,observed_position_hold,observed_high,VERIFIED_FROM_FILE
S4,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-S4.csv,2967.409,3002.409,35.0,64860,65210,observed_position_hold,observed_high,VERIFIED_FROM_FILE
S4,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-S4.csv,4781.409,4811.409,30.0,83000,83300,observed_position_hold,observed_high,VERIFIED_FROM_FILE
T10,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-T10.csv,207.52100000000002,242.42000000000002,34.899,2075,2424,observed_position_hold,observed_high,VERIFIED_FROM_FILE
T10,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-T10.csv,352.521,386.521,34.0,3525,3865,observed_position_hold,observed_high,VERIFIED_FROM_FILE
T10,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-T10.csv,422.521,463.52,40.99899999999997,4225,4635,observed_position_hold,observed_high,VERIFIED_FROM_FILE
T10,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-T10.csv,563.521,603.52,39.999000000000024,5635,6035,observed_position_hold,observed_high,VERIFIED_FROM_FILE
T11,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-T11.csv,333.705,388.706,55.00100000000003,3228,3778,observed_position_hold,observed_high,VERIFIED_FROM_FILE
T11,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-T11.csv,424.706,459.706,35.0,4138,4488,observed_position_hold,observed_high,VERIFIED_FROM_FILE
T2,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-T2.csv,0.01,51.611000000000004,51.601000000000006,0,516,observed_position_hold,observed_high,VERIFIED_FROM_FILE
T2,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-T2.csv,3137.611,3239.511,101.90000000000009,31376,32395,observed_position_hold,observed_high,VERIFIED_FROM_FILE
T2,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-T2.csv,3239.511,3650.611,411.0999999999999,32395,36506,observed_position_hold,observed_high,VERIFIED_FROM_FILE
T3,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-T3.csv,0.011,91.61,91.599,0,916,observed_position_hold,observed_high,VERIFIED_FROM_FILE
T7,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-T7.csv,4785.143,4868.344,83.20100000000002,47844,48676,observed_position_hold,observed_high,VERIFIED_FROM_FILE
T7,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-T7.csv,4868.344,5239.143,370.799,48676,52384,observed_position_hold,observed_high,VERIFIED_FROM_FILE
T9,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-T9.csv,0.029,32.429,32.4,0,324,observed_position_hold,observed_high,VERIFIED_FROM_FILE
VFA01,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vfa01.csv,989.5070000000001,1023.5070000000001,34.0,9869,10209,observed_position_hold,observed_high,VERIFIED_FROM_FILE
VTA16,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta16.csv,2058.512,2092.516,34.003999999999905,3717,4057,observed_position_hold,observed_high,VERIFIED_FROM_FILE
VTA1A,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta1a.csv,0.02,36.02,36.0,0,360,observed_position_hold,observed_high,VERIFIED_FROM_FILE
VTA2,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta2.csv,3393.02,3438.02,45.0,7091,7541,observed_position_hold,observed_high,VERIFIED_FROM_FILE
VTA20,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta20.csv,0.014,238.51500000000001,238.501,0,2385,observed_position_hold,observed_high,VERIFIED_FROM_FILE
VTA26,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta26.csv,1066.516,1128.515,61.999000000000024,793,1413,observed_position_hold,observed_high,VERIFIED_FROM_FILE
VTA28,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta28.csv,1552.5140000000001,1584.5140000000001,32.0,793,1113,observed_position_hold,observed_high,VERIFIED_FROM_FILE
VTA29,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta29.csv,1048.115,1082.115,34.0,10481,10821,observed_position_hold,observed_high,VERIFIED_FROM_FILE
VTA29,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta29.csv,1127.093,1160.094,33.000999999999976,11277,11607,observed_position_hold,observed_high,VERIFIED_FROM_FILE
VTA30,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta30.csv,2729.093,2766.093,37.0,3460,3830,observed_position_hold,observed_high,VERIFIED_FROM_FILE
VTA30,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta30.csv,2784.093,2832.093,48.0,4010,4490,observed_position_hold,observed_high,VERIFIED_FROM_FILE
