relative_path,time_column_role,measured_rate_hz,rate_kind,delta_median_s,delta_mean_s,delta_std_s,delta_min_s,delta_max_s,coefficient_of_variation,sampling_class,evidence
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vtb8.csv,time_since_start_ms,9.99999999996362,exact,0.1000000000003638,0.10000000000000109,0.0009276689685508391,0.09399999999914144,0.10500000000047294,0.00927668968550829,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vtb9.csv,time_since_start_ms,9.99999999996362,exact,0.1000000000003638,0.09999778270510014,0.0006936483813636518,0.09699999999975262,0.10300000000006548,0.006936637619348673,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw1.csv,time_since_start_ms,9.999999999999858,exact,0.10000000000000142,0.1,0.0007956536388829012,0.08399999999983265,0.1150000000000091,0.007956536388829013,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw10.csv,time_since_start_ms,9.99999999996362,exact,0.1000000000003638,0.10000000000000056,0.000681103288533593,0.09699999999975262,0.10299999999915599,0.006811032885335892,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw11.csv,time_since_start_ms,9.99999999996362,exact,0.1000000000003638,0.10000000000000023,0.0007802576214755139,0.09100000000034925,0.10899999999855936,0.007802576214755121,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw12.csv,time_since_start_ms,9.999999999999858,exact,0.10000000000000142,0.09999999999999999,0.0006554860342617754,0.09699999999999998,0.10399999999999987,0.0065548603426177545,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw13.csv,time_since_start_ms,10.000000000000036,exact,0.09999999999999964,0.1,0.0007280352571744978,0.09799999999999898,0.10200000000000031,0.007280352571744977,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw14a.csv,time_since_start_ms,10.000000000000568,exact,0.09999999999999432,0.10000000000000002,0.0007549644429828971,0.09499999999999886,0.10599999999999454,0.00754964442982897,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw14b.csv,time_since_start_ms,9.999999999997726,exact,0.10000000000002274,0.10000005105427069,0.000755064923163199,0.09100000000000819,0.10900000000003729,0.007550645376705061,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw14c.csv,time_since_start_ms,10.000000000009095,exact,0.09999999999990905,0.1,0.0007551403623403351,0.08800000000019281,0.11200000000008004,0.007551403623403351,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw15.csv,time_since_start_ms,10.000000000000002,exact,0.09999999999999998,0.1,0.0006211173818453857,0.09700000000000131,0.10200000000000387,0.006211173818453857,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw16a.csv,time_since_start_ms,9.999999999999858,exact,0.10000000000000142,0.09999982987410684,0.0007164284965886288,0.09499999999997044,0.10500000000001819,0.00716429715421081,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw16b.csv,time_since_start_ms,9.999999999997726,exact,0.10000000000002274,0.10000088888888886,0.0007099290174918904,0.09799999999995634,0.1029999999999518,0.007099227070678278,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw17.csv,time_since_start_ms,9.999999999997726,exact,0.10000000000002274,0.10000304878048759,0.0007428458610164141,0.09699999999997999,0.1029999999999518,0.007428232139672094,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw2.csv,time_since_start_ms,10.000000000009095,exact,0.09999999999990905,0.09999998102898772,0.0007989953281039536,0.07699999999931606,0.12300000000050204,0.007989954796814842,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw3.csv,time_since_start_ms,9.99999999996362,exact,0.1000000000003638,0.10000025906735734,0.0007423181274538567,0.09499999999934516,0.10500000000047294,0.00742316204354883,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw4.csv,time_since_start_ms,9.99999999996362,exact,0.1000000000003638,0.1,0.0007813171132794281,0.07599999999911233,0.12399999999979627,0.00781317113279428,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw5.csv,time_since_start_ms,9.99999999996362,exact,0.1000000000003638,0.10000098911968225,0.000702545189743386,0.09799999999995634,0.10299999999915599,0.007025382407993709,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw6.csv,time_since_start_ms,9.99999999996362,exact,0.1000000000003638,0.1,0.0006696547617443798,0.09699999999975262,0.10300000000097498,0.006696547617443798,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw7.csv,time_since_start_ms,9.99999999996362,exact,0.1000000000003638,0.09999937539038112,0.0007126059430245801,0.09399999999914144,0.10599999999976717,0.007126103940576466,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw8.csv,time_since_start_ms,9.99999999996362,exact,0.1000000000003638,0.10000000000000071,0.0007423254814019402,0.09499999999934516,0.10499999999956344,0.007423254814019349,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw9.csv,time_since_start_ms,9.99999999996362,exact,0.1000000000003638,0.1000018148820304,0.0006934986984466288,0.09699999999975262,0.10299999999915599,0.006934861124917899,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Y1.csv,time_since_start_ms,10.000000000000568,exact,0.09999999999999432,0.09999850599735348,0.0008752597553369889,0.0010000000002037268,0.11200000000008004,0.008752728319362623,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-M.csv,time_of_day_s,10.00000000014552,exact,0.09999999999854481,0.10000094364549122,0.0003072174011410303,0.0989999999947031,0.19999999999708962,0.0030721450212523264,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-S1.csv,time_of_day_s,10.00000000014552,exact,0.09999999999854481,0.1,6.216999090860725e-06,0.0989999999947031,0.10100000000238651,6.216999090860725e-05,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-S2.csv,time_of_day_s,10.00000000014552,exact,0.09999999999854481,0.1,6.52762233826259e-06,0.09900000000197906,0.10100000000238651,6.527622338262589e-05,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-S3a.csv,time_of_day_s,9.999999999417923,exact,0.10000000000582077,0.1,7.128953417949148e-12,0.09999999999126885,0.10000000000582077,7.128953417949147e-11,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-S3b.csv,time_of_day_s,9.999999999417923,exact,0.10000000000582077,0.09999999999999958,7.129040615335608e-12,0.09999999999126885,0.10000000000582077,7.129040615335639e-11,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-S3c.csv,time_of_day_s,9.999999999417923,exact,0.10000000000582077,0.09999999999999992,7.334130326954851e-06,0.09900000000197906,0.10099999999511056,7.334130326954857e-05,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-S4.csv,time_of_day_s,10.00000000014552,exact,0.09999999999854481,0.10000000000000002,4.598029185474273e-06,0.09900000000197906,0.10099999999511056,4.598029185474272e-05,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vfa01.csv,time_of_day_s,10.00000000014552,exact,0.09999999999854481,0.10000000000000013,2.9104776654407343e-12,0.09999999999854481,0.10000000000582077,2.9104776654407307e-11,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vfa02.csv,time_of_day_s,10.00000000014552,exact,0.09999999999854481,0.10000000000000002,5.43309786606368e-06,0.09900000000197906,0.10100000000238651,5.433097866063679e-05,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta10.csv,time_of_day_s,10.00000000014552,exact,0.09999999999854481,0.09999999999999903,2.90965568229088e-12,0.09999999999854481,0.10000000000582077,2.9096556822909082e-11,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta11.csv,time_of_day_s,10.00000000014552,exact,0.09999999999854481,0.10000000000000286,2.912525045083756e-12,0.09999999999854481,0.10000000000582077,2.912525045083673e-11,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta12.csv,time_of_day_s,10.00000000014552,exact,0.09999999999854481,0.10000000000000239,2.912173621745256e-12,0.09999999999854481,0.10000000000582077,2.912173621745186e-11,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta13.csv,time_of_day_s,10.00000000014552,exact,0.09999999999854481,0.09999999999998917,2.9022269387439198e-12,0.09999999999854481,0.10000000000582077,2.9022269387442343e-11,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta14.csv,time_of_day_s,10.00000000014552,exact,0.09999999999854481,0.09999999999999798,2.9088682295169006e-12,0.09999999999854481,0.10000000000582077,2.9088682295169593e-11,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta15.csv,time_of_day_s,10.00000000014552,exact,0.09999999999854481,0.09999999999999651,2.907756215622477e-12,0.09999999999854481,0.10000000000582077,2.9077562156225786e-11,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta16.csv,time_of_day_s,10.00000000014552,exact,0.09999999999854481,0.10000000000000013,1.3283832590594987e-05,0.09900000000197906,0.10100000000238651,0.0001328383259059497,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta17.csv,time_of_day_s,10.00000000014552,exact,0.09999999999854481,0.09999999999999903,2.9096580980090555e-12,0.09999999999854481,0.10000000000582077,2.9096580980090834e-11,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta19.csv,time_of_day_s,10.00000000014552,exact,0.09999999999854481,0.099999999999995,2.906625830737637e-12,0.09999999999854481,0.10000000000582077,2.9066258307377825e-11,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vta1a.csv,time_of_day_s,10.00000000014552,exact,0.09999999999854481,0.1,2.9103830456786644e-12,0.09999999999854481,0.10000000000582077,2.910383045678664e-11,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vta1b.csv,time_of_day_s,10.00000000014552,exact,0.09999999999854481,0.09999999999999694,2.908087691110064e-12,0.09999999999854481,0.10000000000582077,2.908087691110153e-11,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta2.csv,time_of_day_s,10.00000000014552,exact,0.09999999999854481,0.1,2.9103830456786644e-12,0.09999999999854481,0.10000000000582077,2.910383045678664e-11,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta20.csv,time_of_day_s,10.00000000014552,exact,0.09999999999854481,0.0999999999999991,2.909705363142567e-12,0.09999999999854481,0.10000000000582077,2.909705363142593e-11,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta21.csv,time_of_day_s,10.00000000014552,exact,0.09999999999854481,0.10000000000000141,2.9114329462989144e-12,0.09999999999854481,0.10000000000582077,2.911432946298873e-11,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta22.csv,time_of_day_s,10.00000000014552,exact,0.09999999999854481,0.10000000000000187,2.9117786523645697e-12,0.09999999999854481,0.10000000000582077,2.9117786523645155e-11,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta23.csv,time_of_day_s,10.00000000014552,exact,0.09999999999854481,0.10000000000000131,2.911366707757723e-12,0.09999999999854481,0.10000000000582077,2.911366707757685e-11,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta24.csv,time_of_day_s,10.00000000014552,exact,0.09999999999854481,0.1,2.9103830456786644e-12,0.09999999999854481,0.10000000000582077,2.910383045678664e-11,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta25.csv,time_of_day_s,10.00000000014552,exact,0.09999999999854481,0.1,2.9103830456786644e-12,0.09999999999854481,0.10000000000582077,2.910383045678664e-11,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta26.csv,time_of_day_s,10.00000000014552,exact,0.09999999999854481,0.10000000000000075,2.910947213090581e-12,0.09999999999854481,0.10000000000582077,2.9109472130905586e-11,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta27.csv,time_of_day_s,10.00000000014552,exact,0.09999999999854481,0.0999999999999977,2.9086622269371854e-12,0.09999999999854481,0.10000000000582077,2.908662226937252e-11,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta28.csv,time_of_day_s,10.00000000014552,exact,0.09999999999854481,0.09999999999999862,2.9093453321613937e-12,0.09999999999854481,0.10000000000582077,2.909345332161434e-11,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta29.csv,time_of_day_s,10.00000000014552,exact,0.09999999999854481,0.10000000000000006,9.185529127931082e-06,0.09900000000197906,0.10100000000238651,9.185529127931076e-05,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta3.csv,time_of_day_s,10.00000000014552,exact,0.09999999999854481,0.10000000000000225,2.9120763865081666e-12,0.09999999999854481,0.10000000000582077,2.912076386508101e-11,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta30.csv,time_of_day_s,10.00000000014552,exact,0.09999999999854481,0.1,2.9103830456786644e-12,0.09999999999854481,0.10000000000582077,2.910383045678664e-11,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta4.csv,time_of_day_s,10.00000000014552,exact,0.09999999999854481,0.10000000000000163,2.911603133007348e-12,0.09999999999854481,0.10000000000582077,2.9116031330073e-11,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta5.csv,time_of_day_s,10.00000000014552,exact,0.09999999999854481,0.09999999999999525,2.9068103216492355e-12,0.09999999999854481,0.10000000000582077,2.9068103216493736e-11,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta6.csv,time_of_day_s,10.00000000014552,exact,0.09999999999854481,0.1,2.9103830456786644e-12,0.09999999999854481,0.10000000000582077,2.910383045678664e-11,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta7.csv,time_of_day_s,10.00000000014552,exact,0.09999999999854481,0.10000000000000174,2.911683065263002e-12,0.09999999999854481,0.10000000000582077,2.911683065262951e-11,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta8.csv,time_of_day_s,10.00000000014552,exact,0.09999999999854481,0.1,2.9103830456786644e-12,0.09999999999854481,0.10000000000582077,2.910383045678664e-11,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta9.csv,time_of_day_s,10.00000000014552,exact,0.09999999999854481,0.1,2.9103830456786644e-12,0.09999999999854481,0.10000000000582077,2.910383045678664e-11,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vtb1.csv,time_of_day_s,10.00000000014552,exact,0.09999999999854481,0.09999999999999987,7.849719173107635e-06,0.09900000000197906,0.10100000000238651,7.849719173107645e-05,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vtb10.csv,time_of_day_s,9.999999999417923,exact,0.10000000000582077,0.10000000000004501,7.119618446642111e-12,0.09999999999126885,0.10000000000582077,7.119618446638907e-11,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vtb11.csv,time_of_day_s,9.999999999417923,exact,0.10000000000582077,0.1,7.128953417949148e-12,0.09999999999126885,0.10000000000582077,7.128953417949147e-11,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vtb12.csv,time_of_day_s,9.999999999417923,exact,0.10000000000582077,0.09999999999998042,7.1329214844700115e-12,0.09999999999126885,0.10000000000582077,7.132921484471408e-11,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vtb2.csv,time_of_day_s,10.00000000014552,exact,0.09999999999854481,0.10001751313485088,0.0013232561260465,0.09999999999854481,0.19999999999708962,0.013230244229951907,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vtb3.csv,time_of_day_s,10.00000000014552,exact,0.09999999999854481,0.10000000000000017,2.9105155040641102e-12,0.09999999999854481,0.10000000000582077,2.910515504064105e-11,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vtb4.csv,time_of_day_s,10.00000000014552,exact,0.09999999999854481,0.1,2.9103830456786644e-12,0.09999999999854481,0.10000000000582077,2.910383045678664e-11,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vtb5.csv,time_of_day_s,10.00000000014552,exact,0.09999999999854481,0.10000000000000006,5.573344682306492e-06,0.09900000000197906,0.10100000000238651,5.5733446823064886e-05,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vtb6.csv,time_of_day_s,9.999999999417923,exact,0.10000000000582077,0.10000000000002342,7.124131982508725e-12,0.09999999999126885,0.10000000000582077,7.124131982507056e-11,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vtb7.csv,time_of_day_s,9.999999999417923,exact,0.10000000000582077,0.1,7.128953417949148e-12,0.09999999999126885,0.10000000000582077,7.128953417949147e-11,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vtb8.csv,time_of_day_s,9.999999999417923,exact,0.10000000000582077,0.09999999999999563,7.129842700979013e-12,0.09999999999126885,0.10000000000582077,7.129842700979324e-11,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vtb9.csv,time_of_day_s,9.999999999417923,exact,0.10000000000582077,0.10000000000001291,7.126306745054184e-12,0.09999999999126885,0.10000000000582077,7.126306745053263e-11,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw1.csv,time_of_day_s,10.00000000014552,exact,0.09999999999854481,0.10000000000000007,2.910436350642183e-12,0.09999999999854481,0.10000000000582077,2.910436350642181e-11,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw10.csv,time_of_day_s,10.00000000014552,exact,0.09999999999854481,0.09999999999999777,2.908705215701633e-12,0.09999999999854481,0.10000000000582077,2.908705215701698e-11,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw11.csv,time_of_day_s,10.00000000014552,exact,0.09999999999854481,0.10000000000000059,2.910827691985735e-12,0.09999999999854481,0.10000000000582077,2.9108276919857176e-11,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw12.csv,time_of_day_s,10.00000000014552,exact,0.09999999999854481,0.10000000000000477,2.9139475045598577e-12,0.09999999999854481,0.10000000000582077,2.913947504559719e-11,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw13.csv,time_of_day_s,10.00000000014552,exact,0.09999999999854481,0.10000000000001029,2.918067759727747e-12,0.09999999999854481,0.10000000000582077,2.9180677597274466e-11,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw14a.csv,time_of_day_s,10.00000000014552,exact,0.09999999999854481,0.1000000000000014,2.9114262559648383e-12,0.09999999999854481,0.10000000000582077,2.911426255964798e-11,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw14b.csv,time_of_day_s,10.00000000014552,exact,0.09999999999854481,0.10000000000000023,1.0104877073876847e-05,0.09900000000197906,0.10099999999511056,0.00010104877073876824,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw14c.csv,time_of_day_s,10.00000000014552,exact,0.09999999999854481,0.1,2.9103830456786644e-12,0.09999999999854481,0.10000000000582077,2.910383045678664e-11,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw15.csv,time_of_day_s,10.00000000014552,exact,0.09999999999854481,0.1,2.9103830456786644e-12,0.09999999999854481,0.10000000000582077,2.910383045678664e-11,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw16a.csv,time_of_day_s,10.00000000014552,exact,0.09999999999854481,0.09999999999999926,2.9098258746219857e-12,0.09999999999854481,0.10000000000582077,2.9098258746220072e-11,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw16b.csv,time_of_day_s,10.00000000014552,exact,0.09999999999854481,0.1,2.9103830456786644e-12,0.09999999999854481,0.10000000000582077,2.910383045678664e-11,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw17.csv,time_of_day_s,10.00000000014552,exact,0.09999999999854481,0.10000000000000887,2.917016798568932e-12,0.09999999999854481,0.10000000000582077,2.917016798568673e-11,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw2.csv,time_of_day_s,10.00000000014552,exact,0.09999999999854481,0.09999999999999998,6.159768233484157e-06,0.0989999999947031,0.10100000000238651,6.159768233484158e-05,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw3.csv,time_of_day_s,10.00000000014552,exact,0.09999999999854481,0.1,2.9103830456786644e-12,0.09999999999854481,0.10000000000582077,2.910383045678664e-11,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw4.csv,time_of_day_s,10.00000000014552,exact,0.09999999999854481,0.10000000000000005,5.622637761050504e-06,0.09900000000197906,0.10099999999511056,5.622637761050501e-05,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw5.csv,time_of_day_s,10.00000000014552,exact,0.09999999999854481,0.09999999999999856,2.9093029704015635e-12,0.09999999999854481,0.10000000000582077,2.9093029704016053e-11,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw6.csv,time_of_day_s,10.00000000014552,exact,0.09999999999854481,0.1,2.9103830456786644e-12,0.09999999999854481,0.10000000000582077,2.910383045678664e-11,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw7.csv,time_of_day_s,10.00000000014552,exact,0.09999999999854481,0.09999999999999909,2.9097011288874854e-12,0.09999999999854481,0.10000000000582077,2.9097011288875117e-11,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw8.csv,time_of_day_s,10.00000000014552,exact,0.09999999999854481,0.1000000000000019,2.91181059800818e-12,0.09999999999854481,0.10000000000582077,2.911810598008124e-11,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw9.csv,time_of_day_s,10.00000000014552,exact,0.09999999999854481,0.09999999999999473,2.906421248607749e-12,0.09999999999854481,0.10000000000582077,2.9064212486079022e-11,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Y1.csv,time_of_day_s,10.00000000014552,exact,0.09999999999854481,0.10908314836947236,1.7379865677769202,0.09900000001653098,384.6000000000058,15.932676987743665,severely_irregular,VERIFIED_FROM_FILE
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/M (Driver B)/V-M.csv,time_of_day_s,10.00000000014552,exact,0.09999999999854481,0.10000094345853029,0.00030718696599838126,0.0989999999947031,0.19999999999708962,0.0030718406784408948,stable,VERIFIED_FROM_FILE
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/S (Driver A)/S1/V-S1.csv,time_of_day_s,10.00000000014552,exact,0.09999999999854481,0.10000000000000003,6.214357544524959e-06,0.0989999999947031,0.10100000000238651,6.214357544524957e-05,stable,VERIFIED_FROM_FILE
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/S (Driver A)/S2/V-S2.csv,time_of_day_s,10.00000000014552,exact,0.09999999999854481,0.10000000000000002,6.526788075129246e-06,0.09900000000197906,0.10100000000238651,6.526788075129245e-05,stable,VERIFIED_FROM_FILE
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/S (Driver A)/S3a/V-S3a.csv,time_of_day_s,9.999999999417923,exact,0.10000000000582077,0.10000000000000035,7.1288811334174845e-12,0.09999999999126885,0.10000000000582077,7.12888113341746e-11,stable,VERIFIED_FROM_FILE
